Time,Displacement,Force
"1.2800","0.0618","1.1981"
"1.3000","0.0628","1.2614"
"1.3200","0.0637","1.5695"
"1.3400","0.0647","1.5352"
"1.3600","0.0658","1.2736"
"1.3800","0.0669","0.7979"
"1.4000","0.0679","1.2503"
"1.4200","0.0690","1.8020"
"1.4400","0.0700","1.2695"
"1.4600","0.0709","0.6819"
"1.4800","0.0719","0.6524"
"1.5000","0.0729","1.7821"
"1.5200","0.0739","2.3331"
"1.5400","0.0749","1.5717"
"1.5600","0.0759","0.6586"
"1.5800","0.0769","1.0373"
"1.6000","0.0779","1.9743"
"1.6200","0.0789","2.1656"
"1.6400","0.0798","2.1652"
"1.6600","0.0808","1.0517"
"1.6800","0.0818","1.5918"
"1.7000","0.0828","1.9466"
"1.7200","0.0839","2.3825"
"1.7400","0.0849","0.6555"
"1.7600","0.0859","0.9210"
"1.7800","0.0869","1.4377"
"1.8000","0.0879","2.7096"
"1.8200","0.0888","1.5609"
"1.8400","0.0897","0.9380"
"1.8600","0.0906","0.7485"
"1.8800","0.0917","2.1061"
"1.9000","0.0929","2.0747"
"1.9200","0.0939","0.8242"
"1.9400","0.0949","0.4368"
"1.9600","0.0959","1.6498"
"1.9800","0.0969","2.0263"
"2.0000","0.0979","0.9970"
"2.0200","0.0990","1.3617"
"2.0400","0.0999","1.6901"
"2.0600","0.1009","2.0604"
"2.0800","0.1019","1.6575"
"2.1000","0.1029","-0.1032"
"2.1200","0.1040","0.8352"
"2.1400","0.1050","1.4807"
"2.1600","0.1060","2.0587"
"2.1800","0.1069","0.9642"
"2.2000","0.1079","0.7324"
"2.2200","0.1089","1.0645"
"2.2400","0.1099","2.8583"
"2.2600","0.1109","1.9203"
"2.2800","0.1119","0.9886"
"2.3000","0.1129","0.3106"
"2.3200","0.1139","2.5350"
"2.3400","0.1148","1.8656"
"2.3600","0.1158","1.6042"
"2.3800","0.1168","0.4265"
"2.4000","0.1178","1.4339"
"2.4200","0.1188","2.0543"
"2.4400","0.1198","2.0386"
"2.4600","0.1208","1.3085"
"2.4800","0.1218","0.9477"
"2.5000","0.1228","1.6342"
"2.5200","0.1238","2.5850"
"2.5400","0.1247","2.1518"
"2.5600","0.1257","0.7777"
"2.5800","0.1267","0.7387"
"2.6000","0.1278","1.3113"
"2.6200","0.1288","2.5055"
"2.6400","0.1298","1.7955"
"2.6600","0.1309","1.6916"
"2.6800","0.1319","1.2525"
"2.7000","0.1329","2.0108"
"2.7200","0.1338","1.1470"
"2.7400","0.1348","1.0117"
"2.7600","0.1358","0.3573"
"2.7800","0.1368","2.3047"
"2.8000","0.1378","1.8969"
"2.8200","0.1388","1.8882"
"2.8400","0.1399","0.2763"
"2.8600","0.1409","1.1173"
"2.8800","0.1420","2.4039"
"2.9000","0.1429","2.7397"
"2.9200","0.1439","1.3194"
"2.9400","0.1449","0.9978"
"2.9600","0.1459","1.5314"
"2.9800","0.1470","2.9721"
"3.0000","0.1480","1.6866"
"3.0200","0.1490","1.0507"
"3.0400","0.1499","0.8170"
"3.0600","0.1508","2.0770"
"3.0800","0.1518","1.8900"
"3.1000","0.1528","1.5027"
"3.1200","0.1539","1.0160"
"3.1400","0.1549","1.1922"
"3.1600","0.1559","2.6489"
"3.1800","0.1569","1.9963"
"3.2000","0.1578","1.1987"
"3.2200","0.1588","0.8416"
"3.2400","0.1597","2.3294"
"3.2600","0.1607","2.2517"
"3.2800","0.1616","1.8556"
"3.3000","0.1627","0.9144"
"3.3200","0.1638","1.0683"
"3.3400","0.1648","1.8236"
"3.3600","0.1658","1.7565"
"3.3800","0.1669","0.7596"
"3.4000","0.1678","1.1398"
"3.4200","0.1688","2.2206"
"3.4400","0.1698","2.2116"
"3.4600","0.1708","1.3943"
"3.4800","0.1717","0.4845"
"3.5000","0.1726","1.3717"
"3.5200","0.1737","2.4514"
"3.5400","0.1749","2.1906"
"3.5600","0.1760","1.2196"
"3.5800","0.1771","1.2942"
"3.6000","0.1781","1.7124"
"3.6200","0.1790","2.7949"
"3.6400","0.1799","1.4436"
"3.6600","0.1809","0.5240"
"3.6800","0.1820","0.7302"
"3.7000","0.1830","1.8674"
"3.7200","0.1840","2.2163"
"3.7400","0.1849","1.5374"
"3.7600","0.1859","1.1919"
"3.7800","0.1868","1.6905"
"3.8000","0.1878","2.8755"
"3.8200","0.1888","2.1458"
"3.8400","0.1899","1.0823"
"3.8600","0.1909","1.5277"
"3.8800","0.1919","2.3617"
"3.9000","0.1929","2.1187"
"3.9200","0.1939","1.1915"
"3.9400","0.1949","1.0015"
"3.9600","0.1958","1.6404"
"3.9800","0.1967","2.4674"
"4.0000","0.1977","1.8709"
"4.0200","0.1988","1.1410"
"4.0400","0.1998","0.8010"
"4.0600","0.2008","1.9625"
"4.0800","0.2018","2.0953"
"4.1000","0.2028","1.5247"
"4.1200","0.2038","1.2917"
"4.1400","0.2048","1.2260"
"4.1600","0.2058","2.6650"
"4.1800","0.2067","2.0824"
"4.2000","0.2076","1.6885"
"4.2200","0.2087","0.5120"
"4.2400","0.2098","1.8112"
"4.2600","0.2109","1.6732"
"4.2800","0.2120","2.5522"
"4.3000","0.2130","1.1540"
"4.3200","0.2139","1.5534"
"4.3400","0.2149","2.0359"
"4.3600","0.2159","2.4538"
"4.3800","0.2170","1.0464"
"4.4000","0.2180","1.4988"
"4.4200","0.2190","1.7396"
"4.4400","0.2200","2.8266"
"4.4600","0.2210","2.0571"
"4.4800","0.2219","1.6518"
"4.5000","0.2229","0.7656"
"4.5200","0.2239","1.9013"
"4.5400","0.2249","1.9080"
"4.5600","0.2259","1.4217"
"4.5800","0.2269","0.6008"
"4.6000","0.2280","1.0939"
"4.6200","0.2289","2.2763"
"4.6400","0.2299","1.9156"
"4.6600","0.2308","1.0116"
"4.6800","0.2317","1.0241"
"4.7000","0.2327","2.3136"
"4.7200","0.2337","2.3855"
"4.7400","0.2348","1.6847"
"4.7600","0.2358","1.6848"
"4.7800","0.2368","1.3804"
"4.8000","0.2378","2.2384"
"4.8200","0.2388","2.1035"
"4.8400","0.2398","2.1949"
"4.8600","0.2408","1.5301"
"4.8800","0.2418","2.3280"
"4.9000","0.2426","2.6434"
"4.9200","0.2436","1.7074"
"4.9400","0.2447","1.0015"
"4.9600","0.2458","1.9859"
"4.9800","0.2469","2.4760"
"5.0000","0.2480","2.6171"
"5.0200","0.2489","1.7636"
"5.0400","0.2499","1.7110"
"5.0600","0.2509","1.9834"
"5.0800","0.2519","2.2774"
"5.1000","0.2529","0.9536"
"5.1200","0.2539","0.9426"
"5.1400","0.2550","1.1376"
"5.1600","0.2560","2.2496"
"5.1800","0.2570","1.4781"
"5.2000","0.2579","1.1699"
"5.2200","0.2589","1.2131"
"5.2400","0.2599","2.2367"
"5.2600","0.2609","2.3590"
"5.2800","0.2620","1.7799"
"5.3000","0.2630","0.6046"
"5.3200","0.2640","0.9924"
"5.3400","0.2649","2.1011"
"5.3600","0.2659","2.5664"
"5.3800","0.2669","1.1228"
"5.4000","0.2678","1.2346"
"5.4200","0.2688","1.8578"
"5.4400","0.2698","2.5812"
"5.4600","0.2708","1.8605"
"5.4800","0.2718","1.2389"
"5.5000","0.2728","1.1949"
"5.5200","0.2738","1.8735"
"5.5400","0.2749","2.9192"
"5.5600","0.2759","1.9028"
"5.5800","0.2768","1.6047"
"5.6000","0.2778","1.6630"
"5.6200","0.2787","2.9433"
"5.6400","0.2797","2.3819"
"5.6600","0.2809","2.0187"
"5.6800","0.2820","1.3025"
"5.7000","0.2830","2.0503"
"5.7200","0.2839","2.6470"
"5.7400","0.2849","2.7493"
"5.7600","0.2858","1.6816"
"5.7800","0.2868","1.8748"
"5.8000","0.2879","2.3782"
"5.8200","0.2889","2.8264"
"5.8400","0.2899","0.9739"
"5.8600","0.2909","1.7246"
"5.8800","0.2919","1.8566"
"5.9000","0.2930","2.4062"
"5.9200","0.2939","1.6145"
"5.9400","0.2949","1.7136"
"5.9600","0.2959","1.5279"
"5.9800","0.2969","2.6440"
"6.0000","0.2979","2.5867"
"6.0200","0.2989","1.4064"
"6.0400","0.2999","1.4720"
"6.0600","0.3009","2.4397"
"6.0800","0.3019","2.3948"
"6.1000","0.3028","1.6395"
"6.1200","0.3037","1.1973"
"6.1400","0.3048","1.9160"
"6.1600","0.3058","2.2972"
"6.1800","0.3069","2.1873"
"6.2000","0.3079","1.0264"
"6.2200","0.3089","1.1886"
"6.2400","0.3099","2.0779"
"6.2600","0.3110","2.8210"
"6.2800","0.3120","2.0269"
"6.3000","0.3129","1.2402"
"6.3200","0.3138","0.7551"
"6.3400","0.3148","1.7104"
"6.3600","0.3158","2.7157"
"6.3800","0.3169","1.4948"
"6.4000","0.3180","1.0090"
"6.4200","0.3191","1.4598"
"6.4400","0.3200","2.5036"
"6.4600","0.3209","2.5234"
"6.4800","0.3219","1.9915"
"6.5000","0.3229","1.2859"
"6.5200","0.3239","2.6700"
"6.5400","0.3250","3.0442"
"6.5600","0.3260","2.1865"
"6.5800","0.3270","1.2347"
"6.6000","0.3279","1.8088"
"6.6200","0.3289","2.1210"
"6.6400","0.3298","2.9509"
"6.6600","0.3308","1.9404"
"6.6800","0.3318","1.8150"
"6.7000","0.3328","1.9861"
"6.7200","0.3338","2.4186"
"6.7400","0.3349","1.6035"
"6.7600","0.3359","1.0044"
"6.7800","0.3369","1.2107"
"6.8000","0.3378","2.3210"
"6.8200","0.3387","2.9382"
"6.8400","0.3397","1.7355"
"6.8600","0.3407","1.1698"
"6.8800","0.3418","2.1578"
"6.9000","0.3428","3.1303"
"6.9200","0.3438","2.7948"
"6.9400","0.3449","1.0478"
"6.9600","0.3459","0.8511"
"6.9800","0.3469","2.2566"
"7.0000","0.3479","3.3225"
"7.0200","0.3488","2.3732"
"7.0400","0.3498","1.5331"
"7.0600","0.3508","1.8535"
"7.0800","0.3519","2.7003"
"7.1000","0.3529","2.1263"
"7.1200","0.3540","1.3506"
"7.1400","0.3550","1.1267"
"7.1600","0.3560","2.4912"
"7.1800","0.3569","2.3336"
"7.2000","0.3579","1.8983"
"7.2200","0.3589","0.9898"
"7.2400","0.3599","1.8628"
"7.2600","0.3609","2.0631"
"7.2800","0.3620","2.7982"
"7.3000","0.3630","1.3728"
"7.3200","0.3640","1.6011"
"7.3400","0.3649","1.7049"
"7.3600","0.3659","2.6362"
"7.3800","0.3668","1.8640"
"7.4000","0.3678","1.5303"
"7.4200","0.3688","1.4216"
"7.4400","0.3698","2.7766"
"7.4600","0.3708","2.4359"
"7.4800","0.3718","1.7928"
"7.5000","0.3728","1.7062"
"7.5200","0.3737","2.0023"
"7.5400","0.3747","2.2025"
"7.5600","0.3757","2.0718"
"7.5800","0.3767","1.2768"
"7.6000","0.3778","1.7375"
"7.6200","0.3788","2.5617"
"7.6400","0.3799","2.1191"
"7.6600","0.3809","1.1862"
"7.6800","0.3819","1.0316"
"7.7000","0.3829","1.7402"
"7.7200","0.3838","2.3455"
"7.7400","0.3847","2.1475"
"7.7600","0.3857","1.4600"
"7.7800","0.3868","1.6857"
"7.8000","0.3879","2.1353"
"7.8200","0.3890","2.1233"
"7.8400","0.3901","1.4616"
"7.8600","0.3910","1.3379"
"7.8800","0.3919","1.8971"
"7.9000","0.3929","2.9869"
"7.9200","0.3939","2.4544"
"7.9400","0.3950","2.0765"
"7.9600","0.3960","1.8504"
"7.9800","0.3970","2.4793"
"8.0000","0.3979","2.5070"
"8.0200","0.3990","2.0859"
"8.0400","0.3999","1.5199"
"8.0600","0.4009","1.9762"
"8.0800","0.4018","2.8488"
"8.1000","0.4028","2.7344"
"8.1200","0.4039","1.6005"
"8.1400","0.4049","1.5191"
"8.1600","0.4059","1.6021"
"8.1800","0.4069","2.7399"
"8.2000","0.4079","1.9835"
"8.2200","0.4089","1.8986"
"8.2400","0.4098","2.0340"
"8.2600","0.4107","2.4917"
"8.2800","0.4117","3.1877"
"8.3000","0.4127","2.3729"
"8.3200","0.4138","1.6867"
"8.3400","0.4148","1.4836"
"8.3600","0.4158","2.9840"
"8.3800","0.4169","2.1279"
"8.4000","0.4178","1.0253"
"8.4200","0.4188","1.0047"
"8.4400","0.4197","2.4000"
"8.4600","0.4207","3.4006"
"8.4800","0.4218","2.9396"
"8.5000","0.4229","1.6221"
"8.5200","0.4240","2.9840"
"8.5400","0.4250","3.2579"
"8.5600","0.4260","2.5599"
"8.5800","0.4269","1.5681"
"8.6000","0.4279","1.7631"
"8.6200","0.4289","3.0507"
"8.6400","0.4300","2.9617"
"8.6600","0.4310","1.6706"
"8.6800","0.4320","1.2971"
"8.7000","0.4330","1.6821"
"8.7200","0.4339","2.3493"
"8.7400","0.4349","2.4657"
"8.7600","0.4358","2.0121"
"8.7800","0.4368","1.6859"
"8.8000","0.4378","2.6112"
"8.8200","0.4389","3.1486"
"8.8400","0.4399","2.4073"
"8.8600","0.4409","2.3077"
"8.8800","0.4419","2.0509"
"8.9000","0.4429","2.5323"
"8.9200","0.4439","2.4321"
"8.9400","0.4449","1.3605"
"8.9600","0.4458","1.0210"
"8.9800","0.4468","1.8663"
"9.0000","0.4478","2.9124"
"9.0200","0.4488","2.4215"
"9.0400","0.4498","1.5735"
"9.0600","0.4508","1.6293"
"9.0800","0.4518","2.8809"
"9.1000","0.4528","2.3931"
"9.1200","0.4537","1.7949"
"9.1400","0.4547","1.7401"
"9.1600","0.4556","2.6323"
"9.1800","0.4567","3.5189"
"9.2000","0.4578","2.7816"
"9.2200","0.4589","1.7982"
"9.2400","0.4600","1.6479"
"9.2600","0.4610","3.0005"
"9.2800","0.4620","2.9209"
"9.3000","0.4629","2.1881"
"9.3200","0.4638","1.9471"
"9.3400","0.4649","2.3314"
"9.3600","0.4659","2.4127"
"9.3800","0.4670","2.1574"
"9.4000","0.4680","1.8587"
"9.4200","0.4690","2.3843"
"9.4400","0.4700","3.4502"
"9.4600","0.4709","2.9451"
"9.4800","0.4719","1.9231"
"9.5000","0.4729","1.9091"
"9.5200","0.4740","2.7191"
"9.5400","0.4750","3.5184"
"9.5600","0.4760","3.2035"
"9.5800","0.4770","2.2118"
"9.6000","0.4779","2.1560"
"9.6200","0.4789","2.5996"
"9.6400","0.4799","2.9390"
"9.6600","0.4809","1.7137"
"9.6800","0.4818","2.1084"
"9.7000","0.4827","2.0003"
"9.7200","0.4837","2.7294"
"9.7400","0.4847","2.3794"
"9.7600","0.4858","1.7815"
"9.7800","0.4869","1.3915"
"9.8000","0.4879","2.9998"
"9.8200","0.4889","3.6640"
"9.8400","0.4899","2.3901"
"9.8600","0.4907","1.7952"
"9.8800","0.4916","2.8166"
"9.9000","0.4927","3.0110"
"9.9200","0.4938","3.1008"
"9.9400","0.4949","1.6335"
"9.9600","0.4960","2.0914"
"9.9800","0.4970","2.2841"
"10.0000","0.4980","3.3164"
"10.0200","0.4989","2.5332"
"10.0400","0.4999","2.3303"
"10.0600","0.5009","2.2901"
"10.0800","0.5019","2.9887"
"10.1000","0.5029","2.5846"
"10.1200","0.5039","1.9670"
"10.1400","0.5049","1.6987"
"10.1600","0.5060","2.7262"
"10.1800","0.5070","3.1407"
"10.2000","0.5079","2.6981"
"10.2200","0.5089","1.3701"
"10.2400","0.5100","2.0385"
"10.2600","0.5110","2.6752"
"10.2800","0.5120","3.2869"
"10.3000","0.5129","2.3010"
"10.3200","0.5139","2.1206"
"10.3400","0.5149","2.6799"
"10.3600","0.5159","3.6455"
"10.3800","0.5169","2.5609"
"10.4000","0.5178","1.6485"
"10.4200","0.5188","1.8136"
"10.4400","0.5198","2.8907"
"10.4600","0.5208","3.5181"
"10.4800","0.5218","2.9353"
"10.5000","0.5228","1.8396"
"10.5200","0.5238","2.3616"
"10.5400","0.5248","2.7350"
"10.5600","0.5258","2.9292"
"10.5800","0.5267","2.4369"
"10.6000","0.5276","2.2473"
"10.6200","0.5287","3.3149"
"10.6400","0.5299","3.2952"
"10.6600","0.5310","2.2514"
"10.6800","0.5320","1.5988"
"10.7000","0.5330","2.0657"
"10.7200","0.5339","2.7075"
"10.7400","0.5348","2.9191"
"10.7600","0.5358","2.1839"
"10.7800","0.5369","2.4041"
"10.8000","0.5379","3.1900"
"10.8200","0.5389","2.9609"
"10.8400","0.5400","1.9970"
"10.8600","0.5410","1.5332"
"10.8800","0.5420","1.9255"
"10.9000","0.5430","3.0706"
"10.9200","0.5439","3.0505"
"10.9400","0.5449","2.0615"
"10.9600","0.5460","2.2780"
"10.9800","0.5470","3.0394"
"11.0000","0.5479","3.3647"
"11.0200","0.5489","2.8192"
"11.0400","0.5500","1.8667"
"11.0600","0.5510","2.8160"
"11.0800","0.5520","4.0722"
"11.1000","0.5529","3.6780"
"11.1200","0.5538","2.2579"
"11.1400","0.5548","1.9193"
"11.1600","0.5558","2.4360"
"11.1800","0.5568","3.3854"
"11.2000","0.5578","2.8681"
"11.2200","0.5588","2.4179"
"11.2400","0.5598","2.4355"
"11.2600","0.5608","3.0755"
"11.2800","0.5618","3.5002"
"11.3000","0.5627","2.8178"
"11.3200","0.5636","2.0484"
"11.3400","0.5647","2.6682"
"11.3600","0.5659","3.3162"
"11.3800","0.5669","3.1539"
"11.4000","0.5679","2.7238"
"11.4200","0.5689","3.0422"
"11.4400","0.5699","3.2349"
"11.4600","0.5709","3.9104"
"11.4800","0.5719","2.4398"
"11.5000","0.5729","1.4018"
"11.5200","0.5739","1.6929"
"11.5400","0.5749","3.2660"
"11.5600","0.5759","3.4810"
"11.5800","0.5769","2.3856"
"11.6000","0.5779","1.4946"
"11.6200","0.5789","2.3523"
"11.6400","0.5798","3.4442"
"11.6600","0.5808","3.2661"
"11.6800","0.5818","2.1673"
"11.7000","0.5828","2.2875"
"11.7200","0.5838","3.2112"
"11.7400","0.5849","3.8053"
"11.7600","0.5859","2.5695"
"11.7800","0.5868","1.9004"
"11.8000","0.5878","2.7315"
"11.8200","0.5887","3.3757"
"11.8400","0.5897","2.9431"
"11.8600","0.5908","1.7560"
"11.8800","0.5918","2.0991"
"11.9000","0.5928","2.5922"
"11.9200","0.5939","3.6638"
"11.9400","0.5949","2.9347"
"11.9600","0.5958","2.6912"
"11.9800","0.5968","2.3378"
"12.0000","0.5978","3.9834"
"12.0200","0.5988","2.8217"
"12.0400","0.5998","2.5978"
"12.0600","0.6008","2.4682"
"12.0800","0.6019","3.8343"
"12.1000","0.6030","3.1884"
"12.1200","0.6040","2.5957"
"12.1400","0.6049","1.0891"
"12.1600","0.6059","2.8514"
"12.1800","0.6069","3.3446"
"12.2000","0.6079","3.2836"
"12.2200","0.6089","2.2436"
"12.2400","0.6100","2.2403"
"12.2600","0.6110","2.8837"
"12.2800","0.6120","3.8128"
"12.3000","0.6130","3.0288"
"12.3200","0.6139","1.7745"
"12.3400","0.6149","2.9086"
"12.3600","0.6158","3.5026"
"12.3800","0.6168","3.5763"
"12.4000","0.6178","2.2172"
"12.4200","0.6188","1.9600"
"12.4400","0.6199","2.5279"
"12.4600","0.6208","3.6619"
"12.4800","0.6218","2.7325"
"12.5000","0.6228","2.6261"
"12.5200","0.6237","1.7273"
"12.5400","0.6247","3.4869"
"12.5600","0.6257","3.5060"
"12.5800","0.6268","2.9233"
"12.6000","0.6278","1.6017"
"12.6200","0.6289","2.5254"
"12.6400","0.6299","3.3725"
"12.6600","0.6308","3.4814"
"12.6800","0.6318","2.1702"
"12.7000","0.6328","2.2161"
"12.7200","0.6339","3.2714"
"12.7400","0.6348","3.8348"
"12.7600","0.6358","2.7437"
"12.7800","0.6368","2.3275"
"12.8000","0.6379","2.5188"
"12.8200","0.6389","3.9180"
"12.8400","0.6399","3.3666"
"12.8600","0.6409","2.6312"
"12.8800","0.6419","2.2815"
"12.9000","0.6430","2.6605"
"12.9200","0.6440","3.8853"
"12.9400","0.6450","3.4877"
"12.9600","0.6459","2.4776"
"12.9800","0.6470","1.9293"
"13.0000","0.6480","2.8753"
"13.0200","0.6490","2.7941"
"13.0400","0.6500","2.4322"
"13.0600","0.6509","2.1633"
"13.0800","0.6519","3.2253"
"13.1000","0.6529","3.7512"
"13.1200","0.6539","3.2323"
"13.1400","0.6549","2.2256"
"13.1600","0.6559","2.5640"
"13.1800","0.6570","3.7000"
"13.2000","0.6579","3.5368"
"13.2200","0.6589","2.5979"
"13.2400","0.6598","1.9041"
"13.2600","0.6607","2.1571"
"13.2800","0.6617","3.7324"
"13.3000","0.6627","3.0368"
"13.3200","0.6637","2.4239"
"13.3400","0.6648","2.6692"
"13.3600","0.6658","3.7003"
"13.3800","0.6668","3.8851"
"13.4000","0.6677","3.0272"
"13.4200","0.6687","2.5936"
"13.4400","0.6698","2.8560"
"13.4600","0.6707","3.4968"
"13.4800","0.6717","3.2503"
"13.5000","0.6727","2.5480"
"13.5200","0.6738","2.0013"
"13.5400","0.6749","3.1971"
"13.5600","0.6758","3.6738"
"13.5800","0.6768","3.3346"
"13.6000","0.6778","2.5164"
"13.6200","0.6788","2.8437"
"13.6400","0.6799","3.8305"
"13.6600","0.6809","3.9595"
"13.6800","0.6820","2.7610"
"13.7000","0.6830","2.5395"
"13.7200","0.6840","2.9154"
"13.7400","0.6849","3.5226"
"13.7600","0.6859","2.8817"
"13.7800","0.6868","2.4821"
"13.8000","0.6878","2.5245"
"13.8200","0.6888","3.6178"
"13.8400","0.6898","3.4295"
"13.8600","0.6909","2.8907"
"13.8800","0.6919","2.5173"
"13.9000","0.6929","2.9839"
"13.9200","0.6939","3.1497"
"13.9400","0.6949","3.1069"
"13.9600","0.6959","2.0686"
"13.9800","0.6968","2.6436"
"14.0000","0.6979","3.5142"
"14.0200","0.6989","4.1465"
"14.0400","0.6999","2.8543"
"14.0600","0.7009","1.3009"
"14.0800","0.7019","1.7098"
"14.1000","0.7028","3.9371"
"14.1200","0.7038","4.0985"
"14.1400","0.7048","2.7956"
"14.1600","0.7058","2.2896"
"14.1800","0.7068","3.6759"
"14.2000","0.7077","3.8680"
"14.2200","0.7088","3.0891"
"14.2400","0.7099","2.4611"
"14.2600","0.7109","2.7273"
"14.2800","0.7119","3.1413"
"14.3000","0.7129","3.0065"
"14.3200","0.7139","1.9672"
"14.3400","0.7149","2.3496"
"14.3600","0.7160","3.6509"
"14.3800","0.7170","4.7493"
"14.4000","0.7180","2.9276"
"14.4200","0.7190","2.2294"
"14.4400","0.7199","2.6659"
"14.4600","0.7209","4.3651"
"14.4800","0.7219","3.8259"
"14.5000","0.7228","2.6308"
"14.5200","0.7238","1.6726"
"14.5400","0.7248","2.1391"
"14.5600","0.7259","3.4398"
"14.5800","0.7268","3.3704"
"14.6000","0.7278","2.3357"
"14.6200","0.7288","1.9286"
"14.6400","0.7298","3.1520"
"14.6600","0.7308","3.9588"
"14.6800","0.7317","2.8367"
"14.7000","0.7327","2.4763"
"14.7200","0.7338","3.0226"
"14.7400","0.7348","4.6377"
"14.7600","0.7358","3.8866"
"14.7800","0.7369","3.0026"
"14.8000","0.7378","3.0952"
"14.8200","0.7389","3.7241"
"14.8400","0.7399","4.1798"
"14.8600","0.7409","2.9043"
"14.8800","0.7419","1.8165"
"14.9000","0.7429","2.1932"
"14.9200","0.7439","4.0359"
"14.9400","0.7449","3.8796"
"14.9600","0.7459","2.4255"
"14.9800","0.7470","2.2840"
"15.0000","0.7479","3.7377"
"15.0200","0.7489","4.2129"
"15.0400","0.7499","3.2977"
"15.0600","0.7509","1.9737"
"15.0800","0.7520","2.6517"
"15.1000","0.7530","4.3707"
"15.1200","0.7540","4.5256"
"15.1400","0.7550","3.1852"
"15.1600","0.7560","2.6360"
"15.1800","0.7569","2.6876"
"15.2000","0.7579","4.1301"
"15.2200","0.7589","3.5148"
"15.2400","0.7599","2.5202"
"15.2600","0.7609","2.3069"
"15.2800","0.7619","3.7577"
"15.3000","0.7629","3.9229"
"15.3200","0.7639","3.5117"
"15.3400","0.7649","2.6048"
"15.3600","0.7659","3.3119"
"15.3800","0.7668","3.6571"
"15.4000","0.7677","3.3602"
"15.4200","0.7687","1.8318"
"15.4400","0.7698","2.6376"
"15.4600","0.7708","3.4412"
"15.4800","0.7718","4.0478"
"15.5000","0.7728","2.6959"
"15.5200","0.7738","2.2089"
"15.5400","0.7748","2.8602"
"15.5600","0.7758","4.0600"
"15.5800","0.7768","3.3000"
"15.6000","0.7778","2.1748"
"15.6200","0.7787","2.2170"
"15.6400","0.7797","3.3632"
"15.6600","0.7808","4.6325"
"15.6800","0.7819","3.2498"
"15.7000","0.7830","2.8402"
"15.7200","0.7840","2.8022"
"15.7400","0.7849","4.2801"
"15.7600","0.7859","4.5514"
"15.7800","0.7869","3.4317"
"15.8000","0.7879","2.5092"
"15.8200","0.7889","3.4155"
"15.8400","0.7900","4.0108"
"15.8600","0.7910","3.0885"
"15.8800","0.7919","2.4003"
"15.9000","0.7928","2.8566"
"15.9200","0.7937","3.7804"
"15.9400","0.7948","3.4999"
"15.9600","0.7959","2.6652"
"15.9800","0.7969","2.5334"
"16.0000","0.7979","3.0576"
"16.0200","0.7989","3.5982"
"16.0400","0.8000","3.4338"
"16.0600","0.8010","2.7524"
"16.0800","0.8019","3.0260"
"16.1000","0.8029","4.2847"
"16.1200","0.8038","4.3143"
"16.1400","0.8047","3.7115"
"16.1600","0.8058","2.8489"
"16.1800","0.8068","3.7993"
"16.2000","0.8078","4.4853"
"16.2200","0.8089","4.2386"
"16.2400","0.8099","2.2370"
"16.2600","0.8109","2.6665"
"16.2800","0.8119","3.5380"
"16.3000","0.8129","4.2266"
"16.3200","0.8138","2.6419"
"16.3400","0.8147","2.8838"
"16.3600","0.8158","2.9027"
"16.3800","0.8169","4.2683"
"16.4000","0.8179","3.1701"
