Time,Displacement,Force
"2.3600","0.1138","1.7184"
"2.3800","0.1149","1.4709"
"2.4000","0.1160","1.7171"
"2.4200","0.1170","2.4660"
"2.4400","0.1180","1.9419"
"2.4600","0.1189","1.0149"
"2.4800","0.1199","1.0151"
"2.5000","0.1209","2.4680"
"2.5200","0.1219","1.6698"
"2.5400","0.1230","0.9849"
"2.5600","0.1240","1.2541"
"2.5800","0.1250","2.4294"
"2.6000","0.1260","1.9288"
"2.6200","0.1270","1.1991"
"2.6400","0.1280","0.6301"
"2.6600","0.1289","2.0581"
"2.6800","0.1299","1.9144"
"2.7000","0.1310","1.8365"
"2.7200","0.1320","0.9528"
"2.7400","0.1330","2.2315"
"2.7600","0.1340","1.9611"
"2.7800","0.1350","1.0256"
"2.8000","0.1360","-2.1585"
"2.8200","0.1369","3.0383"
"2.8400","0.1379","5.4060"
"2.8600","0.1388","-0.7252"
"2.8800","0.1398","0.8439"
"2.9000","0.1408","4.5938"
"2.9200","0.1419","1.0561"
"2.9400","0.1429","-1.6060"
"2.9600","0.1439","2.6837"
"2.9800","0.1449","4.8633"
"3.0000","0.1459","3.1423"
"3.0200","0.1469","-1.3071"
"3.0400","0.1478","0.7132"
"3.0600","0.1488","3.2913"
"3.0800","0.1498","1.5156"
"3.1000","0.1508","-0.4690"
"3.1200","0.1519","4.1031"
"3.1400","0.1529","3.1897"
"3.1600","0.1540","0.6386"
"3.1800","0.1549","-0.2102"
"3.2000","0.1560","2.0111"
"3.2200","0.1570","2.0302"
"3.2400","0.1580","1.4352"
"3.2600","0.1591","1.6575"
"3.2800","0.1600","3.2066"
"3.3000","0.1610","1.4897"
"3.3200","0.1621","-0.1742"
"3.3400","0.1630","1.7458"
"3.3600","0.1639","1.8485"
"3.3800","0.1649","1.2576"
"3.4000","0.1659","2.2204"
"3.4200","0.1670","2.9120"
"3.4400","0.1680","1.0857"
"3.4600","0.1691","0.1908"
"3.4800","0.1700","1.1966"
"3.5000","0.1710","2.4458"
"3.5200","0.1719","1.8496"
"3.5400","0.1729","2.1764"
"3.5600","0.1738","3.2374"
"3.5800","0.1748","2.3848"
"3.6000","0.1758","0.6172"
"3.6200","0.1769","1.8391"
"3.6400","0.1779","2.8810"
"3.6600","0.1789","2.1629"
"3.6800","0.1799","1.0451"
"3.7000","0.1809","2.8663"
"3.7200","0.1819","2.3195"
"3.7400","0.1829","0.6557"
"3.7600","0.1839","0.5555"
"3.7800","0.1848","2.2928"
"3.8000","0.1858","2.9455"
"3.8200","0.1869","1.3245"
"3.8400","0.1879","2.1186"
"3.8600","0.1889","3.2547"
"3.8800","0.1899","2.8286"
"3.9000","0.1909","0.2946"
"3.9200","0.1919","1.7931"
"3.9400","0.1929","3.0371"
"3.9600","0.1939","2.8109"
"3.9800","0.1949","0.6271"
"4.0000","0.1959","1.0801"
"4.0200","0.1970","2.7470"
"4.0400","0.1980","0.8211"
"4.0600","0.1989","1.3861"
"4.0800","0.1999","1.3430"
"4.1000","0.2009","3.4007"
"4.1200","0.2019","1.9967"
"4.1400","0.2029","1.8062"
"4.1600","0.2039","1.9516"
"4.1800","0.2049","2.3291"
"4.2000","0.2060","1.6919"
"4.2200","0.2070","1.7565"
"4.2400","0.2079","2.2828"
"4.2600","0.2089","3.3451"
"4.2800","0.2098","2.6084"
"4.3000","0.2108","2.1265"
"4.3200","0.2118","1.3075"
"4.3400","0.2129","1.8679"
"4.3600","0.2139","2.4689"
"4.3800","0.2150","3.3488"
"4.4000","0.2160","2.4641"
"4.4200","0.2170","1.8619"
"4.4400","0.2180","2.3768"
"4.4600","0.2190","1.7297"
"4.4800","0.2199","1.7207"
"4.5000","0.2209","1.4173"
"4.5200","0.2219","3.2412"
"4.5400","0.2230","2.2650"
"4.5600","0.2240","2.0347"
"4.5800","0.2251","2.0920"
"4.6000","0.2261","3.1360"
"4.6200","0.2271","1.4534"
"4.6400","0.2280","1.7369"
"4.6600","0.2290","2.2623"
"4.6800","0.2299","3.1865"
"4.7000","0.2310","1.6917"
"4.7200","0.2320","1.4565"
"4.7400","0.2330","1.4352"
"4.7600","0.2340","2.3744"
"4.7800","0.2349","1.6769"
"4.8000","0.2359","1.9785"
"4.8200","0.2369","2.4585"
"4.8400","0.2379","2.6672"
"4.8600","0.2390","1.7033"
"4.8800","0.2400","2.0032"
"4.9000","0.2410","2.8309"
"4.9200","0.2419","2.3456"
"4.9400","0.2429","1.7079"
"4.9600","0.2439","1.2814"
"4.9800","0.2449","1.9546"
"5.0000","0.2458","1.6153"
"5.0200","0.2468","1.9588"
"5.0400","0.2478","2.0053"
"5.0600","0.2489","2.7374"
"5.0800","0.2500","2.5302"
"5.1000","0.2510","2.6244"
"5.1200","0.2520","2.2713"
"5.1400","0.2529","2.5753"
"5.1600","0.2539","2.1775"
"5.1800","0.2549","2.3556"
"5.2000","0.2560","1.6127"
"5.2200","0.2569","2.5155"
"5.2400","0.2580","2.3047"
"5.2600","0.2590","2.3080"
"5.2800","0.2601","1.0552"
"5.3000","0.2611","2.3944"
"5.3200","0.2620","3.1781"
"5.3400","0.2630","2.9211"
"5.3600","0.2640","1.5387"
"5.3800","0.2650","2.4330"
"5.4000","0.2660","3.1182"
"5.4200","0.2670","2.4454"
"5.4400","0.2681","1.6522"
"5.4600","0.2690","2.2850"
"5.4800","0.2700","3.0876"
"5.5000","0.2709","2.5303"
"5.5200","0.2719","1.4410"
"5.5400","0.2729","2.6136"
"5.5600","0.2739","2.7702"
"5.5800","0.2749","2.6098"
"5.6000","0.2760","2.7644"
"5.6200","0.2770","2.5283"
"5.6400","0.2780","3.1303"
"5.6600","0.2790","1.8152"
"5.6800","0.2799","2.0627"
"5.7000","0.2808","2.1051"
"5.7200","0.2818","3.5466"
"5.7400","0.2828","2.3108"
"5.7600","0.2838","2.5750"
"5.7800","0.2849","1.9091"
"5.8000","0.2859","2.8211"
"5.8200","0.2870","1.6293"
"5.8400","0.2880","1.6026"
"5.8600","0.2890","2.2222"
"5.8800","0.2899","3.4491"
"5.9000","0.2909","2.8557"
"5.9200","0.2920","2.0676"
"5.9400","0.2929","2.2996"
"5.9600","0.2939","2.9933"
"5.9800","0.2949","3.2191"
"6.0000","0.2960","2.1770"
"6.0200","0.2971","2.1481"
"6.0400","0.2981","2.8641"
"6.0600","0.2990","2.0990"
"6.0800","0.2999","1.9021"
"6.1000","0.3009","2.1975"
"6.1200","0.3020","2.9914"
"6.1400","0.3030","3.0021"
"6.1600","0.3040","1.4422"
"6.1800","0.3050","1.9740"
"6.2000","0.3060","2.9518"
"6.2200","0.3069","2.9394"
"6.2400","0.3079","2.5362"
"6.2600","0.3089","2.8257"
"6.2800","0.3100","2.9416"
"6.3000","0.3110","2.1756"
"6.3200","0.3120","0.9954"
"6.3400","0.3130","1.5248"
"6.3600","0.3140","2.4583"
"6.3800","0.3149","2.4476"
"6.4000","0.3159","2.0878"
"6.4200","0.3168","2.7866"
"6.4400","0.3178","3.2911"
"6.4600","0.3188","2.9375"
"6.4800","0.3198","2.5782"
"6.5000","0.3209","3.1960"
"6.5200","0.3219","3.4542"
"6.5400","0.3229","2.8894"
"6.5600","0.3239","2.2430"
"6.5800","0.3249","2.5619"
"6.6000","0.3259","3.2010"
"6.6200","0.3269","2.5560"
"6.6400","0.3279","2.5012"
"6.6600","0.3289","2.8605"
"6.6800","0.3299","3.5076"
"6.7000","0.3310","3.0608"
"6.7200","0.3320","2.0027"
"6.7400","0.3331","2.7343"
"6.7600","0.3341","2.8759"
"6.7800","0.3351","2.7633"
"6.8000","0.3360","2.3224"
"6.8200","0.3370","2.2461"
"6.8400","0.3381","3.2026"
"6.8600","0.3390","2.8499"
"6.8800","0.3400","2.9347"
"6.9000","0.3410","3.1934"
"6.9200","0.3420","2.3843"
"6.9400","0.3429","2.5409"
"6.9600","0.3439","1.4326"
"6.9800","0.3449","3.0772"
"7.0000","0.3459","2.7347"
"7.0200","0.3470","3.1992"
"7.0400","0.3479","1.9367"
"7.0600","0.3489","2.9045"
"7.0800","0.3499","2.6651"
"7.1000","0.3509","2.6532"
"7.1200","0.3518","2.0593"
"7.1400","0.3528","2.8392"
"7.1600","0.3538","3.3318"
"7.1800","0.3549","2.6158"
"7.2000","0.3558","1.7560"
"7.2200","0.3568","2.4226"
"7.2400","0.3579","2.9062"
"7.2600","0.3589","2.2572"
"7.2800","0.3599","2.3865"
"7.3000","0.3609","2.7914"
"7.3200","0.3619","3.8178"
"7.3400","0.3628","3.0215"
"7.3600","0.3637","2.5126"
"7.3800","0.3648","2.1182"
"7.4000","0.3659","3.0413"
"7.4200","0.3670","3.0322"
"7.4400","0.3681","2.6622"
"7.4600","0.3691","2.7933"
"7.4800","0.3700","2.8777"
"7.5000","0.3710","2.4484"
"7.5200","0.3720","1.7722"
"7.5400","0.3731","2.0585"
"7.5600","0.3741","3.0185"
"7.5800","0.3751","3.0418"
"7.6000","0.3760","2.5069"
"7.6200","0.3770","2.9121"
"7.6400","0.3780","3.4820"
"7.6600","0.3790","2.9887"
"7.6800","0.3799","2.2551"
"7.7000","0.3810","2.7938"
"7.7200","0.3820","3.3082"
"7.7400","0.3830","4.0025"
"7.7600","0.3840","2.4656"
"7.7800","0.3850","3.1994"
"7.8000","0.3860","2.5891"
"7.8200","0.3869","3.0714"
"7.8400","0.3878","2.3917"
"7.8600","0.3888","3.4167"
"7.8800","0.3898","3.2409"
"7.9000","0.3908","2.9585"
"7.9200","0.3919","2.0908"
"7.9400","0.3929","3.5076"
"7.9600","0.3940","3.6027"
"7.9800","0.3950","3.9318"
"8.0000","0.3960","2.0895"
"8.0200","0.3969","3.5273"
"8.0400","0.3979","3.6389"
"8.0600","0.3987","3.9531"
"8.0800","0.3997","2.2562"
"8.1000","0.4008","2.6505"
"8.1200","0.4019","2.7233"
"8.1400","0.4031","3.8586"
"8.1600","0.4041","3.1238"
"8.1800","0.4050","3.6621"
"8.2000","0.4060","3.0790"
"8.2200","0.4069","3.5789"
"8.2400","0.4080","2.6553"
"8.2600","0.4090","3.1438"
"8.2800","0.4100","3.0737"
"8.3000","0.4110","2.9798"
"8.3200","0.4120","2.5471"
"8.3400","0.4131","2.8173"
"8.3600","0.4141","3.3868"
"8.3800","0.4150","3.4092"
"8.4000","0.4160","2.8382"
"8.4200","0.4169","3.0263"
"8.4400","0.4180","3.4004"
"8.4600","0.4190","4.0039"
"8.4800","0.4200","2.8132"
"8.5000","0.4210","2.7825"
"8.5200","0.4220","3.3845"
"8.5400","0.4229","3.1780"
"8.5600","0.4238","2.5494"
"8.5800","0.4248","3.3862"
"8.6000","0.4258","2.9338"
"8.6200","0.4269","2.5793"
"8.6400","0.4279","1.5483"
"8.6600","0.4289","3.3927"
"8.6800","0.4300","4.1492"
"8.7000","0.4310","4.3670"
"8.7200","0.4320","2.4618"
"8.7400","0.4330","2.6337"
"8.7600","0.4339","3.3949"
"8.7800","0.4348","3.9351"
"8.8000","0.4359","2.1914"
"8.8200","0.4369","2.9755"
"8.8400","0.4380","2.7546"
"8.8600","0.4391","3.9654"
"8.8800","0.4401","2.4539"
"8.9000","0.4410","3.1029"
"8.9200","0.4419","2.8180"
"8.9400","0.4429","3.8536"
"8.9600","0.4439","2.4741"
"8.9800","0.4450","3.1119"
"9.0000","0.4460","3.3636"
"9.0200","0.4470","3.8282"
"9.0400","0.4480","2.3748"
"9.0600","0.4490","3.0302"
"9.0800","0.4500","3.7554"
"9.1000","0.4509","4.4455"
"9.1200","0.4519","2.7133"
"9.1400","0.4529","2.9636"
"9.1600","0.4539","2.8594"
"9.1800","0.4549","4.3452"
"9.2000","0.4560","3.2335"
"9.2200","0.4570","3.7380"
"9.2400","0.4580","3.5876"
"9.2600","0.4589","3.8984"
"9.2800","0.4598","3.0735"
"9.3000","0.4608","3.2460"
"9.3200","0.4619","4.1530"
"9.3400","0.4629","4.3023"
"9.3600","0.4639","2.7342"
"9.3800","0.4650","2.7077"
"9.4000","0.4660","3.1488"
"9.4200","0.4670","4.4679"
"9.4400","0.4680","3.1568"
"9.4600","0.4690","3.1799"
"9.4800","0.4699","3.1061"
"9.5000","0.4709","3.3728"
"9.5200","0.4719","2.2830"
"9.5400","0.4730","3.1832"
"9.5600","0.4740","3.4717"
"9.5800","0.4751","4.3789"
"9.6000","0.4760","3.0142"
"9.6200","0.4770","2.9018"
"9.6400","0.4780","3.6059"
"9.6600","0.4790","4.6042"
"9.6800","0.4800","2.8843"
"9.7000","0.4810","2.6972"
"9.7200","0.4821","3.3037"
"9.7400","0.4831","4.3622"
"9.7600","0.4841","2.5703"
"9.7800","0.4851","2.7081"
"9.8000","0.4860","3.1762"
"9.8200","0.4869","4.2158"
"9.8400","0.4878","2.9928"
"9.8600","0.4888","3.6748"
"9.8800","0.4898","3.5504"
"9.9000","0.4909","3.7140"
"9.9200","0.4920","2.4050"
"9.9400","0.4930","3.5035"
"9.9600","0.4939","4.1423"
"9.9800","0.4949","4.5457"
"10.0000","0.4958","2.6952"
"10.0200","0.4968","3.0922"
"10.0400","0.4979","3.1390"
"10.0600","0.4989","4.0900"
"10.0800","0.4999","3.6066"
"10.1000","0.5010","3.2006"
"10.1200","0.5020","3.6198"
"10.1400","0.5030","4.0628"
"10.1600","0.5039","2.7579"
"10.1800","0.5049","3.2354"
"10.2000","0.5058","3.7753"
"10.2200","0.5069","4.6018"
"10.2400","0.5080","3.1687"
"10.2600","0.5091","2.9890"
"10.2800","0.5101","3.5537"
"10.3000","0.5111","5.0165"
"10.3200","0.5120","2.6279"
"10.3400","0.5130","2.9112"
"10.3600","0.5140","3.5395"
"10.3800","0.5150","5.1360"
"10.4000","0.5160","3.2009"
"10.4200","0.5171","3.3697"
"10.4400","0.5181","2.9179"
"10.4600","0.5191","4.3572"
"10.4800","0.5200","2.4548"
"10.5000","0.5210","3.3587"
"10.5200","0.5219","3.2787"
"10.5400","0.5229","4.5835"
"10.5600","0.5239","3.1770"
"10.5800","0.5249","4.0456"
"10.6000","0.5259","4.1821"
"10.6200","0.5269","4.8768"
"10.6400","0.5279","3.0144"
"10.6600","0.5289","3.5843"
"10.6800","0.5298","3.7377"
"10.7000","0.5308","4.8558"
"10.7200","0.5318","3.8958"
"10.7400","0.5328","3.5534"
"10.7600","0.5339","3.5303"
"10.7800","0.5349","4.1342"
"10.8000","0.5360","2.9528"
"10.8200","0.5370","3.6792"
"10.8400","0.5380","4.0501"
"10.8600","0.5390","4.9580"
"10.8800","0.5400","3.0341"
"10.9000","0.5408","2.8818"
"10.9200","0.5418","3.7310"
"10.9400","0.5428","4.2676"
"10.9600","0.5440","2.9421"
"10.9800","0.5451","3.2380"
"11.0000","0.5461","3.8816"
"11.0200","0.5471","4.3469"
"11.0400","0.5480","3.5308"
"11.0600","0.5490","3.2239"
"11.0800","0.5500","3.8500"
"11.1000","0.5510","4.9012"
"11.1200","0.5520","3.7173"
"11.1400","0.5530","3.3324"
"11.1600","0.5541","3.8403"
"11.1800","0.5551","4.3480"
"11.2000","0.5560","3.3975"
"11.2200","0.5569","3.4332"
"11.2400","0.5579","4.2422"
"11.2600","0.5589","4.5900"
"11.2800","0.5600","3.8391"
"11.3000","0.5610","3.7125"
"11.3200","0.5620","4.3723"
"11.3400","0.5630","4.6426"
"11.3600","0.5640","3.5417"
"11.3800","0.5649","3.3697"
"11.4000","0.5658","4.3749"
"11.4200","0.5668","5.1881"
"11.4400","0.5678","4.0113"
"11.4600","0.5688","2.8841"
"11.4800","0.5698","4.5016"
"11.5000","0.5709","4.7382"
"11.5200","0.5719","4.7511"
"11.5400","0.5729","4.2750"
"11.5600","0.5739","4.4462"
"11.5800","0.5748","4.3014"
"11.6000","0.5757","3.7281"
"11.6200","0.5767","3.4017"
"11.6400","0.5778","3.4895"
"11.6600","0.5789","5.1382"
"11.6800","0.5800","3.5464"
"11.7000","0.5811","3.3974"
"11.7200","0.5821","3.9734"
"11.7400","0.5831","5.1207"
"11.7600","0.5840","3.7624"
"11.7800","0.5850","3.6013"
"11.8000","0.5860","3.7380"
"11.8200","0.5870","4.8156"
"11.8400","0.5880","3.7073"
"11.8600","0.5891","4.0672"
"11.8800","0.5901","4.2740"
"11.9000","0.5910","5.8476"
"11.9200","0.5920","3.7422"
"11.9400","0.5929","3.7368"
"11.9600","0.5939","3.8669"
"11.9800","0.5950","5.2108"
"12.0000","0.5960","3.6566"
"12.0200","0.5971","3.8975"
"12.0400","0.5980","4.1578"
"12.0600","0.5990","4.9406"
"12.0800","0.6000","4.0125"
"12.1000","0.6009","4.3381"
"12.1200","0.6019","4.0541"
"12.1400","0.6028","5.1020"
"12.1600","0.6038","4.5220"
"12.1800","0.6048","3.7004"
"12.2000","0.6059","3.6535"
"12.2200","0.6069","5.1734"
"12.2400","0.6079","4.4789"
"12.2600","0.6089","3.6773"
"12.2800","0.6098","3.8536"
"12.3000","0.6108","5.1945"
"12.3200","0.6116","3.6706"
"12.3400","0.6127","3.6749"
"12.3600","0.6138","4.0160"
"12.3800","0.6150","4.4448"
"12.4000","0.6161","3.6189"
"12.4200","0.6171","3.8013"
"12.4400","0.6181","4.3627"
"12.4600","0.6190","5.3577"
"12.4800","0.6200","4.4468"
"12.5000","0.6210","3.5215"
"12.5200","0.6220","4.0482"
"12.5400","0.6230","5.1402"
"12.5600","0.6241","4.6808"
"12.5800","0.6251","4.2046"
"12.6000","0.6261","4.4739"
"12.6200","0.6271","5.2066"
"12.6400","0.6280","4.0296"
"12.6600","0.6290","3.8113"
"12.6800","0.6300","4.0974"
"12.7000","0.6311","4.7522"
"12.7200","0.6321","4.1720"
"12.7400","0.6330","4.1095"
"12.7600","0.6340","4.6733"
"12.7800","0.6350","5.5078"
"12.8000","0.6360","4.2757"
"12.8200","0.6370","3.6182"
"12.8400","0.6379","3.9446"
"12.8600","0.6388","5.1820"
"12.8800","0.6398","4.6355"
"12.9000","0.6409","4.1094"
"12.9200","0.6419","4.3205"
"12.9400","0.6429","4.7531"
"12.9600","0.6439","4.4976"
"12.9800","0.6449","4.4644"
"13.0000","0.6459","4.6900"
"13.0200","0.6468","5.3838"
"13.0400","0.6477","4.5611"
"13.0600","0.6487","3.9535"
"13.0800","0.6498","4.4647"
"13.1000","0.6510","5.5973"
"13.1200","0.6521","4.3303"
"13.1400","0.6531","3.8639"
"13.1600","0.6541","4.4736"
"13.1800","0.6550","5.3433"
"13.2000","0.6559","4.6808"
"13.2200","0.6569","3.8419"
"13.2400","0.6580","4.3072"
"13.2600","0.6590","5.2464"
"13.2800","0.6600","4.6876"
"13.3000","0.6610","3.6909"
"13.3200","0.6620","4.0933"
"13.3400","0.6630","4.8813"
"13.3600","0.6640","4.4535"
"13.3800","0.6650","4.4693"
"13.4000","0.6660","5.0423"
"13.4200","0.6671","5.6298"
"13.4400","0.6680","4.9366"
"13.4600","0.6690","4.1364"
"13.4800","0.6700","4.2972"
"13.5000","0.6710","4.9568"
"13.5200","0.6720","5.1126"
"13.5400","0.6730","4.8905"
"13.5600","0.6739","4.8777"
"13.5800","0.6749","5.0570"
"13.6000","0.6759","3.7667"
"13.6200","0.6769","3.5684"
"13.6400","0.6779","4.5214"
"13.6600","0.6789","5.8473"
"13.6800","0.6799","4.7744"
"13.7000","0.6809","4.3465"
"13.7200","0.6819","4.8014"
"13.7400","0.6828","5.3978"
"13.7600","0.6837","5.2236"
"13.7800","0.6847","4.4831"
"13.8000","0.6859","4.5505"
"13.8200","0.6870","5.2628"
"13.8400","0.6881","5.1283"
"13.8600","0.6891","4.3107"
"13.8800","0.6900","4.5870"
"13.9000","0.6909","4.6390"
"13.9200","0.6919","4.9585"
"13.9400","0.6929","4.5378"
"13.9600","0.6940","5.4885"
"13.9800","0.6950","5.5454"
"14.0000","0.6960","4.8034"
"14.0200","0.6971","4.0634"
"14.0400","0.6981","5.8410"
"14.0600","0.6990","6.0332"
"14.0800","0.7000","5.5056"
"14.1000","0.7010","3.9733"
"14.1200","0.7020","4.5725"
"14.1400","0.7031","4.5508"
"14.1600","0.7041","5.3326"
"14.1800","0.7050","4.2434"
"14.2000","0.7060","4.8821"
"14.2200","0.7070","4.1530"
"14.2400","0.7080","5.1541"
"14.2600","0.7089","4.0558"
"14.2800","0.7099","5.0570"
"14.3000","0.7109","5.4911"
"14.3200","0.7118","5.3746"
"14.3400","0.7129","4.4160"
"14.3600","0.7139","5.1782"
"14.3800","0.7149","5.8093"
"14.4000","0.7159","5.4258"
"14.4200","0.7168","4.8878"
"14.4400","0.7178","5.1640"
"14.4600","0.7188","5.1460"
"14.4800","0.7198","5.5410"
"14.5000","0.7209","5.1485"
"14.5200","0.7220","4.9676"
"14.5400","0.7230","5.8823"
"14.5600","0.7240","5.0361"
"14.5800","0.7250","4.3072"
"14.6000","0.7260","4.9274"
"14.6200","0.7270","5.8479"
"14.6400","0.7280","4.8940"
"14.6600","0.7290","4.5324"
"14.6800","0.7300","5.0678"
"14.7000","0.7310","5.3865"
"14.7200","0.7320","5.6253"
"14.7400","0.7330","4.5370"
"14.7600","0.7340","5.0490"
"14.7800","0.7350","5.4616"
"14.8000","0.7359","6.0229"
"14.8200","0.7369","5.1936"
"14.8400","0.7379","5.3760"
"14.8600","0.7390","5.6456"
"14.8800","0.7400","4.9292"
"14.9000","0.7410","5.1091"
"14.9200","0.7419","5.1104"
"14.9400","0.7429","4.6520"
"14.9600","0.7439","4.5805"
"14.9800","0.7449","4.3570"
"15.0000","0.7459","5.5609"
"15.0200","0.7469","6.4333"
"15.0400","0.7479","5.7175"
"15.0600","0.7488","4.3668"
"15.0800","0.7499","4.9778"
"15.1000","0.7509","6.0726"
"15.1200","0.7519","5.5339"
"15.1400","0.7529","4.7858"
"15.1600","0.7539","4.4619"
"15.1800","0.7548","5.2331"
"15.2000","0.7558","5.4884"
"15.2200","0.7568","4.6401"
"15.2400","0.7580","4.7519"
"15.2600","0.7591","5.1883"
"15.2800","0.7600","5.6754"
"15.3000","0.7610","5.3989"
"15.3200","0.7619","5.3977"
"15.3400","0.7630","5.6384"
"15.3600","0.7640","5.3306"
"15.3800","0.7650","4.9189"
"15.4000","0.7661","5.3291"
"15.4200","0.7671","5.6716"
"15.4400","0.7681","5.5713"
"15.4600","0.7690","4.4198"
"15.4800","0.7700","5.3590"
"15.5000","0.7710","5.8320"
"15.5200","0.7719","6.2695"
"15.5400","0.7729","4.9024"
"15.5600","0.7739","5.0691"
"15.5800","0.7749","5.6163"
"15.6000","0.7760","5.8692"
"15.6200","0.7770","5.1926"
"15.6400","0.7780","5.5571"
"15.6600","0.7789","5.6110"
"15.6800","0.7798","6.0444"
"15.7000","0.7808","4.5694"
"15.7200","0.7818","5.3766"
"15.7400","0.7829","5.3750"
"15.7600","0.7839","6.2079"
"15.7800","0.7849","4.7766"
"15.8000","0.7859","5.3142"
"15.8200","0.7869","5.7742"
"15.8400","0.7879","6.3001"
"15.8600","0.7889","5.2066"
"15.8800","0.7899","5.5432"
"15.9000","0.7909","5.7725"
"15.9200","0.7918","6.4031"
"15.9400","0.7928","5.2362"
"15.9600","0.7940","5.9357"
"15.9800","0.7950","5.8984"
"16.0000","0.7960","6.3488"
"16.0200","0.7970","5.1684"
"16.0400","0.7980","5.8678"
"16.0600","0.7990","5.9398"
"16.0800","0.8000","5.9476"
"16.1000","0.8011","4.6557"
"16.1200","0.8021","4.7343"
"16.1400","0.8031","5.2228"
"16.1600","0.8041","6.5746"
"16.1800","0.8051","5.7362"
"16.2000","0.8060","5.6519"
"16.2200","0.8070","5.7515"
"16.2400","0.8079","6.1142"
"16.2600","0.8090","4.9713"
"16.2800","0.8100","5.5303"
"16.3000","0.8110","5.5213"
"16.3200","0.8120","6.0159"
"16.3400","0.8130","4.6578"
"16.3600","0.8140","5.5477"
"16.3800","0.8149","5.5994"
