Time,Displacement,Force
"7.4400","0.3699","2.2858"
"7.4600","0.3708","2.1397"
"7.4800","0.3718","1.4849"
"7.5000","0.3729","2.5371"
"7.5200","0.3740","1.9897"
"7.5400","0.3750","2.4142"
"7.5600","0.3760","2.5951"
"7.5800","0.3770","3.1289"
"7.6000","0.3780","2.8479"
"7.6200","0.3790","2.6532"
"7.6400","0.3799","1.8416"
"7.6600","0.3810","2.5364"
"7.6800","0.3820","2.4198"
"7.7000","0.3830","1.2060"
"7.7200","0.3840","2.9673"
"7.7400","0.3850","3.0406"
"7.7600","0.3859","3.9753"
"7.7800","0.3868","2.5991"
"7.8000","0.3879","2.4467"
"7.8200","0.3889","1.6043"
"7.8400","0.3900","2.5185"
"7.8600","0.3910","2.2718"
"7.8800","0.3920","2.8855"
"7.9000","0.3930","2.1421"
"7.9200","0.3939","2.5246"
"7.9400","0.3949","1.8605"
"7.9600","0.3958","2.7307"
"7.9800","0.3968","2.2057"
"8.0000","0.3978","2.0426"
"8.0200","0.3989","1.8484"
"8.0400","0.3999","3.2940"
"8.0600","0.4009","2.8036"
"8.0800","0.4019","2.6429"
"8.1000","0.4029","1.9833"
"8.1200","0.4038","2.9193"
"8.1400","0.4048","2.9482"
"8.1600","0.4058","2.3917"
"8.1800","0.4067","2.2605"
"8.2000","0.4078","2.6477"
"8.2200","0.4089","3.0895"
"8.2400","0.4099","2.3882"
"8.2600","0.4110","2.1270"
"8.2800","0.4119","2.0632"
"8.3000","0.4129","3.1723"
"8.3200","0.4139","2.9957"
"8.3400","0.4150","3.2778"
"8.3600","0.4160","2.5498"
"8.3800","0.4170","2.9036"
"8.4000","0.4181","2.7002"
"8.4200","0.4191","3.0498"
"8.4400","0.4200","2.1393"
"8.4600","0.4210","2.5464"
"8.4800","0.4219","2.0021"
"8.5000","0.4229","3.3465"
"8.5200","0.4239","2.4492"
"8.5400","0.4249","2.9287"
"8.5600","0.4259","1.9409"
"8.5800","0.4270","2.7252"
"8.6000","0.4280","2.3345"
"8.6200","0.4290","2.9527"
"8.6400","0.4300","2.6957"
"8.6600","0.4309","3.1256"
"8.6800","0.4318","3.1373"
"8.7000","0.4328","3.0311"
"8.7200","0.4338","3.0301"
"8.7400","0.4349","3.3658"
"8.7600","0.4358","2.9408"
"8.7800","0.4368","2.9519"
"8.8000","0.4378","2.7958"
"8.8200","0.4389","3.1134"
"8.8400","0.4398","3.3318"
"8.8600","0.4408","3.6086"
"8.8800","0.4419","2.6763"
"8.9000","0.4428","2.1453"
"8.9200","0.4438","2.6314"
"8.9400","0.4449","3.3861"
"8.9600","0.4459","3.2804"
"8.9800","0.4470","2.8910"
"9.0000","0.4479","2.3651"
"9.0200","0.4489","2.2948"
"9.0400","0.4500","2.8741"
"9.0600","0.4510","3.0832"
"9.0800","0.4520","2.9453"
"9.1000","0.4530","3.2998"
"9.1200","0.4540","3.6981"
"9.1400","0.4551","4.2883"
"9.1600","0.4560","2.8791"
"9.1800","0.4570","2.1214"
"9.2000","0.4579","2.0046"
"9.2200","0.4589","2.5285"
"9.2400","0.4599","3.1664"
"9.2600","0.4609","3.4096"
"9.2800","0.4619","2.9522"
"9.3000","0.4630","2.8368"
"9.3200","0.4640","3.0121"
"9.3400","0.4650","2.6735"
"9.3600","0.4660","2.3481"
"9.3800","0.4669","2.6135"
"9.4000","0.4679","2.7634"
"9.4200","0.4688","2.7497"
"9.4400","0.4698","2.4752"
"9.4600","0.4709","2.7085"
"9.4800","0.4719","3.0216"
"9.5000","0.4729","3.2015"
"9.5200","0.4739","2.3874"
"9.5400","0.4749","2.8230"
"9.5600","0.4759","3.4284"
"9.5800","0.4769","3.5346"
"9.6000","0.4779","3.5003"
"9.6200","0.4788","2.7946"
"9.6400","0.4798","2.8550"
"9.6600","0.4808","3.0990"
"9.6800","0.4819","3.8040"
"9.7000","0.4829","2.9233"
"9.7200","0.4838","3.3306"
"9.7400","0.4849","2.9197"
"9.7600","0.4859","3.2113"
"9.7800","0.4869","3.4703"
"9.8000","0.4879","3.4571"
"9.8200","0.4890","2.6277"
"9.8400","0.4899","3.0177"
"9.8600","0.4910","3.3088"
"9.8800","0.4920","2.8782"
"9.9000","0.4930","2.6522"
"9.9200","0.4940","2.8051"
"9.9400","0.4949","3.0502"
"9.9600","0.4959","3.2233"
"9.9800","0.4969","3.0483"
"10.0000","0.4980","3.1171"
"10.0200","0.4990","3.3564"
"10.0400","0.5000","3.4707"
"10.0600","0.5010","3.5731"
"10.0800","0.5019","3.4184"
"10.1000","0.5028","3.1592"
"10.1200","0.5038","2.5336"
"10.1400","0.5048","2.8876"
"10.1600","0.5059","2.9100"
"10.1800","0.5069","3.5480"
"10.2000","0.5080","3.7054"
"10.2200","0.5090","3.7917"
"10.2400","0.5100","3.7684"
"10.2600","0.5110","3.0009"
"10.2800","0.5119","3.4845"
"10.3000","0.5130","4.0027"
"10.3200","0.5139","4.4962"
"10.3400","0.5148","3.2320"
"10.3600","0.5159","3.2175"
"10.3800","0.5169","3.2739"
"10.4000","0.5180","3.8717"
"10.4200","0.5190","3.8079"
"10.4400","0.5199","3.0952"
"10.4600","0.5208","3.5721"
"10.4800","0.5218","3.7696"
"10.5000","0.5229","3.4646"
"10.5200","0.5239","3.3819"
"10.5400","0.5249","2.9785"
"10.5600","0.5259","3.1324"
"10.5800","0.5270","2.7780"
"10.6000","0.5279","3.6754"
"10.6200","0.5289","3.3723"
"10.6400","0.5298","3.5558"
"10.6600","0.5309","3.3229"
"10.6800","0.5319","3.9896"
"10.7000","0.5329","3.9655"
"10.7200","0.5339","3.5114"
"10.7400","0.5349","3.4310"
"10.7600","0.5359","3.9103"
"10.7800","0.5369","3.9720"
"10.8000","0.5378","3.5222"
"10.8200","0.5388","3.5448"
"10.8400","0.5398","3.9106"
"10.8600","0.5408","3.8220"
"10.8800","0.5419","4.1927"
"10.9000","0.5429","3.2631"
"10.9200","0.5440","3.6724"
"10.9400","0.5450","3.9594"
"10.9600","0.5460","4.5368"
"10.9800","0.5470","3.0333"
"11.0000","0.5480","3.6114"
"11.0200","0.5490","3.8724"
"11.0400","0.5499","4.1460"
"11.0600","0.5509","3.5308"
"11.0800","0.5519","3.3293"
"11.1000","0.5530","3.3163"
"11.1200","0.5540","3.3475"
"11.1400","0.5550","3.8657"
"11.1600","0.5560","3.5743"
"11.1800","0.5570","3.3651"
"11.2000","0.5580","3.5104"
"11.2200","0.5590","3.7305"
"11.2400","0.5600","4.0352"
"11.2600","0.5610","3.2083"
"11.2800","0.5620","3.7231"
"11.3000","0.5630","4.2910"
"11.3200","0.5639","3.9369"
"11.3400","0.5648","2.9684"
"11.3600","0.5658","3.6010"
"11.3800","0.5669","3.6073"
"11.4000","0.5679","3.8385"
"11.4200","0.5689","4.3507"
"11.4400","0.5699","3.9290"
"11.4600","0.5710","3.2086"
"11.4800","0.5720","3.7436"
"11.5000","0.5729","4.5478"
"11.5200","0.5739","4.0867"
"11.5400","0.5748","3.4644"
"11.5600","0.5758","3.9109"
"11.5800","0.5768","3.9347"
"11.6000","0.5778","3.4852"
"11.6200","0.5789","3.8614"
"11.6400","0.5800","4.2690"
"11.6600","0.5810","4.1812"
"11.6800","0.5820","4.3120"
"11.7000","0.5830","4.0595"
"11.7200","0.5840","3.4671"
"11.7400","0.5850","3.7270"
"11.7600","0.5859","3.8528"
"11.7800","0.5869","4.2931"
"11.8000","0.5880","4.0303"
"11.8200","0.5890","3.6595"
"11.8400","0.5901","3.8266"
"11.8600","0.5910","4.8186"
"11.8800","0.5920","4.5751"
"11.9000","0.5930","3.9432"
"11.9200","0.5939","3.9320"
"11.9400","0.5949","4.1860"
"11.9600","0.5960","4.7656"
"11.9800","0.5970","4.5105"
"12.0000","0.5980","3.7719"
"12.0200","0.5990","3.8107"
"12.0400","0.5999","4.2529"
"12.0600","0.6009","4.3961"
"12.0800","0.6019","3.6199"
"12.1000","0.6029","3.6997"
"12.1200","0.6039","4.7169"
"12.1400","0.6049","4.8590"
"12.1600","0.6060","4.5115"
"12.1800","0.6070","3.4828"
"12.2000","0.6080","4.4405"
"12.2200","0.6090","4.2147"
"12.2400","0.6099","4.4941"
"12.2600","0.6108","3.5052"
"12.2800","0.6118","3.9700"
"12.3000","0.6128","4.1494"
"12.3200","0.6139","4.9242"
"12.3400","0.6150","4.6095"
"12.3600","0.6160","3.7363"
"12.3800","0.6171","3.6131"
"12.4000","0.6180","4.7753"
"12.4200","0.6189","4.9273"
"12.4400","0.6199","4.7394"
"12.4600","0.6210","4.2027"
"12.4800","0.6219","4.7133"
"12.5000","0.6229","4.4293"
"12.5200","0.6239","4.4620"
"12.5400","0.6250","3.8389"
"12.5600","0.6261","4.1348"
"12.5800","0.6270","4.1978"
"12.6000","0.6280","4.7578"
"12.6200","0.6290","4.3864"
"12.6400","0.6299","3.9320"
"12.6600","0.6309","4.0430"
"12.6800","0.6319","4.4279"
"12.7000","0.6329","4.4634"
"12.7200","0.6340","4.3480"
"12.7400","0.6350","4.0909"
"12.7600","0.6359","4.5731"
"12.7800","0.6369","4.7792"
"12.8000","0.6379","4.1577"
"12.8200","0.6389","3.8021"
"12.8400","0.6400","4.5857"
"12.8600","0.6409","5.1264"
"12.8800","0.6420","4.3762"
"12.9000","0.6429","4.0725"
"12.9200","0.6439","3.6679"
"12.9400","0.6448","5.0355"
"12.9600","0.6457","5.2142"
"12.9800","0.6467","5.1296"
"13.0000","0.6477","4.1221"
"13.0200","0.6488","4.4347"
"13.0400","0.6499","4.6609"
"13.0600","0.6509","5.4588"
"13.0800","0.6519","3.9830"
"13.1000","0.6529","3.9026"
"13.1200","0.6539","4.4357"
"13.1400","0.6548","4.8394"
"13.1600","0.6558","3.9561"
"13.1800","0.6568","4.2961"
"13.2000","0.6578","3.8193"
"13.2200","0.6588","4.4422"
"13.2400","0.6600","4.5457"
"13.2600","0.6611","4.6343"
"13.2800","0.6621","4.3447"
"13.3000","0.6631","5.0221"
"13.3200","0.6640","5.0634"
"13.3400","0.6650","5.1686"
"13.3600","0.6660","4.5503"
"13.3800","0.6670","4.7966"
"13.4000","0.6681","4.6826"
"13.4200","0.6691","5.6275"
"13.4400","0.6700","5.0281"
"13.4600","0.6710","4.5900"
"13.4800","0.6719","4.6689"
"13.5000","0.6729","5.3347"
"13.5200","0.6739","5.0640"
"13.5400","0.6750","3.9604"
"13.5600","0.6760","4.1639"
"13.5800","0.6770","4.8021"
"13.6000","0.6780","5.6588"
"13.6200","0.6790","4.6999"
"13.6400","0.6800","4.2715"
"13.6600","0.6809","4.5483"
"13.6800","0.6818","5.6037"
"13.7000","0.6827","5.6225"
"13.7200","0.6837","4.8619"
"13.7400","0.6848","4.5591"
"13.7600","0.6858","4.9781"
"13.7800","0.6869","4.7795"
"13.8000","0.6879","5.0491"
"13.8200","0.6889","3.8608"
"13.8400","0.6898","4.6967"
"13.8600","0.6908","5.2321"
"13.8800","0.6918","5.5285"
"13.9000","0.6927","5.1328"
"13.9200","0.6937","4.7610"
"13.9400","0.6948","4.8719"
"13.9600","0.6959","5.3657"
"13.9800","0.6971","5.3288"
"14.0000","0.6981","4.4310"
"14.0200","0.6991","4.6381"
"14.0400","0.7000","5.1368"
"14.0600","0.7009","5.5708"
"14.0800","0.7020","5.1936"
"14.1000","0.7030","4.7260"
"14.1200","0.7041","4.5768"
"14.1400","0.7051","5.2885"
"14.1600","0.7061","4.8606"
"14.1800","0.7070","4.2448"
"14.2000","0.7079","4.3463"
"14.2200","0.7089","5.6255"
"14.2400","0.7099","6.0716"
"14.2600","0.7109","5.3700"
"14.2800","0.7120","4.8072"
"14.3000","0.7130","4.8472"
"14.3200","0.7140","5.2469"
"14.3400","0.7150","5.8829"
"14.3600","0.7159","4.7928"
"14.3800","0.7168","4.6682"
"14.4000","0.7178","5.2372"
"14.4200","0.7188","6.6382"
"14.4400","0.7198","5.9202"
"14.4600","0.7209","5.2918"
"14.4800","0.7219","5.0709"
"14.5000","0.7229","6.0990"
"14.5200","0.7239","5.6734"
"14.5400","0.7249","5.8443"
"14.5600","0.7259","4.6401"
"14.5800","0.7268","4.9575"
"14.6000","0.7277","5.4027"
"14.6200","0.7287","5.6981"
"14.6400","0.7297","4.7176"
"14.6600","0.7309","5.5659"
"14.6800","0.7320","6.2772"
"14.7000","0.7331","6.0083"
"14.7200","0.7340","5.0224"
"14.7400","0.7350","4.9199"
"14.7600","0.7359","5.9186"
"14.7800","0.7369","5.9568"
"14.8000","0.7379","5.9078"
"14.8200","0.7390","5.3224"
"14.8400","0.7400","5.1328"
"14.8600","0.7410","5.2975"
"14.8800","0.7421","6.5564"
"14.9000","0.7430","5.3856"
"14.9200","0.7439","5.0125"
"14.9400","0.7449","5.1353"
"14.9600","0.7459","6.2414"
"14.9800","0.7469","5.7323"
"15.0000","0.7480","5.6633"
"15.0200","0.7490","5.1541"
"15.0400","0.7500","6.4412"
"15.0600","0.7510","6.3497"
"15.0800","0.7519","5.2502"
"15.1000","0.7528","4.8469"
"15.1200","0.7537","5.1244"
"15.1400","0.7548","5.8618"
"15.1600","0.7559","5.9368"
"15.1800","0.7569","5.3276"
"15.2000","0.7579","4.9577"
"15.2200","0.7589","5.4414"
"15.2400","0.7600","6.4371"
"15.2600","0.7610","6.2574"
"15.2800","0.7620","4.9228"
"15.3000","0.7629","5.6952"
"15.3200","0.7638","5.9234"
"15.3400","0.7648","6.8574"
"15.3600","0.7659","5.7892"
"15.3800","0.7670","5.6200"
"15.4000","0.7681","5.9298"
"15.4200","0.7691","6.9237"
"15.4400","0.7700","5.6775"
"15.4600","0.7709","5.7612"
"15.4800","0.7719","5.4020"
"15.5000","0.7729","6.2956"
"15.5200","0.7740","6.2648"
"15.5400","0.7750","5.5644"
"15.5600","0.7760","4.7658"
"15.5800","0.7770","5.4906"
"15.6000","0.7780","6.5289"
"15.6200","0.7790","6.4680"
"15.6400","0.7799","5.9164"
"15.6600","0.7809","5.7594"
"15.6800","0.7819","5.9135"
"15.7000","0.7829","6.5702"
"15.7200","0.7839","6.1310"
"15.7400","0.7849","5.5713"
"15.7600","0.7859","5.5199"
"15.7800","0.7869","6.4774"
"15.8000","0.7878","6.3251"
"15.8200","0.7888","5.3941"
"15.8400","0.7898","5.4887"
"15.8600","0.7908","5.9760"
"15.8800","0.7919","6.9690"
"15.9000","0.7930","5.9747"
"15.9200","0.7940","5.8809"
"15.9400","0.7950","6.0790"
"15.9600","0.7961","7.2227"
"15.9800","0.7971","7.0339"
"16.0000","0.7980","6.2611"
"16.0200","0.7988","6.1617"
"16.0400","0.7997","6.3248"
"16.0600","0.8007","7.0014"
"16.0800","0.8019","6.8524"
"16.1000","0.8030","6.0425"
"16.1200","0.8041","6.0181"
"16.1400","0.8051","6.2107"
"16.1600","0.8060","7.1799"
"16.1800","0.8069","6.3996"
"16.2000","0.8079","5.5023"
"16.2200","0.8089","5.8566"
"16.2400","0.8099","6.6252"
"16.2600","0.8109","6.5312"
"16.2800","0.8119","6.1310"
"16.3000","0.8129","6.0373"
"16.3200","0.8139","6.4961"
"16.3400","0.8149","7.5538"
"16.3600","0.8159","6.2643"
"16.3800","0.8168","6.2107"
