Time,Force
"1.6200","-0.0005"
"1.6400","0.0002"
"1.6600","0.0013"
"1.6800","0.0002"
"1.7000","-0.0008"
"1.7200","0.0021"
"1.7400","0.0030"
"1.7600","-0.0005"
"1.7800","-0.0005"
"1.8000","-0.0002"
"1.8200","0.0021"
"1.8400","0.0002"
"1.8600","-0.0002"
"1.8800","0.0003"
"1.9000","0.0025"
"1.9200","-0.0008"
"1.9400","-0.0008"
"1.9600","-0.0007"
"1.9800","0.0026"
"2.0000","0.0010"
"2.0200","0.0008"
"2.0400","0.0002"
"2.0600","0.0018"
"2.0800","-0.0004"
"2.1000","-0.0006"
"2.1200","-0.0003"
"2.1400","0.0013"
"2.1600","0.0020"
"2.1800","-0.0001"
"2.2000","-0.0009"
"2.2200","-0.0010"
"2.2400","0.0010"
"2.2600","-0.0003"
"2.2800","0.0014"
"2.3000","0.0011"
"2.3200","0.0027"
"2.3400","-0.0015"
"2.3600","-0.0005"
"2.3800","-0.0011"
"2.4000","0.0023"
"2.4200","0.0003"
"2.4400","0.0008"
"2.4600","-0.0004"
"2.4800","0.0020"
"2.5000","-0.0012"
"2.5200","-0.0009"
"2.5400","-0.0004"
"2.5600","0.0028"
"2.5800","0.0017"
"2.6000","-0.0005"
"2.6200","-0.0011"
"2.6400","0.0010"
"2.6600","0.0014"
"2.6800","-0.0001"
"2.7000","0.0005"
"2.7200","0.0009"
"2.7400","0.0013"
"2.7600","-0.0006"
"2.7800","0.0000"
"2.8000","0.0002"
"2.8200","0.0023"
"2.8400","0.0000"
"2.8600","0.0010"
"2.8800","-0.0002"
"2.9000","0.0021"
"2.9200","-0.0013"
"2.9400","-0.0003"
"2.9600","0.0000"
"2.9800","0.0028"
"3.0000","-0.0001"
"3.0200","-0.0007"
"3.0400","-0.0002"
"3.0600","0.0025"
"3.0800","0.0015"
"3.1000","-0.0004"
"3.1200","-0.0005"
"3.1400","0.0015"
"3.1600","0.0014"
"3.1800","-0.0007"
"3.2000","0.0000"
"3.2200","0.0010"
"3.2400","0.0022"
"3.2600","-0.0009"
"3.2800","0.0002"
"3.3000","0.0011"
"3.3200","0.0026"
"3.3400","-0.0005"
"3.3600","0.0011"
"3.3800","0.0002"
"3.4000","0.0022"
"3.4200","-0.0010"
"3.4400","0.0006"
"3.4600","0.0005"
"3.4800","0.0034"
"3.5000","0.0003"
"3.5200","0.0000"
"3.5400","-0.0010"
"3.5600","0.0016"
"3.5800","0.0004"
"3.6000","0.0001"
"3.6200","0.0007"
"3.6400","0.0023"
"3.6600","0.0013"
"3.6800","-0.0010"
"3.7000","0.0002"
"3.7200","0.0024"
"3.7400","0.0038"
"3.7600","0.0009"
"3.7800","0.0000"
"3.8000","-0.0012"
"3.8200","0.0001"
"3.8400","-0.0017"
"3.8600","-0.0001"
"3.8800","0.0007"
"3.9000","0.0033"
"3.9200","-0.0004"
"3.9400","-0.0003"
"3.9600","0.0001"
"3.9800","0.0020"
"4.0000","-0.0004"
"4.0200","0.0007"
"4.0400","0.0002"
"4.0600","0.0022"
"4.0800","0.0002"
"4.1000","-0.0014"
"4.1200","-0.0010"
"4.1400","0.0017"
"4.1600","0.0011"
"4.1800","-0.0001"
"4.2000","0.0009"
"4.2200","0.0007"
"4.2400","0.0006"
"4.2600","-0.0007"
"4.2800","0.0007"
"4.3000","0.0015"
"4.3200","0.0021"
"4.3400","-0.0005"
"4.3600","0.0006"
"4.3800","0.0007"
"4.4000","0.0028"
"4.4200","0.0015"
"4.4400","0.0029"
"4.4600","0.0037"
"4.4800","0.0051"
"4.5000","0.0018"
"4.5200","0.0018"
"4.5400","0.0040"
"4.5600","0.0061"
"4.5800","0.0054"
"4.6000","0.0053"
"4.6200","0.0061"
"4.6400","0.0062"
"4.6600","0.0052"
"4.6800","0.0036"
"4.7000","0.0052"
"4.7200","0.0058"
"4.7400","0.0061"
"4.7600","0.0027"
"4.7800","0.0036"
"4.8000","0.0034"
"4.8200","0.0048"
"4.8400","0.0022"
"4.8600","0.0037"
"4.8800","0.0038"
"4.9000","0.0045"
"4.9200","0.0007"
"4.9400","0.0014"
"4.9600","0.0020"
"4.9800","0.0044"
"5.0000","0.0011"
"5.0200","-0.0001"
"5.0400","0.0001"
"5.0600","0.0026"
"5.0800","0.0007"
"5.1000","-0.0001"
"5.1200","0.0018"
"5.1400","0.0030"
"5.1600","0.0022"
"5.1800","0.0002"
"5.2000","0.0014"
"5.2200","0.0016"
"5.2400","0.0022"
"5.2600","-0.0009"
"5.2800","0.0013"
"5.3000","0.0018"
"5.3200","0.0029"
"5.3400","-0.0011"
"5.3600","0.0007"
"5.3800","0.0004"
"5.4000","0.0029"
"5.4200","-0.0004"
"5.4400","0.0010"
"5.4600","0.0008"
"5.4800","0.0027"
"5.5000","0.0026"
"5.5200","0.0479"
"5.5400","0.1329"
"5.5600","0.2028"
"5.5800","0.2157"
"5.6000","0.1774"
"5.6200","0.1093"
"5.6400","0.0452"
"5.6600","0.0063"
"5.6800","-0.0052"
"5.7000","-0.0030"
"5.7200","-0.0002"
"5.7400","0.0010"
"5.7600","-0.0005"
"5.7800","0.0000"
"5.8000","0.0015"
"5.8200","0.0026"
"5.8400","0.0004"
"5.8600","0.0008"
"5.8800","0.0007"
"5.9000","0.0021"
"5.9200","0.0000"
"5.9400","0.0010"
"5.9600","0.0012"
"5.9800","0.0027"
"6.0000","0.0004"
"6.0200","0.0004"
"6.0400","0.0004"
"6.0600","0.0022"
"6.0800","-0.0001"
"6.1000","-0.0004"
"6.1200","0.0003"
"6.1400","0.0019"
"6.1600","0.0012"
"6.1800","-0.0011"
"6.2000","-0.0006"
"6.2200","0.0008"
"6.2400","0.0019"
"6.2600","0.0030"
"6.2800","0.0058"
"6.3000","0.0027"
"6.3200","0.0018"
"6.3400","-0.0018"
"6.3600","0.0005"
"6.3800","0.0004"
"6.4000","0.0028"
"6.4200","-0.0013"
"6.4400","-0.0005"
"6.4600","0.0000"
"6.4800","0.0029"
"6.5000","-0.0008"
"6.5200","-0.0003"
"6.5400","-0.0002"
"6.5600","0.0022"
"6.5800","0.0001"
"6.6000","0.0001"
"6.6200","-0.0001"
"6.6400","0.0010"
"6.6600","0.0005"
"6.6800","-0.0001"
"6.7000","0.0012"
"6.7200","0.0015"
"6.7400","0.0015"
"6.7600","-0.0013"
"6.7800","-0.0010"
"6.8000","-0.0004"
"6.8200","0.0009"
"6.8400","-0.0007"
"6.8600","0.0040"
"6.8800","0.0000"
"6.9000","0.0005"
"6.9200","0.0001"
"6.9400","-0.0014"
"6.9600","-0.0027"
"6.9800","0.0051"
"7.0000","0.0024"
"7.0200","-0.0002"
"7.0400","-0.0008"
"7.0600","0.0012"
"7.0800","-0.0008"
"7.1000","-0.0006"
"7.1200","0.0005"
"7.1400","0.0041"
"7.1600","0.0011"
"7.1800","-0.0035"
"7.2000","-0.0011"
"7.2200","0.0002"
"7.2400","-0.0007"
"7.2600","-0.0003"
"7.2800","0.0021"
"7.3000","0.0001"
"7.3200","0.0007"
"7.3400","-0.0018"
"7.3600","-0.0013"
"7.3800","-0.0005"
"7.4000","0.0027"
"7.4200","0.0005"
"7.4400","0.0018"
"7.4600","-0.0016"
"7.4800","0.0005"
"7.5000","-0.0006"
"7.5200","0.0000"
"7.5400","0.0009"
"7.5600","0.0037"
"7.5800","0.0004"
"7.6000","-0.0008"
"7.6200","-0.0005"
"7.6400","0.0005"
"7.6600","0.0003"
"7.6800","0.0404"
"7.7000","0.1677"
"7.7200","0.2645"
"7.7400","0.2992"
"7.7600","0.2635"
"7.7800","0.1767"
"7.8000","0.0826"
"7.8200","0.0324"
"7.8400","0.0315"
"7.8600","0.0687"
"7.8800","0.1010"
"7.9000","0.1064"
"7.9200","0.0776"
"7.9400","0.0648"
"7.9600","0.0676"
"7.9800","0.0789"
"8.0000","0.0743"
"8.0200","0.0574"
"8.0400","0.0433"
"8.0600","0.0310"
"8.0800","0.0314"
"8.1000","0.1087"
"8.1200","0.1388"
"8.1400","0.0858"
"8.1600","0.0261"
"8.1800","0.0150"
"8.2000","0.0304"
"8.2200","0.0554"
"8.2400","0.0855"
"8.2600","0.1048"
"8.2800","0.0898"
"8.3000","0.0535"
"8.3200","0.0362"
"8.3400","0.0393"
"8.3600","0.0726"
"8.3800","0.1183"
"8.4000","0.1416"
"8.4200","0.1302"
"8.4400","0.1169"
"8.4600","0.1122"
"8.4800","0.1097"
"8.5000","0.0817"
"8.5200","0.0436"
"8.5400","0.0191"
"8.5600","0.0094"
"8.5800","-0.0012"
"8.6000","-0.0070"
"8.6200","0.0036"
"8.6400","0.0229"
"8.6600","0.0319"
"8.6800","0.0388"
"8.7000","0.0552"
"8.7200","0.0752"
"8.7400","0.0901"
"8.7600","0.1214"
"8.7800","0.1821"
"8.8000","0.2605"
"8.8200","0.3900"
"8.8400","0.5838"
"8.8600","0.8081"
"8.8800","0.9925"
"8.9000","1.1389"
"8.9200","1.3230"
"8.9360","1.5916"
"8.9480","1.8658"
"8.9580","2.1263"
"8.9670","2.3801"
"8.9760","2.6421"
"8.9860","2.9145"
"8.9990","3.1738"
"9.0190","3.2954"
"9.0390","3.3007"
"9.0590","3.3307"
"9.0790","3.1429"
"9.0890","2.8799"
"9.0960","2.6156"
"9.1020","2.3400"
"9.1070","2.0808"
"9.1120","1.7970"
"9.1170","1.4935"
"9.1210","1.2411"
"9.1250","0.9856"
"9.1290","0.7352"
"9.1340","0.4468"
"9.1400","0.1664"
"9.1500","-0.0899"
"9.1700","-0.1651"
"9.1900","-0.0693"
"9.2100","-0.0066"
"9.2300","0.0098"
"9.2500","0.0041"
"9.2700","0.0009"
"9.2900","0.0004"
"9.3100","0.0013"
"9.3300","-0.0004"
"9.3500","-0.0001"
"9.3700","0.0022"
"9.3900","0.0011"
"9.4100","0.0000"
"9.4300","-0.0013"
"9.4500","0.0012"
"9.4700","0.0009"
"9.4900","0.0018"
"9.5100","-0.0015"
"9.5300","0.0012"
"9.5500","0.0002"
"9.5700","0.0021"
"9.5900","-0.0023"
"9.6100","0.0006"
"9.6300","0.0003"
"9.6500","0.0042"
"9.6700","0.0328"
"9.6900","0.1219"
"9.7100","0.2122"
"9.7300","0.2601"
"9.7500","0.2340"
"9.7700","0.1614"
"9.7900","0.0872"
"9.8100","0.0555"
"9.8300","0.0881"
"9.8500","0.1801"
"9.8700","0.2573"
"9.8900","0.3020"
"9.9100","0.3613"
"9.9300","0.4327"
"9.9500","0.4921"
"9.9700","0.5527"
"9.9900","0.5872"
"10.0100","0.5729"
"10.0300","0.5281"
"10.0500","0.4773"
"10.0700","0.4545"
"10.0900","0.4643"
"10.1100","0.4899"
"10.1300","0.5206"
"10.1500","0.5972"
"10.1700","0.7011"
"10.1900","0.8389"
"10.2100","0.9778"
"10.2300","1.0909"
"10.2500","1.2087"
"10.2700","1.3783"
"10.2880","1.6419"
"10.3000","1.9167"
"10.3100","2.1945"
"10.3190","2.4559"
"10.3290","2.7322"
"10.3400","2.9975"
"10.3540","3.2569"
"10.3740","3.4665"
"10.3940","3.4505"
"10.4140","3.2295"
"10.4280","2.9697"
"10.4390","2.7043"
"10.4480","2.4409"
"10.4560","2.1610"
"10.4630","1.8733"
"10.4690","1.5957"
"10.4750","1.2971"
"10.4800","1.0397"
"10.4850","0.7821"
"10.4910","0.4887"
"10.4980","0.2159"
"10.5100","-0.0415"
"10.5300","-0.1113"
"10.5500","-0.0513"
"10.5700","-0.0088"
"10.5900","0.0035"
"10.6100","0.0050"
"10.6300","0.0027"
"10.6500","0.0011"
"10.6700","-0.0022"
"10.6900","0.0005"
"10.7100","0.0016"
"10.7300","0.0026"
"10.7500","-0.0013"
"10.7700","0.0000"
"10.7900","0.0000"
"10.8100","0.0014"
"10.8300","-0.0007"
"10.8500","0.0000"
"10.8700","0.0015"
"10.8900","0.0019"
"10.9100","0.0006"
"10.9300","-0.0008"
"10.9500","0.0007"
"10.9700","0.0011"
"10.9900","0.0009"
"11.0100","-0.0017"
"11.0300","0.0006"
"11.0500","0.0057"
"11.0700","0.0451"
"11.0900","0.0851"
"11.1100","0.0968"
"11.1300","0.0948"
"11.1500","0.1151"
"11.1700","0.1415"
"11.1900","0.1612"
"11.2100","0.1810"
"11.2300","0.2274"
"11.2500","0.2854"
"11.2700","0.3283"
"11.2900","0.3600"
"11.3100","0.4037"
"11.3300","0.4276"
"11.3500","0.4440"
"11.3700","0.4849"
"11.3900","0.5414"
"11.4100","0.5788"
"11.4300","0.5722"
"11.4500","0.5720"
"11.4700","0.6306"
"11.4900","0.7024"
"11.5100","0.7506"
"11.5300","0.8061"
"11.5500","0.8844"
"11.5700","0.9647"
"11.5900","1.0117"
"11.6100","1.0455"
"11.6300","1.0602"
"11.6500","1.0850"
"11.6700","1.1488"
"11.6900","1.2522"
"11.7100","1.3576"
"11.7300","1.4218"
"11.7500","1.5039"
"11.7700","1.7596"
"11.7830","2.0281"
"11.7940","2.2833"
"11.8050","2.5403"
"11.8160","2.8039"
"11.8260","3.0732"
"11.8340","3.3240"
"11.8420","3.6119"
"11.8490","3.8912"
"11.8550","4.1459"
"11.8610","4.4084"
"11.8670","4.6689"
"11.8740","4.9511"
"11.8820","5.2108"
"11.9020","5.3650"
"11.9130","5.1102"
"11.9200","4.8375"
"11.9260","4.5441"
"11.9310","4.2596"
"11.9350","4.0052"
"11.9390","3.7257"
"11.9430","3.4203"
"11.9470","3.0887"
"11.9500","2.8233"
"11.9530","2.5446"
"11.9560","2.2546"
"11.9590","1.9563"
"11.9620","1.6542"
"11.9650","1.3542"
"11.9680","1.0638"
"11.9710","0.7913"
"11.9750","0.4703"
"11.9790","0.2103"
"11.9850","-0.0563"
"12.0050","-0.2786"
"12.0250","-0.1321"
"12.0450","-0.0233"
"12.0650","0.0125"
"12.0850","0.0082"
"12.1050","0.0047"
"12.1250","0.0011"
"12.1450","0.0014"
"12.1650","-0.0020"
"12.1850","-0.0011"
"12.2050","0.0008"
"12.2250","0.0026"
"12.2450","0.0009"
"12.2650","-0.0005"
"12.2850","0.0012"
"12.3050","0.0012"
"12.3250","0.0005"
"12.3450","-0.0016"
"12.3650","0.0011"
"12.3850","0.0011"
"12.4050","0.0011"
"12.4250","-0.0016"
"12.4450","0.0012"
"12.4650","0.0011"
"12.4850","0.0018"
"12.5050","-0.0014"
"12.5250","0.0006"
"12.5450","0.0015"
"12.5650","0.0043"
"12.5850","0.0722"
"12.6050","0.1958"
"12.6250","0.2515"
"12.6450","0.2024"
"12.6650","0.1328"
"12.6850","0.1076"
"12.7050","0.1387"
"12.7250","0.1894"
"12.7450","0.2173"
"12.7650","0.2420"
"12.7850","0.3014"
"12.8050","0.4283"
"12.8240","0.6796"
"12.8370","0.9384"
"12.8480","1.1997"
"12.8590","1.4709"
"12.8710","1.7340"
"12.8870","1.9976"
"12.9060","2.2607"
"12.9210","2.5296"
"12.9320","2.7872"
"12.9410","3.0410"
"12.9490","3.2997"
"12.9560","3.5512"
"12.9630","3.8185"
"12.9700","4.0938"
"12.9770","4.3725"
"12.9840","4.6496"
"12.9910","4.9166"
"12.9990","5.1854"
"13.0100","5.4447"
"13.0300","5.4527"
"13.0410","5.1780"
"13.0480","4.9037"
"13.0540","4.6082"
"13.0590","4.3191"
"13.0630","4.0590"
"13.0670","3.7727"
"13.0710","3.4592"
"13.0740","3.2062"
"13.0770","2.9382"
"13.0800","2.6561"
"13.0830","2.3620"
"13.0860","2.0583"
"13.0890","1.7489"
"13.0920","1.4402"
"13.0950","1.1412"
"13.0980","0.8641"
"13.1020","0.5466"
"13.1070","0.2488"
"13.1140","-0.0297"
"13.1340","-0.2245"
"13.1540","-0.1116"
"13.1740","-0.0200"
"13.1940","0.0089"
"13.2140","0.0099"
"13.2340","0.0045"
"13.2540","-0.0002"
"13.2740","-0.0027"
"13.2940","0.0000"
"13.3140","0.0004"
"13.3340","0.0008"
"13.3540","-0.0011"
"13.3740","0.0009"
"13.3940","0.0000"
"13.4140","0.0002"
"13.4340","-0.0027"
"13.4540","0.0011"
"13.4740","0.0007"
"13.4940","0.0017"
"13.5140","-0.0016"
"13.5340","0.0007"
"13.5540","0.0005"
"13.5740","0.0010"
"13.5940","-0.0021"
"13.6140","-0.0004"
"13.6340","0.0015"
"13.6540","0.0274"
"13.6740","0.1123"
"13.6940","0.1684"
"13.7140","0.1420"
"13.7340","0.1065"
"13.7540","0.1184"
"13.7740","0.1512"
"13.7940","0.1582"
"13.8140","0.1360"
"13.8340","0.1064"
"13.8540","0.0939"
"13.8740","0.1171"
"13.8940","0.1643"
"13.9140","0.2337"
"13.9340","0.3024"
"13.9540","0.3487"
"13.9740","0.3732"
"13.9940","0.3887"
"14.0140","0.4168"
"14.0340","0.5143"
"14.0540","0.6438"
"14.0740","0.7160"
"14.0940","0.7170"
"14.1140","0.6918"
"14.1340","0.6028"
"14.1540","0.4835"
"14.1740","0.4464"
"14.1940","0.5451"
"14.2140","0.7718"
"14.2340","1.0085"
"14.2540","1.1886"
"14.2720","1.4493"
"14.2820","1.7003"
"14.2900","1.9554"
"14.2970","2.2056"
"14.3040","2.4684"
"14.3110","2.7321"
"14.3180","2.9891"
"14.3250","3.2394"
"14.3320","3.4931"
"14.3390","3.7653"
"14.3450","4.0196"
"14.3510","4.2871"
"14.3570","4.5510"
"14.3640","4.8274"
"14.3730","5.0873"
"14.3930","5.0838"
"14.4020","4.8014"
"14.4080","4.5253"
"14.4130","4.2462"
"14.4170","3.9946"
"14.4210","3.7204"
"14.4250","3.4266"
"14.4290","3.1166"
"14.4330","2.7931"
"14.4370","2.4593"
"14.4400","2.2043"
"14.4430","1.9472"
"14.4460","1.6902"
"14.4490","1.4359"
"14.4530","1.1071"
"14.4570","0.8020"
"14.4610","0.5350"
"14.4660","0.2587"
"14.4730","-0.0137"
"14.4930","-0.2187"
"14.5130","-0.1127"
"14.5330","-0.0211"
"14.5530","0.0097"
"14.5730","0.0097"
"14.5930","0.0021"
"14.6130","-0.0009"
"14.6330","0.0012"
"14.6530","0.0011"
"14.6730","0.0006"
"14.6930","-0.0011"
"14.7130","0.0011"
"14.7330","0.0009"
"14.7530","0.0006"
"14.7730","-0.0017"
"14.7930","0.0012"
"14.8130","0.0009"
"14.8330","0.0013"
"14.8530","-0.0015"
"14.8730","0.0007"
"14.8930","0.0006"
"14.9130","0.0002"
"14.9330","-0.0017"
"14.9530","-0.0002"
"14.9730","0.0013"
"14.9930","0.0008"
"15.0130","-0.0001"
"15.0330","-0.0002"
"15.0530","0.0013"
"15.0730","0.0006"
"15.0930","0.0059"
"15.1130","0.0695"
"15.1330","0.1786"
"15.1530","0.2711"
"15.1730","0.3198"
"15.1930","0.3199"
"15.2130","0.2934"
"15.2330","0.2470"
"15.2530","0.2264"
"15.2730","0.2667"
"15.2930","0.3405"
"15.3130","0.3952"
"15.3330","0.4341"
"15.3530","0.5011"
"15.3730","0.6033"
"15.3930","0.6906"
"15.4130","0.7420"
"15.4330","0.7861"
"15.4530","0.8335"
"15.4730","0.8796"
"15.4930","0.9207"
"15.5130","0.9646"
"15.5330","1.0206"
"15.5530","1.0707"
"15.5730","1.0422"
"15.5930","0.9432"
"15.6130","0.8400"
"15.6330","0.8168"
"15.6530","0.9362"
"15.6700","1.1866"
"15.6840","1.4446"
"15.7010","1.6997"
"15.7210","1.8440"
"15.7410","1.9750"
"15.7530","2.2405"
"15.7600","2.5201"
"15.7650","2.7864"
"15.7690","3.0376"
"15.7730","3.3187"
"15.7770","3.6241"
"15.7810","3.9466"
"15.7850","4.2776"
"15.7890","4.6070"
"15.7930","4.9250"
"15.7970","5.2226"
"15.8010","5.4933"
"15.8060","5.7882"
"15.8120","6.0738"
"15.8200","6.3357"
"15.8400","6.3466"
"15.8490","6.0587"
"15.8550","5.7748"
"15.8600","5.4810"
"15.8640","5.2068"
"15.8680","4.8968"
"15.8710","4.6407"
"15.8740","4.3650"
"15.8770","4.0702"
"15.8800","3.7576"
"15.8830","3.4296"
"15.8860","3.0897"
"15.8890","2.7425"
"15.8920","2.3935"
"15.8950","2.0505"
"15.8980","1.7189"
"15.9010","1.4035"
"15.9040","1.1102"
"15.9070","0.8441"
"15.9110","0.5400"
"15.9160","0.2474"
"15.9230","-0.0229"
"15.9430","-0.2172"
"15.9630","-0.1086"
"15.9830","-0.0195"
"16.0030","0.0085"
"16.0230","0.0066"
"16.0430","0.0027"
"16.0630","0.0009"
"16.0830","-0.0002"
"16.1030","-0.0012"
"16.1230","-0.0004"
"16.1430","0.0015"
"16.1630","0.0012"
"16.1830","0.0001"
"16.2030","-0.0010"
"16.2230","0.0013"
"16.2430","-0.0001"
"16.2630","0.0005"
"16.2830","-0.0007"
"16.3030","0.0019"
"16.3230","-0.0001"
"16.3430","0.0001"
"16.3630","-0.0018"
"16.3830","0.0005"
"16.4030","0.0008"
"16.4230","0.0014"
"16.4430","-0.0008"
"16.4630","0.0005"
"16.4830","0.0004"
"16.5030","0.0000"
"16.5230","0.0009"
"16.5430","0.0711"
"16.5630","0.1591"
"16.5830","0.1695"
"16.6030","0.1736"
"16.6230","0.1893"
"16.6430","0.2031"
"16.6630","0.2057"
"16.6830","0.2228"
"16.7030","0.2774"
"16.7230","0.3633"
"16.7430","0.4384"
"16.7630","0.5056"
"16.7830","0.5588"
"16.8030","0.5713"
"16.8230","0.5200"
"16.8430","0.4166"
"16.8630","0.3239"
"16.8830","0.3243"
"16.9030","0.3478"
"16.9230","0.3095"
"16.9430","0.2462"
"16.9630","0.2004"
"16.9830","0.2020"
"17.0030","0.2637"
"17.0230","0.3561"
"17.0430","0.4192"
"17.0630","0.4520"
"17.0830","0.4631"
"17.1030","0.4666"
"17.1230","0.4815"
"17.1430","0.5094"
"17.1630","0.5150"
"17.1830","0.4778"
"17.2030","0.4214"
"17.2230","0.3825"
"17.2430","0.3854"
"17.2630","0.4318"
"17.2830","0.4892"
"17.3030","0.6049"
"17.3230","0.7631"
"17.3430","0.8922"
"17.3630","0.9717"
"17.3830","1.0153"
"17.4030","1.0640"
"17.4230","1.1532"
"17.4430","1.3010"
"17.4630","1.5410"
"17.4830","1.7975"
"17.5030","1.9955"
"17.5190","2.2551"
"17.5280","2.5131"
"17.5350","2.8009"
"17.5400","3.0666"
"17.5440","3.3222"
"17.5480","3.6178"
"17.5520","3.9464"
"17.5550","4.2083"
"17.5580","4.4772"
"17.5610","4.7472"
"17.5640","5.0123"
"17.5670","5.2675"
"17.5710","5.5861"
"17.5750","5.8760"
"17.5790","6.1353"
"17.5840","6.4168"
"17.5900","6.6981"
"17.5970","6.9619"
"17.6060","7.2220"
"17.6220","7.4765"
"17.6390","7.2256"
"17.6450","6.9271"
"17.6490","6.6595"
"17.6530","6.3392"
"17.6560","6.0667"
"17.6590","5.7683"
"17.6620","5.4461"
"17.6650","5.1021"
"17.6680","4.7387"
"17.6700","4.4868"
"17.6720","4.2280"
"17.6740","3.9632"
"17.6760","3.6934"
"17.6780","3.4201"
"17.6800","3.1446"
"17.6820","2.8688"
"17.6840","2.5940"
"17.6860","2.3220"
"17.6880","2.0546"
"17.6900","1.7940"
"17.6920","1.5423"
"17.6950","1.1856"
"17.6980","0.8606"
"17.7010","0.5743"
"17.7050","0.2630"
"17.7100","-0.0119"
"17.7190","-0.2729"
"17.7390","-0.2698"
"17.7590","-0.0943"
"17.7790","-0.0030"
"17.7990","0.0141"
"17.8190","0.0095"
"17.8390","0.0009"
"17.8590","-0.0005"
"17.8790","-0.0018"
"17.8990","0.0019"
"17.9190","0.0005"
"17.9390","0.0005"
"17.9590","-0.0013"
"17.9790","0.0013"
"17.9990","0.0001"
"18.0190","0.0004"
"18.0390","-0.0007"
"18.0590","0.0014"
"18.0790","0.0011"
"18.0990","0.0004"
"18.1190","-0.0011"
"18.1390","-0.0001"
"18.1590","0.0002"
"18.1790","0.0006"
"18.1990","0.0005"
"18.2190","0.0007"
"18.2390","0.0011"
"18.2590","0.0002"
"18.2790","-0.0001"
"18.2990","-0.0008"
"18.3190","0.0017"
"18.3390","0.0008"
"18.3590","0.0004"
"18.3790","-0.0010"
"18.3990","0.0012"
"18.4190","0.0004"
"18.4390","-0.0001"
"18.4590","-0.0002"
"18.4790","0.0017"
"18.4990","0.0014"
"18.5190","0.0000"
"18.5390","-0.0010"
"18.5590","0.0010"
"18.5790","0.0017"
"18.5990","0.0002"
"18.6190","-0.0003"
"18.6390","0.0002"
"18.6590","0.0015"
"18.6790","0.0007"
"18.6990","0.0005"
"18.7190","0.0009"
"18.7390","0.0017"
"18.7590","-0.0008"
"18.7790","-0.0002"
"18.7990","0.0003"
"18.8190","0.0021"
"18.8390","0.0004"
"18.8590","-0.0001"
"18.8790","-0.0001"
"18.8990","0.0013"
"18.9190","0.0006"
"18.9390","-0.0004"
"18.9590","-0.0001"
"18.9790","0.0002"
"18.9990","0.0007"
"19.0190","0.0001"
"19.0390","0.0005"
"19.0590","0.0001"
"19.0790","0.0014"
"19.0990","-0.0004"
"19.1190","0.0003"
"19.1390","0.0001"
"19.1590","0.0015"
"19.1790","0.0000"
"19.1990","0.0008"
"19.2190","0.0001"
"19.2390","0.0017"
"19.2590","0.0000"
"19.2790","0.0002"
"19.2990","-0.0004"
"19.3190","0.0019"
"19.3390","0.0006"
"19.3590","0.0002"
"19.3790","-0.0007"
"19.3990","0.0006"
"19.4190","0.0010"
"19.4390","0.0005"
"19.4590","-0.0004"
"19.4790","0.0010"
"19.4990","0.0011"
"19.5190","-0.0001"
"19.5390","0.0003"
"19.5590","0.0008"
"19.5790","0.0024"
"19.5990","0.0003"
"19.6190","0.0003"
"19.6390","0.0003"
"19.6590","0.0016"
"19.6790","-0.0001"
"19.6990","-0.0004"
"19.7190","-0.0010"
"19.7390","0.0015"
"19.7590","0.0008"
"19.7790","-0.0001"
"19.7990","-0.0002"
