Time,Force
"3.2600","-0.0010"
"3.2800","0.0002"
"3.3000","0.0007"
"3.3200","-0.0005"
"3.3400","-0.0005"
"3.3600","0.0006"
"3.3800","0.0008"
"3.4000","0.0003"
"3.4200","-0.0011"
"3.4400","0.0004"
"3.4600","0.0001"
"3.4800","0.0004"
"3.5000","-0.0013"
"3.5200","0.0015"
"3.5400","0.0032"
"3.5600","0.0068"
"3.5800","0.0061"
"3.6000","0.0081"
"3.6200","0.0089"
"3.6400","0.0114"
"3.6600","0.0142"
"3.6800","0.0218"
"3.7000","0.0306"
"3.7200","0.0415"
"3.7400","0.0514"
"3.7600","0.0604"
"3.7800","0.0644"
"3.8000","0.0587"
"3.8200","0.0448"
"3.8400","0.0412"
"3.8600","0.0653"
"3.8800","0.0534"
"3.9000","0.0118"
"3.9200","-0.0130"
"3.9400","-0.0181"
"3.9600","-0.0189"
"3.9800","-0.0155"
"4.0000","-0.0145"
"4.0200","-0.0126"
"4.0400","-0.0126"
"4.0600","-0.0098"
"4.0800","-0.0123"
"4.1000","-0.0124"
"4.1200","-0.0110"
"4.1400","-0.0102"
"4.1600","-0.0139"
"4.1800","-0.0157"
"4.2000","-0.0110"
"4.2200","0.0053"
"4.2400","0.0328"
"4.2600","0.0653"
"4.2800","0.0929"
"4.3000","0.1115"
"4.3200","0.1304"
"4.3400","0.1560"
"4.3600","0.2117"
"4.3800","0.3198"
"4.4000","0.4539"
"4.4200","0.4902"
"4.4400","0.4254"
"4.4600","0.3253"
"4.4800","0.2446"
"4.5000","0.1907"
"4.5200","0.1433"
"4.5400","0.0976"
"4.5600","0.0609"
"4.5800","0.0343"
"4.6000","0.0201"
"4.6200","0.0126"
"4.6400","0.0104"
"4.6600","0.0164"
"4.6800","0.0306"
"4.7000","0.0454"
"4.7200","0.0517"
"4.7400","0.0547"
"4.7600","0.0690"
"4.7800","0.1221"
"4.8000","0.2416"
"4.8200","0.4070"
"4.8400","0.5144"
"4.8600","0.5494"
"4.8800","0.5700"
"4.9000","0.5874"
"4.9200","0.5671"
"4.9400","0.5047"
"4.9600","0.4205"
"4.9800","0.3672"
"5.0000","0.4093"
"5.0200","0.5291"
"5.0400","0.6605"
"5.0600","0.8067"
"5.0790","1.0704"
"5.0900","1.3316"
"5.0990","1.5967"
"5.1070","1.8478"
"5.1160","2.1211"
"5.1260","2.3929"
"5.1370","2.6502"
"5.1490","2.9149"
"5.1610","3.1866"
"5.1720","3.4519"
"5.1830","3.7154"
"5.1980","3.9680"
"5.2180","3.9037"
"5.2290","3.6281"
"5.2370","3.3496"
"5.2440","3.0650"
"5.2500","2.7973"
"5.2560","2.5133"
"5.2620","2.2177"
"5.2670","1.9662"
"5.2720","1.7143"
"5.2780","1.4164"
"5.2840","1.1286"
"5.2900","0.8545"
"5.2960","0.5974"
"5.3030","0.3233"
"5.3110","0.0580"
"5.3310","-0.1806"
"5.3510","-0.1025"
"5.3710","-0.0222"
"5.3910","0.0058"
"5.4110","0.0055"
"5.4310","0.0017"
"5.4510","-0.0006"
"5.4710","0.0002"
"5.4910","0.0003"
"5.5110","-0.0021"
"5.5310","-0.0008"
"5.5510","-0.0002"
"5.5710","-0.0003"
"5.5910","-0.0016"
"5.6110","0.0007"
"5.6310","-0.0005"
"5.6510","0.0006"
"5.6710","-0.0018"
"5.6910","0.0006"
"5.7110","0.0003"
"5.7310","0.0005"
"5.7510","-0.0020"
"5.7710","0.0002"
"5.7910","-0.0002"
"5.8110","0.0017"
"5.8310","-0.0013"
"5.8510","0.0001"
"5.8710","-0.0005"
"5.8910","0.0004"
"5.9110","-0.0012"
"5.9310","-0.0002"
"5.9510","0.0002"
"5.9710","0.0015"
"5.9910","-0.0005"
"6.0110","-0.0011"
"6.0310","0.0003"
"6.0510","0.0003"
"6.0710","-0.0007"
"6.0910","-0.0023"
"6.1110","0.0005"
"6.1310","0.0063"
"6.1510","0.0184"
"6.1710","0.0481"
"6.1910","0.0699"
"6.2110","0.0641"
"6.2310","0.0377"
"6.2510","0.0181"
"6.2710","0.0186"
"6.2910","0.0257"
"6.3110","0.0347"
"6.3310","0.0440"
"6.3510","0.0609"
"6.3710","0.0693"
"6.3910","0.0672"
"6.4110","0.0570"
"6.4310","0.0548"
"6.4510","0.0770"
"6.4710","0.1048"
"6.4910","0.1265"
"6.5110","0.1402"
"6.5310","0.1358"
"6.5510","0.1126"
"6.5710","0.0795"
"6.5910","0.0307"
"6.6110","-0.0040"
"6.6310","-0.0303"
"6.6510","-0.0275"
"6.6710","-0.0118"
"6.6910","-0.0003"
"6.7110","0.0011"
"6.7310","0.0019"
"6.7510","-0.0012"
"6.7710","0.0005"
"6.7910","-0.0003"
"6.8110","0.0014"
"6.8310","-0.0016"
"6.8510","0.0004"
"6.8710","0.0005"
"6.8910","0.0017"
"6.9110","-0.0012"
"6.9310","0.0000"
"6.9510","0.0019"
"6.9710","0.0023"
"6.9910","0.0002"
"7.0110","0.0006"
"7.0310","0.0036"
"7.0510","0.0097"
"7.0710","0.0060"
"7.0910","-0.0031"
"7.1110","-0.0016"
"7.1310","-0.0001"
"7.1510","0.0004"
"7.1710","-0.0016"
"7.1910","0.0007"
"7.2110","-0.0001"
"7.2310","0.0013"
"7.2510","-0.0019"
"7.2710","0.0004"
"7.2910","0.0000"
"7.3110","0.0014"
"7.3310","-0.0011"
"7.3510","-0.0002"
"7.3710","-0.0003"
"7.3910","0.0014"
"7.4110","-0.0006"
"7.4310","-0.0005"
"7.4510","-0.0001"
"7.4710","-0.0028"
"7.4910","-0.0324"
"7.5110","-0.0892"
"7.5310","-0.1319"
"7.5510","-0.1609"
"7.5710","-0.1117"
"7.5910","-0.0323"
"7.6110","0.0035"
"7.6310","0.0060"
"7.6510","0.0035"
"7.6710","-0.0006"
"7.6910","0.0009"
"7.7110","0.0000"
"7.7310","0.0011"
"7.7510","-0.0025"
"7.7710","-0.0001"
"7.7910","-0.0005"
"7.8110","0.0002"
"7.8310","-0.0008"
"7.8510","0.0011"
"7.8710","0.0003"
"7.8910","0.0022"
"7.9110","-0.0005"
"7.9310","-0.0018"
"7.9510","0.0014"
"7.9710","0.0263"
"7.9910","0.0943"
"8.0110","0.1970"
"8.0310","0.2922"
"8.0510","0.3199"
"8.0710","0.2948"
"8.0910","0.2655"
"8.1110","0.3119"
"8.1310","0.4449"
"8.1510","0.5665"
"8.1710","0.5205"
"8.1910","0.3886"
"8.2110","0.2951"
"8.2310","0.2142"
"8.2510","0.1260"
"8.2710","0.0722"
"8.2910","0.0561"
"8.3110","0.0710"
"8.3310","0.0816"
"8.3510","0.0808"
"8.3710","0.0770"
"8.3910","0.0843"
"8.4110","0.1013"
"8.4310","0.1082"
"8.4510","0.0970"
"8.4710","0.0979"
"8.4910","0.1392"
"8.5110","0.2064"
"8.5310","0.2718"
"8.5510","0.3566"
"8.5710","0.4640"
"8.5910","0.5165"
"8.6110","0.4623"
"8.6310","0.3487"
"8.6510","0.2678"
"8.6710","0.2073"
"8.6910","0.1197"
"8.7110","0.0466"
"8.7310","0.0092"
"8.7510","-0.0053"
"8.7710","-0.0027"
"8.7910","-0.0008"
"8.8110","0.0017"
"8.8310","0.0000"
"8.8510","0.0001"
"8.8710","0.0022"
"8.8910","0.0049"
"8.9110","0.0005"
"8.9310","0.0004"
"8.9510","-0.0001"
"8.9710","0.0001"
"8.9910","0.0008"
"9.0110","0.0001"
"9.0310","0.0002"
"9.0510","0.0011"
"9.0710","0.0011"
"9.0910","-0.0019"
"9.1110","0.0010"
"9.1310","0.0008"
"9.1510","0.0003"
"9.1710","-0.0019"
"9.1910","-0.0001"
"9.2110","0.0006"
"9.2310","0.0031"
"9.2510","-0.0004"
"9.2710","0.0001"
"9.2910","0.0005"
"9.3110","0.0005"
"9.3310","-0.0010"
"9.3510","0.0006"
"9.3710","-0.0003"
"9.3910","0.0007"
"9.4110","0.0000"
"9.4310","-0.0007"
"9.4510","0.0006"
"9.4710","0.0008"
"9.4910","0.0005"
"9.5110","0.0001"
"9.5310","0.0010"
"9.5510","-0.0002"
"9.5710","0.0008"
"9.5910","-0.0017"
"9.6110","0.0005"
"9.6310","0.0006"
"9.6510","0.0307"
"9.6710","0.1297"
"9.6910","0.1465"
"9.7110","0.0551"
"9.7310","-0.0026"
"9.7510","-0.0099"
"9.7710","-0.0041"
"9.7910","-0.0007"
"9.8110","0.0018"
"9.8310","-0.0008"
"9.8510","0.0005"
"9.8710","0.0010"
"9.8910","0.0007"
"9.9110","0.0001"
"9.9310","0.0001"
"9.9510","-0.0002"
"9.9710","0.0009"
"9.9910","0.0004"
"10.0110","-0.0019"
"10.0310","0.0003"
"10.0510","0.0008"
"10.0710","0.0011"
"10.0910","-0.0009"
"10.1110","0.0003"
"10.1310","-0.0014"
"10.1510","0.0008"
"10.1710","-0.0011"
"10.1910","0.0014"
"10.2110","0.0001"
"10.2310","0.0001"
"10.2510","-0.0022"
"10.2710","0.0016"
"10.2910","0.0002"
"10.3110","0.0009"
"10.3310","-0.0017"
"10.3510","-0.0002"
"10.3710","0.0004"
"10.3910","0.0017"
"10.4110","-0.0012"
"10.4310","-0.0006"
"10.4510","-0.0001"
"10.4710","0.0005"
"10.4910","0.0005"
"10.5110","0.0003"
"10.5310","0.0000"
"10.5510","-0.0005"
"10.5710","-0.0003"
"10.5910","-0.0014"
"10.6110","0.0017"
"10.6310","0.0002"
"10.6510","0.0002"
"10.6710","-0.0018"
"10.6910","0.0004"
"10.7110","-0.0003"
"10.7310","0.0018"
"10.7510","-0.0013"
"10.7710","0.0003"
"10.7910","0.0007"
"10.8110","0.0012"
"10.8310","-0.0014"
"10.8510","0.0000"
"10.8710","-0.0004"
"10.8910","0.0008"
"10.9110","0.0000"
"10.9310","-0.0003"
"10.9510","0.0005"
"10.9710","0.0001"
"10.9910","-0.0011"
"11.0110","-0.0009"
"11.0310","0.0028"
"11.0510","0.0079"
"11.0710","0.0128"
"11.0910","0.0142"
"11.1110","0.0208"
"11.1310","0.0223"
"11.1510","0.0215"
"11.1710","0.0166"
"11.1910","0.0254"
"11.2110","0.0429"
"11.2310","0.0947"
"11.2510","0.1636"
"11.2710","0.2289"
"11.2910","0.2640"
"11.3110","0.2857"
"11.3310","0.2973"
"11.3510","0.3066"
"11.3710","0.2991"
"11.3910","0.2921"
"11.4110","0.2995"
"11.4310","0.3415"
"11.4510","0.4099"
"11.4710","0.4872"
"11.4910","0.5652"
"11.5110","0.6739"
"11.5310","0.8374"
"11.5510","1.0274"
"11.5680","1.2929"
"11.5770","1.5574"
"11.5840","1.8421"
"11.5900","2.1320"
"11.5950","2.3933"
"11.6000","2.6593"
"11.6050","2.9181"
"11.6110","3.2042"
"11.6180","3.4886"
"11.6270","3.7570"
"11.6470","3.8935"
"11.6600","3.6302"
"11.6680","3.3628"
"11.6750","3.0925"
"11.6820","2.8096"
"11.6890","2.5280"
"11.6960","2.2539"
"11.7030","1.9870"
"11.7100","1.7204"
"11.7170","1.4449"
"11.7240","1.1537"
"11.7300","0.8918"
"11.7360","0.6250"
"11.7420","0.3671"
"11.7490","0.1078"
"11.7640","-0.1485"
"11.7840","-0.1263"
"11.8040","-0.0390"
"11.8240","-0.0007"
"11.8440","0.0071"
"11.8640","0.0041"
"11.8840","0.0000"
"11.9040","-0.0003"
"11.9240","-0.0020"
"11.9440","0.0001"
"11.9640","0.0007"
"11.9840","0.0017"
"12.0040","-0.0008"
"12.0240","0.0006"
"12.0440","-0.0003"
"12.0640","0.0007"
"12.0840","-0.0006"
"12.1040","0.0019"
"12.1240","0.0007"
"12.1440","0.0009"
"12.1640","-0.0010"
"12.1840","0.0004"
"12.2040","0.0002"
"12.2240","0.0010"
"12.2440","-0.0010"
"12.2640","-0.0009"
"12.2840","0.0005"
"12.3040","0.0008"
"12.3240","0.0005"
"12.3440","-0.0004"
"12.3640","0.0008"
"12.3840","-0.0006"
"12.4040","0.0008"
"12.4240","-0.0004"
"12.4440","0.0015"
"12.4640","-0.0008"
"12.4840","0.0005"
"12.5040","-0.0015"
"12.5240","0.0014"
"12.5440","0.0002"
"12.5640","0.0016"
"12.5840","-0.0018"
"12.6040","0.0007"
"12.6240","-0.0001"
"12.6440","0.0016"
"12.6640","-0.0010"
"12.6840","0.0012"
"12.7040","-0.0001"
"12.7240","0.0007"
"12.7440","-0.0006"
"12.7640","0.0006"
"12.7840","0.0081"
"12.8040","0.0336"
"12.8240","0.0952"
"12.8440","0.2226"
"12.8640","0.4285"
"12.8840","0.6503"
"12.9040","0.8116"
"12.9240","0.9742"
"12.9410","1.2288"
"12.9540","1.4848"
"12.9680","1.7489"
"12.9830","2.0095"
"12.9960","2.2770"
"13.0060","2.5434"
"13.0150","2.8237"
"13.0230","3.0914"
"13.0310","3.3689"
"13.0390","3.6487"
"13.0460","3.8990"
"13.0530","4.1622"
"13.0600","4.4355"
"13.0670","4.7089"
"13.0740","4.9722"
"13.0820","5.2547"
"13.0900","5.5118"
"13.1000","5.7742"
"13.1200","5.8872"
"13.1300","5.6331"
"13.1360","5.3741"
"13.1410","5.1040"
"13.1460","4.7920"
"13.1500","4.5179"
"13.1540","4.2262"
"13.1580","3.9209"
"13.1620","3.6057"
"13.1660","3.2841"
"13.1700","2.9587"
"13.1740","2.6319"
"13.1780","2.3052"
"13.1820","1.9804"
"13.1860","1.6603"
"13.1900","1.3482"
"13.1940","1.0478"
"13.1980","0.7632"
"13.2020","0.5037"
"13.2070","0.2272"
"13.2140","-0.0256"
"13.2340","-0.2042"
"13.2540","-0.1023"
"13.2740","-0.0168"
"13.2940","0.0074"
"13.3140","0.0085"
"13.3340","0.0012"
"13.3540","0.0017"
"13.3740","-0.0010"
"13.3940","0.0004"
"13.4140","-0.0013"
"13.4340","0.0007"
"13.4540","-0.0002"
"13.4740","0.0013"
"13.4940","-0.0011"
"13.5140","0.0002"
"13.5340","0.0007"
"13.5540","0.0011"
"13.5740","0.0002"
"13.5940","-0.0005"
"13.6140","0.0002"
"13.6340","-0.0003"
"13.6540","0.0012"
"13.6740","-0.0003"
"13.6940","0.0011"
"13.7140","-0.0008"
"13.7340","0.0010"
"13.7540","-0.0012"
"13.7740","0.0020"
"13.7940","-0.0006"
"13.8140","0.0010"
"13.8340","-0.0019"
"13.8540","0.0016"
"13.8740","-0.0004"
"13.8940","0.0009"
"13.9140","-0.0017"
"13.9340","0.0013"
"13.9540","0.0008"
"13.9740","0.0027"
"13.9940","-0.0004"
"14.0140","0.0001"
"14.0340","-0.0006"
"14.0540","0.0005"
"14.0740","0.0001"
"14.0940","-0.0003"
"14.1140","0.0009"
"14.1340","0.0000"
"14.1540","0.0009"
"14.1740","-0.0003"
"14.1940","0.0013"
"14.2140","-0.0005"
"14.2340","0.0009"
"14.2540","-0.0014"
"14.2740","0.0008"
"14.2940","-0.0003"
"14.3140","0.0013"
"14.3340","-0.0014"
"14.3540","0.0009"
"14.3740","-0.0009"
"14.3940","0.0005"
"14.4140","-0.0004"
"14.4340","0.0017"
"14.4540","0.0006"
"14.4740","0.0006"
"14.4940","-0.0005"
"14.5140","0.0003"
"14.5340","0.0008"
"14.5540","0.0002"
"14.5740","0.0002"
"14.5940","-0.0008"
"14.6140","0.0013"
"14.6340","0.0001"
"14.6540","0.0011"
"14.6740","-0.0011"
"14.6940","0.0015"
"14.7140","-0.0009"
"14.7340","0.0009"
"14.7540","-0.0015"
"14.7740","0.0010"
"14.7940","-0.0008"
"14.8140","0.0014"
"14.8340","-0.0010"
"14.8540","0.0014"
"14.8740","-0.0006"
"14.8940","0.0014"
"14.9140","0.0080"
"14.9340","0.0126"
"14.9540","0.0005"
"14.9740","-0.0022"
"14.9940","-0.0027"
"15.0140","-0.0008"
"15.0340","0.0009"
"15.0540","0.0003"
"15.0740","-0.0004"
"15.0940","-0.0010"
"15.1140","0.0008"
"15.1340","-0.0009"
"15.1540","-0.0001"
"15.1740","-0.0015"
"15.1940","0.0013"
"15.2140","-0.0003"
"15.2340","0.0013"
"15.2540","-0.0011"
"15.2740","0.0126"
"15.2940","0.0692"
"15.3140","0.1938"
"15.3340","0.2903"
"15.3540","0.2948"
"15.3740","0.2513"
"15.3940","0.2274"
"15.4140","0.2484"
"15.4340","0.3201"
"15.4540","0.4143"
"15.4740","0.5049"
"15.4940","0.6137"
"15.5140","0.8033"
"15.5330","1.0562"
"15.5500","1.3220"
"15.5620","1.5836"
"15.5710","1.8417"
"15.5790","2.1149"
"15.5860","2.3757"
"15.5930","2.6363"
"15.6010","2.9009"
"15.6130","3.1605"
"15.6330","3.1116"
"15.6440","2.8595"
"15.6520","2.6078"
"15.6590","2.3533"
"15.6660","2.0739"
"15.6720","1.8164"
"15.6780","1.5416"
"15.6840","1.2507"
"15.6890","0.9994"
"15.6940","0.7445"
"15.7000","0.4469"
"15.7060","0.1811"
"15.7140","-0.0900"
"15.7340","-0.2740"
"15.7540","-0.1266"
"15.7740","-0.0169"
"15.7940","0.0119"
"15.8140","0.0105"
"15.8340","0.0009"
"15.8540","0.0004"
"15.8740","-0.0009"
"15.8940","0.0010"
"15.9140","-0.0007"
"15.9340","0.0008"
"15.9540","-0.0001"
"15.9740","0.0007"
"15.9940","0.0000"
"16.0140","-0.0003"
"16.0340","0.0003"
"16.0540","0.0007"
"16.0740","0.0006"
"16.0940","-0.0007"
"16.1140","0.0008"
"16.1340","-0.0006"
"16.1540","0.0008"
"16.1740","-0.0006"
"16.1940","0.0022"
"16.2140","-0.0002"
"16.2340","0.0008"
"16.2540","-0.0015"
"16.2740","0.0015"
"16.2940","-0.0003"
"16.3140","0.0011"
"16.3340","-0.0013"
"16.3540","0.0014"
"16.3740","-0.0029"
"16.3940","-0.0320"
"16.4140","-0.0500"
"16.4340","-0.0288"
"16.4540","0.0013"
"16.4740","0.0136"
"16.4940","0.0212"
"16.5140","0.0343"
"16.5340","0.0477"
"16.5540","0.0531"
"16.5740","0.0579"
"16.5940","0.0661"
"16.6140","0.0739"
"16.6340","0.0648"
"16.6540","0.0445"
"16.6740","0.0171"
"16.6940","-0.0079"
"16.7140","-0.0389"
"16.7340","-0.0594"
"16.7540","-0.0719"
"16.7740","-0.0846"
"16.7940","-0.1177"
"16.8140","-0.1291"
"16.8340","-0.0881"
"16.8540","0.0341"
"16.8740","0.1257"
"16.8940","0.1137"
"16.9140","0.0313"
"16.9340","-0.0152"
"16.9540","-0.0433"
"16.9740","-0.0904"
"16.9940","-0.1141"
"17.0140","-0.0959"
"17.0340","-0.0828"
"17.0540","-0.0972"
"17.0740","-0.1241"
"17.0940","-0.1378"
"17.1140","-0.1325"
"17.1340","-0.1232"
"17.1540","-0.1120"
"17.1740","-0.1007"
"17.1940","-0.0827"
"17.2140","-0.0765"
"17.2340","-0.0841"
"17.2540","-0.0997"
"17.2740","-0.0986"
"17.2940","-0.0807"
"17.3140","-0.0501"
"17.3340","-0.0198"
"17.3540","0.0270"
"17.3740","0.1000"
"17.3940","0.1784"
"17.4140","0.1841"
"17.4340","0.1422"
"17.4540","0.1406"
"17.4740","0.2200"
"17.4940","0.3005"
"17.5140","0.2927"
"17.5340","0.2053"
"17.5540","0.1452"
"17.5740","0.1765"
"17.5940","0.2812"
"17.6140","0.4075"
"17.6340","0.4995"
"17.6540","0.5471"
"17.6740","0.6287"
"17.6940","0.8611"
"17.7110","1.1215"
"17.7310","1.3798"
"17.7510","1.6165"
"17.7680","1.8820"
"17.7810","2.1507"
"17.7910","2.4058"
"17.8000","2.6713"
"17.8090","2.9515"
"17.8180","3.2198"
"17.8280","3.4785"
"17.8400","3.7365"
"17.8520","3.9881"
"17.8630","4.2465"
"17.8740","4.5066"
"17.8940","4.6772"
"17.9050","4.4122"
"17.9110","4.1313"
"17.9160","3.8258"
"17.9200","3.5376"
"17.9240","3.2150"
"17.9270","2.9539"
"17.9300","2.6798"
"17.9330","2.3958"
"17.9360","2.1060"
"17.9390","1.8146"
"17.9420","1.5265"
"17.9450","1.2476"
"17.9480","0.9836"
"17.9520","0.6623"
"17.9560","0.3884"
"17.9610","0.1277"
"17.9700","-0.1387"
"17.9900","-0.2123"
"18.0100","-0.0886"
"18.0300","-0.0079"
"18.0500","0.0104"
"18.0700","0.0074"
"18.0900","0.0007"
"18.1100","0.0010"
"18.1300","-0.0018"
"18.1500","0.0006"
"18.1700","-0.0014"
"18.1900","0.0013"
"18.2100","-0.0006"
"18.2300","0.0011"
"18.2500","-0.0009"
"18.2700","0.0009"
"18.2900","-0.0006"
"18.3100","0.0008"
"18.3300","-0.0007"
"18.3500","0.0016"
"18.3700","0.0007"
"18.3900","0.0013"
"18.4100","0.0001"
"18.4300","0.0007"
"18.4500","0.0008"
"18.4700","0.0003"
"18.4900","0.0035"
"18.5100","0.0498"
"18.5300","0.0785"
"18.5500","0.0876"
"18.5700","0.1378"
"18.5900","0.1893"
"18.6100","0.1795"
"18.6300","0.1218"
"18.6500","0.0722"
"18.6700","0.0403"
"18.6900","0.0454"
"18.7100","0.0796"
"18.7300","0.1241"
"18.7500","0.1434"
"18.7700","0.1153"
"18.7900","0.0559"
"18.8100","0.0129"
"18.8300","-0.0044"
"18.8500","-0.0020"
"18.8700","0.0208"
"18.8900","0.0467"
"18.9100","0.0350"
"18.9300","0.0114"
"18.9500","-0.0008"
"18.9700","-0.0021"
"18.9900","-0.0012"
"19.0100","0.0001"
"19.0300","0.0008"
"19.0500","-0.0003"
"19.0700","0.0004"
"19.0900","-0.0005"
"19.1100","0.0013"
"19.1300","-0.0002"
"19.1500","0.0004"
"19.1700","-0.0019"
"19.1900","0.0004"
"19.2100","-0.0009"
"19.2300","0.0006"
"19.2500","-0.0006"
"19.2700","0.0013"
"19.2900","-0.0004"
"19.3100","0.0016"
"19.3300","0.0086"
"19.3500","0.0280"
"19.3700","0.0622"
"19.3900","0.1075"
"19.4100","0.1515"
"19.4300","0.1766"
"19.4500","0.1701"
"19.4700","0.1715"
"19.4900","0.2096"
"19.5100","0.2660"
"19.5300","0.3024"
"19.5500","0.3168"
"19.5700","0.3483"
"19.5900","0.4575"
"19.6100","0.6791"
"19.6300","0.9415"
"19.6500","1.1433"
"19.6700","1.2755"
"19.6900","1.5251"
"19.7010","1.7760"
"19.7100","2.0578"
"19.7170","2.3238"
"19.7230","2.5802"
"19.7290","2.8559"
"19.7350","3.1422"
"19.7410","3.4281"
"19.7470","3.7026"
"19.7530","3.9538"
"19.7610","4.2312"
"19.7750","4.4830"
"19.7930","4.2059"
"19.7990","3.9498"
"19.8040","3.6816"
"19.8090","3.3720"
"19.8130","3.0999"
"19.8170","2.8106"
"19.8210","2.5080"
"19.8250","2.1956"
"19.8290","1.8777"
"19.8330","1.5591"
"19.8370","1.2445"
"19.8410","0.9414"
"19.8450","0.6624"
"19.8500","0.3658"
"19.8560","0.1099"
"19.8680","-0.1413"
"19.8880","-0.1551"
"19.9080","-0.0573"
"19.9280","-0.0030"
"19.9480","0.0088"
"19.9680","0.0044"
"19.9880","0.0016"
"20.0080","0.0000"
"20.0280","-0.0011"
"20.0480","-0.0011"
"20.0680","-0.0003"
"20.0880","-0.0005"
"20.1080","0.0009"
"20.1280","-0.0013"
"20.1480","0.0001"
"20.1680","-0.0003"
"20.1880","0.0010"
"20.2080","0.0001"
"20.2280","0.0004"
"20.2480","-0.0006"
"20.2680","0.0008"
"20.2880","0.0003"
"20.3080","0.0007"
"20.3280","-0.0005"
"20.3480","-0.0004"
"20.3680","0.0003"
"20.3880","0.0007"
"20.4080","-0.0001"
"20.4280","-0.0010"
"20.4480","0.0003"
"20.4680","-0.0005"
"20.4880","0.0009"
"20.5080","-0.0002"
"20.5280","0.0008"
"20.5480","-0.0008"
"20.5680","-0.0001"
"20.5880","-0.0016"
"20.6080","0.0006"
"20.6280","-0.0009"
"20.6480","0.0011"
"20.6680","-0.0006"
