Time,Force
"15.5600","0.0105"
"15.5800","0.0090"
"15.6000","0.0094"
"15.6200","0.0022"
"15.6400","-0.0028"
"15.6600","-0.0040"
"15.6800","-0.0022"
"15.7000","-0.0007"
"15.7200","0.0000"
"15.7400","-0.0013"
"15.7600","0.0014"
"15.7800","0.0014"
"15.8000","-0.0021"
"15.8200","0.0005"
"15.8400","0.0028"
"15.8600","0.0058"
"15.8800","0.0044"
"15.9000","0.0042"
"15.9200","0.0001"
"15.9400","0.0009"
"15.9600","-0.0009"
"15.9800","0.0003"
"16.0000","-0.0003"
"16.0200","0.0018"
"16.0400","0.0001"
"16.0600","-0.0002"
"16.0800","-0.0019"
"16.1000","0.0009"
"16.1200","0.0039"
"16.1400","0.0065"
"16.1600","0.0092"
"16.1800","0.0142"
"16.2000","0.0162"
"16.2200","0.0163"
"16.2400","0.0158"
"16.2600","0.0093"
"16.2800","0.0027"
"16.3000","-0.0045"
"16.3200","-0.0045"
"16.3400","-0.0038"
"16.3600","-0.0026"
"16.3800","-0.0041"
"16.4000","-0.0015"
"16.4200","-0.0032"
"16.4400","0.0046"
"16.4600","0.0281"
"16.4800","0.0742"
"16.5000","0.1213"
"16.5200","0.1763"
"16.5400","0.2581"
"16.5600","0.3622"
"16.5800","0.4698"
"16.6000","0.5937"
"16.6200","0.7647"
"16.6400","0.9914"
"16.6600","1.2450"
"16.6800","1.4819"
"16.7000","1.6633"
"16.7200","1.8460"
"16.7400","2.0512"
"16.7600","2.2215"
"16.7800","2.1823"
"16.7940","1.9260"
"16.8040","1.6541"
"16.8130","1.3794"
"16.8220","1.1002"
"16.8310","0.8304"
"16.8400","0.5765"
"16.8500","0.3166"
"16.8620","0.0647"
"16.8820","-0.0918"
"16.9020","-0.0569"
"16.9220","-0.0149"
"16.9420","0.0030"
"16.9620","0.0033"
"16.9820","0.0038"
"17.0020","-0.0015"
"17.0220","0.0019"
"17.0420","-0.0004"
"17.0620","-0.0003"
"17.0820","-0.0004"
"17.1020","0.0026"
"17.1220","-0.0009"
"17.1420","0.0253"
"17.1620","0.0582"
"17.1820","0.0676"
"17.2020","0.0530"
"17.2220","0.0308"
"17.2420","-0.0010"
"17.2620","-0.0274"
"17.2820","-0.0378"
"17.3020","-0.0254"
"17.3220","-0.0080"
"17.3420","0.0008"
"17.3620","0.0041"
"17.3820","0.0026"
"17.4020","-0.0012"
"17.4220","0.0002"
"17.4420","0.0045"
"17.4620","-0.0017"
"17.4820","-0.0009"
"17.5020","0.0028"
"17.5220","0.0014"
"17.5420","-0.0012"
"17.5620","0.0001"
"17.5820","-0.0012"
"17.6020","0.0022"
"17.6220","-0.0002"
"17.6420","-0.0017"
"17.6620","0.0007"
"17.6820","0.0010"
"17.7020","-0.0004"
"17.7220","0.0000"
"17.7420","-0.0005"
"17.7620","-0.0019"
"17.7820","0.0028"
"17.8020","-0.0004"
"17.8220","-0.0016"
"17.8420","-0.0003"
"17.8620","0.0019"
"17.8820","-0.0013"
"17.9020","0.0002"
"17.9220","-0.0012"
"17.9420","0.0024"
"17.9620","-0.0004"
"17.9820","-0.0015"
"18.0020","-0.0006"
"18.0220","0.0033"
"18.0420","-0.0023"
"18.0620","0.0072"
"18.0820","0.1480"
"18.1020","0.3743"
"18.1220","0.5128"
"18.1420","0.5622"
"18.1620","0.5122"
"18.1820","0.4001"
"18.2020","0.2814"
"18.2220","0.2183"
"18.2420","0.2248"
"18.2620","0.2496"
"18.2820","0.2232"
"18.3020","0.1369"
"18.3220","0.0569"
"18.3420","0.0239"
"18.3620","0.0392"
"18.3820","0.0710"
"18.4020","0.1121"
"18.4220","0.1467"
"18.4420","0.1667"
"18.4620","0.1655"
"18.4820","0.1706"
"18.5020","0.1940"
"18.5220","0.2203"
"18.5420","0.2510"
"18.5620","0.2899"
"18.5820","0.2849"
"18.6020","0.2335"
"18.6220","0.1450"
"18.6420","0.0898"
"18.6620","0.0868"
"18.6820","0.0988"
"18.7020","0.1024"
"18.7220","0.1044"
"18.7420","0.1270"
"18.7620","0.1535"
"18.7820","0.1600"
"18.8020","0.1514"
"18.8220","0.1608"
"18.8420","0.1775"
"18.8620","0.1904"
"18.8820","0.1908"
"18.9020","0.2362"
"18.9220","0.3338"
"18.9420","0.3961"
"18.9620","0.3740"
"18.9820","0.3725"
"19.0020","0.4599"
"19.0220","0.6085"
"19.0420","0.7353"
"19.0620","0.8487"
"19.0820","0.9833"
"19.1020","1.1172"
"19.1220","1.1956"
"19.1420","1.2982"
"19.1620","1.5384"
"19.1770","1.7901"
"19.1920","2.0428"
"19.2090","2.2937"
"19.2260","2.5560"
"19.2400","2.8069"
"19.2530","3.0684"
"19.2650","3.3238"
"19.2770","3.5738"
"19.2920","3.8321"
"19.3120","3.9261"
"19.3300","3.6645"
"19.3390","3.4140"
"19.3470","3.1276"
"19.3530","2.8740"
"19.3590","2.5915"
"19.3640","2.3384"
"19.3690","2.0740"
"19.3740","1.8027"
"19.3790","1.5294"
"19.3840","1.2593"
"19.3890","0.9975"
"19.3950","0.7042"
"19.4010","0.4472"
"19.4090","0.1689"
"19.4220","-0.0864"
"19.4420","-0.1178"
"19.4620","-0.0499"
"19.4820","-0.0080"
"19.5020","0.0025"
"19.5220","0.0040"
"19.5420","-0.0035"
"19.5620","-0.0030"
"19.5820","-0.0021"
"19.6020","0.0009"
"19.6220","-0.0011"
"19.6420","-0.0016"
"19.6620","-0.0028"
"19.6820","0.0000"
"19.7020","-0.0006"
"19.7220","-0.0013"
"19.7420","-0.0005"
"19.7620","0.0008"
"19.7820","0.0022"
"19.8020","0.0001"
"19.8220","-0.0003"
"19.8420","-0.0012"
"19.8620","0.0013"
"19.8820","-0.0008"
"19.9020","0.0002"
"19.9220","0.0001"
"19.9420","0.0028"
"19.9620","-0.0011"
"19.9820","-0.0004"
"20.0020","-0.0015"
"20.0220","0.0008"
"20.0420","-0.0022"
"20.0620","-0.0016"
"20.0820","-0.0024"
"20.1020","-0.0001"
"20.1220","-0.0016"
"20.1420","-0.0023"
"20.1620","-0.0021"
"20.1820","-0.0005"
"20.2020","-0.0012"
"20.2220","-0.0031"
"20.2420","-0.0029"
"20.2620","-0.0026"
"20.2820","-0.0001"
"20.3020","-0.0040"
"20.3220","-0.0041"
"20.3420","-0.0056"
"20.3620","-0.0030"
"20.3820","-0.0059"
"20.4020","-0.0054"
"20.4220","-0.0065"
"20.4420","-0.0036"
"20.4620","-0.0072"
"20.4820","-0.0053"
"20.5020","-0.0049"
"20.5220","-0.0034"
"20.5420","-0.0050"
"20.5620","-0.0074"
"20.5820","-0.0074"
"20.6020","-0.0008"
"20.6220","-0.0009"
"20.6420","0.0000"
"20.6620","0.0035"
"20.6820","0.0134"
"20.7020","0.0230"
"20.7220","0.0352"
"20.7420","0.0485"
"20.7620","0.0633"
"20.7820","0.0651"
"20.8020","0.0560"
"20.8220","0.0496"
"20.8420","0.0477"
"20.8620","0.0367"
"20.8820","0.0251"
"20.9020","0.0220"
"20.9220","0.0475"
"20.9420","0.1166"
"20.9620","0.1898"
"20.9820","0.2426"
"21.0020","0.2733"
"21.0220","0.3130"
"21.0420","0.3913"
"21.0620","0.5031"
"21.0820","0.7008"
"21.0970","0.9678"
"21.1080","1.2427"
"21.1170","1.5008"
"21.1260","1.7679"
"21.1350","2.0250"
"21.1450","2.2805"
"21.1570","2.5430"
"21.1710","2.8055"
"21.1870","3.0571"
"21.2070","3.1862"
"21.2270","2.9376"
"21.2370","2.6799"
"21.2450","2.4257"
"21.2530","2.1425"
"21.2600","1.8815"
"21.2670","1.6145"
"21.2740","1.3414"
"21.2810","1.0625"
"21.2880","0.7842"
"21.2950","0.5157"
"21.3030","0.2485"
"21.3150","-0.0075"
"21.3350","-0.1236"
"21.3550","-0.0946"
"21.3750","-0.0543"
"21.3950","-0.0409"
"21.4150","-0.0382"
"21.4350","-0.0371"
"21.4550","-0.0295"
"21.4750","-0.0287"
"21.4950","-0.0239"
"21.5150","-0.0200"
"21.5350","-0.0102"
"21.5550","-0.0095"
"21.5750","-0.0072"
"21.5950","-0.0094"
"21.6150","-0.0069"
"21.6350","-0.0084"
"21.6550","-0.0096"
"21.6750","-0.0117"
"21.6950","-0.0081"
"21.7150","-0.0085"
"21.7350","-0.0126"
"21.7550","-0.0208"
"21.7750","-0.0331"
"21.7950","-0.0384"
"21.8150","-0.0306"
"21.8350","-0.0179"
"21.8550","-0.0107"
"21.8750","-0.0108"
"21.8950","-0.0137"
"21.9150","-0.0132"
"21.9350","-0.0116"
"21.9550","-0.0076"
"21.9750","-0.0096"
"21.9950","-0.0084"
"22.0150","-0.0103"
"22.0350","-0.0080"
"22.0550","-0.0070"
"22.0750","-0.0049"
"22.0950","0.0056"
"22.1150","0.0290"
"22.1350","0.0632"
