Time,Displacement,Force
"1.1800","0.0551","0.9142"
"1.2000","0.0561","-0.6780"
"1.2200","0.0571","2.7598"
"1.2400","0.0581","-1.7084"
"1.2600","0.0590","1.8993"
"1.2800","0.0600","-0.6695"
"1.3000","0.0610","2.3295"
"1.3200","0.0621","-1.1979"
"1.3400","0.0631","1.6722"
"1.3600","0.0641","-0.7465"
"1.3800","0.0651","1.8049"
"1.4000","0.0660","-0.7230"
"1.4200","0.0669","0.8991"
"1.4400","0.0679","0.9405"
"1.4600","0.0690","1.8373"
"1.4800","0.0700","1.1419"
"1.5000","0.0710","-0.9006"
"1.5200","0.0721","0.1309"
"1.5400","0.0731","-0.7649"
"1.5600","0.0741","1.7505"
"1.5800","0.0750","-0.8965"
"1.6000","0.0760","1.4358"
"1.6200","0.0770","-0.2302"
"1.6400","0.0780","2.9402"
"1.6600","0.0789","-1.0840"
"1.6800","0.0800","1.2018"
"1.7000","0.0811","-0.2836"
"1.7200","0.0821","2.5370"
"1.7400","0.0832","-0.4092"
"1.7600","0.0842","0.3948"
"1.7800","0.0852","0.1051"
"1.8000","0.0862","0.8689"
"1.8200","0.0872","0.4331"
"1.8400","0.0882","-0.9585"
"1.8600","0.0892","1.6163"
"1.8800","0.0902","0.5271"
"1.9000","0.0912","1.7134"
"1.9200","0.0921","-1.0019"
"1.9400","0.0932","1.9991"
"1.9600","0.0941","-0.3775"
"1.9800","0.0950","2.3892"
"2.0000","0.0960","-0.8079"
"2.0200","0.0970","2.3951"
"2.0400","0.0980","0.1769"
"2.0600","0.0990","2.2673"
"2.0800","0.1000","-0.7918"
"2.1000","0.1010","2.1239"
"2.1200","0.1020","0.1732"
"2.1400","0.1030","0.8656"
"2.1600","0.1039","2.0500"
"2.1800","0.1049","0.7861"
"2.2000","0.1060","0.1233"
"2.2200","0.1070","0.2937"
"2.2400","0.1080","3.0262"
"2.2600","0.1090","-0.6836"
"2.2800","0.1100","0.8850"
"2.3000","0.1110","0.2226"
"2.3200","0.1120","3.4397"
"2.3400","0.1130","-1.8650"
"2.3600","0.1140","1.1866"
"2.3800","0.1150","0.9832"
"2.4000","0.1160","3.3051"
"2.4200","0.1171","-1.5888"
"2.4400","0.1182","0.7477"
"2.4600","0.1191","1.1891"
"2.4800","0.1202","1.5754"
"2.5000","0.1212","-0.1780"
"2.5200","0.1222","0.1603"
"2.5400","0.1232","1.5965"
"2.5600","0.1242","0.1094"
"2.5800","0.1252","0.9916"
"2.6000","0.1262","-0.4454"
"2.6200","0.1272","3.0601"
"2.6400","0.1282","-0.3385"
"2.6600","0.1291","2.3923"
"2.6800","0.1301","-0.5474"
"2.7000","0.1311","2.0239"
"2.7200","0.1321","-0.6878"
"2.7400","0.1330","3.5282"
"2.7600","0.1341","0.7206"
"2.7800","0.1351","1.7607"
"2.8000","0.1361","-0.1459"
"2.8200","0.1371","1.7909"
"2.8400","0.1380","0.1323"
"2.8600","0.1390","-0.0357"
"2.8800","0.1399","2.0571"
"2.9000","0.1409","1.9168"
"2.9200","0.1420","1.7728"
"2.9400","0.1430","-1.9312"
"2.9600","0.1441","1.5952"
"2.9800","0.1451","0.6114"
"3.0000","0.1461","3.3496"
"3.0200","0.1471","-0.8103"
"3.0400","0.1481","2.8132"
"3.0600","0.1491","-0.0942"
"3.0800","0.1500","2.7175"
"3.1000","0.1510","-0.9336"
"3.1200","0.1520","2.6898"
"3.1400","0.1530","0.3262"
"3.1600","0.1541","1.9288"
"3.1800","0.1551","0.3890"
"3.2000","0.1561","1.5384"
"3.2200","0.1571","1.1102"
"3.2400","0.1581","0.8698"
"3.2600","0.1591","1.4447"
"3.2800","0.1601","-0.3402"
"3.3000","0.1611","1.8868"
"3.3200","0.1622","0.4263"
"3.3400","0.1632","2.9750"
"3.3600","0.1642","-1.2046"
"3.3800","0.1651","1.2345"
"3.4000","0.1661","-1.0453"
"3.4200","0.1671","3.3429"
"3.4400","0.1681","-0.2065"
"3.4600","0.1691","2.1881"
"3.4800","0.1701","0.3232"
"3.5000","0.1711","2.2062"
"3.5200","0.1721","-0.0658"
"3.5400","0.1731","1.7002"
"3.5600","0.1740","1.9442"
"3.5800","0.1750","2.3067"
"3.6000","0.1759","1.5039"
"3.6200","0.1769","0.4858"
"3.6400","0.1780","2.3514"
"3.6600","0.1791","0.7273"
"3.6800","0.1801","3.2824"
"3.7000","0.1811","-0.0553"
"3.7200","0.1821","2.7361"
"3.7400","0.1831","0.0497"
"3.7600","0.1841","3.5086"
"3.7800","0.1851","-1.4970"
"3.8000","0.1861","2.0249"
"3.8200","0.1870","0.1742"
"3.8400","0.1880","4.0526"
"3.8600","0.1891","-0.0666"
"3.8800","0.1901","2.3216"
"3.9000","0.1911","0.4723"
"3.9200","0.1921","2.1941"
"3.9400","0.1931","0.4180"
"3.9600","0.1941","0.9966"
"3.9800","0.1951","2.2697"
"4.0000","0.1962","1.7265"
"4.0200","0.1972","1.9460"
"4.0400","0.1982","-0.1107"
"4.0600","0.1992","2.6588"
"4.0800","0.2002","0.6334"
"4.1000","0.2011","2.9109"
"4.1200","0.2021","-0.6948"
"4.1400","0.2031","3.5153"
"4.1600","0.2041","1.1673"
"4.1800","0.2051","3.1793"
"4.2000","0.2061","-0.1104"
"4.2200","0.2072","1.6243"
"4.2400","0.2082","0.7661"
"4.2600","0.2091","2.6981"
"4.2800","0.2101","2.0089"
"4.3000","0.2110","1.2587"
"4.3200","0.2119","1.7530"
"4.3400","0.2130","1.2169"
"4.3600","0.2141","1.9713"
"4.3800","0.2151","-0.2342"
"4.4000","0.2161","2.3974"
"4.4200","0.2171","1.2545"
"4.4400","0.2181","3.8580"
"4.4600","0.2191","-0.4248"
"4.4800","0.2201","2.2821"
"4.5000","0.2211","-0.0979"
"4.5200","0.2220","3.5691"
"4.5400","0.2230","0.5038"
"4.5600","0.2241","1.6086"
"4.5800","0.2251","0.7118"
"4.6000","0.2261","3.4962"
"4.6200","0.2272","2.1690"
"4.6400","0.2281","0.5859"
"4.6600","0.2291","0.7036"
"4.6800","0.2301","1.7201"
"4.7000","0.2311","3.0834"
"4.7200","0.2322","-0.3338"
"4.7400","0.2332","1.9537"
"4.7600","0.2342","1.1018"
"4.7800","0.2352","4.0840"
"4.8000","0.2361","-0.5476"
"4.8200","0.2371","3.1243"
"4.8400","0.2381","0.7504"
"4.8600","0.2391","4.5388"
"4.8800","0.2401","-0.3026"
"4.9000","0.2411","2.8192"
"4.9200","0.2421","0.7759"
"4.9400","0.2431","3.1148"
"4.9600","0.2441","0.6105"
"4.9800","0.2451","1.7144"
"5.0000","0.2461","1.7170"
"5.0200","0.2470","2.7491"
"5.0400","0.2479","3.2781"
"5.0600","0.2490","1.0770"
"5.0800","0.2501","2.2775"
"5.1000","0.2511","1.2479"
"5.1200","0.2520","5.1450"
"5.1400","0.2530","0.3670"
"5.1600","0.2541","2.2425"
"5.1800","0.2551","-0.3561"
"5.2000","0.2562","3.9772"
"5.2200","0.2571","-0.1760"
"5.2400","0.2581","2.2784"
"5.2600","0.2590","0.7849"
"5.2800","0.2601","4.1590"
"5.3000","0.2612","1.3868"
"5.3200","0.2622","1.8695"
"5.3400","0.2632","1.9187"
"5.3600","0.2642","1.7773"
"5.3800","0.2652","2.4544"
"5.4000","0.2661","1.2451"
"5.4200","0.2672","3.5042"
"5.4400","0.2682","1.3580"
"5.4600","0.2692","3.7868"
"5.4800","0.2702","-0.4353"
"5.5000","0.2712","2.9574"
"5.5200","0.2721","0.0307"
"5.5400","0.2731","4.5955"
"5.5600","0.2741","0.0912"
"5.5800","0.2751","3.2845"
"5.6000","0.2761","-0.1350"
"5.6200","0.2771","3.9447"
"5.6400","0.2781","1.2524"
"5.6600","0.2791","2.6128"
"5.6800","0.2801","0.6960"
"5.7000","0.2810","3.1464"
"5.7200","0.2820","2.4891"
"5.7400","0.2829","1.1988"
"5.7600","0.2839","1.9779"
"5.7800","0.2849","1.6818"
"5.8000","0.2861","4.1345"
"5.8200","0.2871","0.5639"
"5.8400","0.2881","3.4477"
"5.8600","0.2891","0.7343"
"5.8800","0.2901","3.9909"
"5.9000","0.2911","-0.6609"
"5.9200","0.2922","2.9231"
"5.9400","0.2931","0.2742"
"5.9600","0.2941","3.9834"
"5.9800","0.2951","0.1713"
"6.0000","0.2962","2.4694"
"6.0200","0.2972","0.9050"
"6.0400","0.2982","2.9295"
"6.0600","0.2992","1.9160"
"6.0800","0.3001","2.1404"
"6.1000","0.3011","3.1374"
"6.1200","0.3021","2.2343"
"6.1400","0.3031","3.6359"
"6.1600","0.3041","0.1288"
"6.1800","0.3051","2.7658"
"6.2000","0.3061","0.9529"
"6.2200","0.3071","5.1914"
"6.2400","0.3080","0.2531"
"6.2600","0.3090","3.2301"
"6.2800","0.3100","0.3279"
"6.3000","0.3111","4.1480"
"6.3200","0.3121","1.2174"
"6.3400","0.3131","2.9651"
"6.3600","0.3141","2.0227"
"6.3800","0.3151","2.9459"
"6.4000","0.3161","1.5257"
"6.4200","0.3171","0.9703"
"6.4400","0.3180","2.5761"
"6.4600","0.3189","2.0857"
"6.4800","0.3199","3.6062"
"6.5000","0.3210","0.7213"
"6.5200","0.3221","3.6363"
"6.5400","0.3231","0.9678"
"6.5600","0.3241","4.4283"
"6.5800","0.3251","-0.4189"
"6.6000","0.3261","3.7023"
"6.6200","0.3271","0.8312"
"6.6400","0.3281","5.2537"
"6.6600","0.3291","1.4972"
"6.6800","0.3301","3.1433"
"6.7000","0.3311","1.1422"
"6.7200","0.3322","3.7003"
"6.7400","0.3332","1.8857"
"6.7600","0.3342","2.4407"
"6.7800","0.3352","2.9431"
"6.8000","0.3362","2.8132"
"6.8200","0.3371","3.7382"
"6.8400","0.3381","1.1435"
"6.8600","0.3392","3.9022"
"6.8800","0.3402","1.5655"
"6.9000","0.3412","4.5656"
"6.9200","0.3422","0.4116"
"6.9400","0.3432","4.1461"
"6.9600","0.3441","0.9224"
"6.9800","0.3451","5.1004"
"7.0000","0.3461","0.3059"
"7.0200","0.3471","3.4497"
"7.0400","0.3481","0.7722"
"7.0600","0.3492","4.2274"
"7.0800","0.3501","1.3538"
"7.1000","0.3511","2.1910"
"7.1200","0.3521","1.9906"
"7.1400","0.3531","3.8198"
"7.1600","0.3539","3.7951"
"7.1800","0.3548","1.6109"
"7.2000","0.3559","3.6436"
"7.2200","0.3570","1.7239"
"7.2400","0.3580","4.0901"
"7.2600","0.3591","0.7289"
"7.2800","0.3601","4.3709"
"7.3000","0.3612","1.1467"
"7.3200","0.3621","4.3613"
"7.3400","0.3631","0.2632"
"7.3600","0.3641","3.8395"
"7.3800","0.3650","1.8724"
"7.4000","0.3659","4.5207"
"7.4200","0.3670","1.9204"
"7.4400","0.3682","2.6295"
"7.4600","0.3693","2.3925"
"7.4800","0.3703","3.3662"
"7.5000","0.3712","3.3063"
"7.5200","0.3722","2.2125"
"7.5400","0.3731","3.2612"
"7.5600","0.3742","2.1704"
"7.5800","0.3752","4.5966"
"7.6000","0.3762","0.8419"
"7.6200","0.3772","3.3035"
"7.6400","0.3782","1.3040"
"7.6600","0.3791","5.2597"
"7.6800","0.3801","1.3319"
"7.7000","0.3811","3.4869"
"7.7200","0.3821","1.6241"
"7.7400","0.3831","4.5584"
"7.7600","0.3841","1.5679"
"7.7800","0.3851","2.6170"
"7.8000","0.3861","2.4712"
"7.8200","0.3871","4.0279"
"7.8400","0.3881","3.0572"
"7.8600","0.3890","1.7111"
"7.8800","0.3899","3.6891"
"7.9000","0.3909","2.5920"
"7.9200","0.3919","4.6640"
"7.9400","0.3930","0.7635"
"7.9600","0.3940","4.4292"
"7.9800","0.3951","1.5788"
"8.0000","0.3961","5.4425"
"8.0200","0.3971","0.7666"
"8.0400","0.3981","4.3538"
"8.0600","0.3991","1.0212"
"8.0800","0.4000","4.7992"
"8.1000","0.4010","1.6824"
"8.1200","0.4020","3.6750"
"8.1400","0.4031","1.8778"
"8.1600","0.4042","3.4437"
"8.1800","0.4053","2.8884"
"8.2000","0.4062","2.5561"
"8.2200","0.4071","3.4573"
"8.2400","0.4080","2.9924"
"8.2600","0.4090","4.9017"
"8.2800","0.4101","1.4529"
"8.3000","0.4111","4.2143"
"8.3200","0.4122","2.2415"
"8.3400","0.4132","5.7845"
"8.3600","0.4142","0.7899"
"8.3800","0.4151","4.3876"
"8.4000","0.4160","1.8799"
"8.4200","0.4170","5.1790"
"8.4400","0.4180","1.4427"
"8.4600","0.4191","3.8719"
"8.4800","0.4201","2.5718"
"8.5000","0.4212","4.4188"
"8.5200","0.4221","3.0550"
"8.5400","0.4231","2.5820"
"8.5600","0.4240","2.7219"
"8.5800","0.4249","1.8826"
"8.6000","0.4259","3.7822"
"8.6200","0.4269","1.5044"
"8.6400","0.4280","4.5338"
"8.6600","0.4290","1.6122"
"8.6800","0.4301","4.5130"
"8.7000","0.4311","0.5969"
"8.7200","0.4321","4.8072"
"8.7400","0.4331","1.6103"
"8.7600","0.4341","5.2669"
"8.7800","0.4351","1.0189"
"8.8000","0.4359","4.2379"
"8.8200","0.4369","2.3940"
"8.8400","0.4380","5.1938"
"8.8600","0.4392","2.4085"
"8.8800","0.4403","3.0222"
"8.9000","0.4412","3.2968"
"8.9200","0.4422","3.8350"
"8.9400","0.4431","4.5835"
"8.9600","0.4441","2.3163"
"8.9800","0.4451","3.5442"
"9.0000","0.4461","2.0759"
"9.0200","0.4472","5.1615"
"9.0400","0.4482","1.8183"
"9.0600","0.4492","4.3692"
"9.0800","0.4502","2.0478"
"9.1000","0.4511","5.6447"
"9.1200","0.4521","1.9480"
"9.1400","0.4531","4.2979"
"9.1600","0.4541","2.4018"
"9.1800","0.4551","4.7009"
"9.2000","0.4561","2.1607"
"9.2200","0.4572","3.5265"
"9.2400","0.4582","3.7701"
"9.2600","0.4591","4.0612"
"9.2800","0.4600","4.0792"
"9.3000","0.4609","2.3170"
"9.3200","0.4619","4.2643"
"9.3400","0.4630","2.8217"
"9.3600","0.4640","4.7653"
"9.3800","0.4650","0.7193"
"9.4000","0.4660","4.1550"
"9.4200","0.4671","2.2089"
"9.4400","0.4681","5.8733"
"9.4600","0.4691","1.7058"
"9.4800","0.4701","4.5845"
"9.5000","0.4710","1.9736"
"9.5200","0.4719","5.5276"
"9.5400","0.4729","2.9426"
"9.5600","0.4740","4.1217"
"9.5800","0.4752","2.4722"
"9.6000","0.4763","4.4357"
"9.6200","0.4773","3.4751"
"9.6400","0.4782","2.7555"
"9.6600","0.4791","3.8615"
"9.6800","0.4801","3.2168"
"9.7000","0.4812","5.0412"
"9.7200","0.4822","1.9280"
"9.7400","0.4832","4.7745"
"9.7600","0.4842","2.7549"
"9.7800","0.4852","5.7010"
"9.8000","0.4862","1.1426"
"9.8200","0.4871","4.7808"
"9.8400","0.4880","2.5981"
"9.8600","0.4891","5.8663"
"9.8800","0.4901","2.0339"
"9.9000","0.4911","4.4106"
"9.9200","0.4921","3.6820"
"9.9400","0.4931","5.2744"
"9.9600","0.4941","3.2542"
"9.9800","0.4951","2.9552"
"10.0000","0.4960","4.1496"
"10.0200","0.4969","3.7399"
"10.0400","0.4979","4.8328"
"10.0600","0.4990","2.4970"
"10.0800","0.5000","5.0032"
"10.1000","0.5011","2.4311"
"10.1200","0.5021","5.1668"
"10.1400","0.5032","1.2798"
"10.1600","0.5042","4.7523"
"10.1800","0.5051","1.8460"
"10.2000","0.5061","5.8464"
"10.2200","0.5070","2.4169"
"10.2400","0.5080","4.6750"
"10.2600","0.5091","2.7356"
"10.2800","0.5102","4.5170"
"10.3000","0.5113","3.4891"
"10.3200","0.5123","3.3561"
"10.3400","0.5133","4.3110"
"10.3600","0.5141","3.5600"
"10.3800","0.5150","4.0222"
"10.4000","0.5160","1.8047"
"10.4200","0.5171","4.9927"
"10.4400","0.5181","3.3437"
"10.4600","0.5191","6.1590"
"10.4800","0.5202","2.0211"
"10.5000","0.5212","5.2757"
"10.5200","0.5222","1.9575"
"10.5400","0.5231","5.3212"
"10.5600","0.5241","1.7072"
"10.5800","0.5250","4.7467"
"10.6000","0.5261","2.4019"
"10.6200","0.5271","5.6068"
"10.6400","0.5281","3.3418"
"10.6600","0.5291","4.1494"
"10.6800","0.5300","3.3179"
"10.7000","0.5310","4.2859"
"10.7200","0.5319","3.9083"
"10.7400","0.5329","2.7115"
"10.7600","0.5339","4.8531"
"10.7800","0.5349","4.0083"
"10.8000","0.5360","5.3758"
"10.8200","0.5371","2.3316"
"10.8400","0.5381","5.1699"
"10.8600","0.5391","3.0066"
"10.8800","0.5401","6.3140"
"10.9000","0.5411","2.5449"
"10.9200","0.5420","4.8371"
"10.9400","0.5429","2.8020"
"10.9600","0.5440","5.2702"
"10.9800","0.5451","2.6751"
"11.0000","0.5461","3.6002"
"11.0200","0.5472","3.8919"
"11.0400","0.5482","4.4754"
"11.0600","0.5492","4.2432"
"11.0800","0.5502","2.7174"
"11.1000","0.5511","5.5214"
"11.1200","0.5522","3.7853"
"11.1400","0.5532","6.1230"
"11.1600","0.5542","1.5437"
"11.1800","0.5552","5.1932"
"11.2000","0.5562","2.2048"
"11.2200","0.5572","6.4970"
"11.2400","0.5581","2.0518"
"11.2600","0.5591","5.5936"
"11.2800","0.5601","2.6668"
"11.3000","0.5611","6.2788"
"11.3200","0.5621","2.8746"
"11.3400","0.5631","5.0776"
"11.3600","0.5641","3.7147"
"11.3800","0.5651","5.4024"
"11.4000","0.5661","3.7386"
"11.4200","0.5670","3.8031"
"11.4400","0.5680","4.4503"
"11.4600","0.5689","4.4102"
"11.4800","0.5699","5.4062"
"11.5000","0.5710","2.7277"
"11.5200","0.5721","5.6597"
"11.5400","0.5731","3.4038"
"11.5600","0.5741","6.3160"
"11.5800","0.5751","2.4522"
"11.6000","0.5761","5.4977"
"11.6200","0.5771","3.2720"
"11.6400","0.5780","5.9098"
"11.6600","0.5789","2.6455"
"11.6800","0.5800","5.4018"
"11.7000","0.5811","3.8682"
"11.7200","0.5822","5.2631"
"11.7400","0.5833","3.7794"
"11.7600","0.5842","3.5368"
"11.7800","0.5852","4.8162"
"11.8000","0.5862","4.3175"
"11.8200","0.5872","5.4027"
"11.8400","0.5882","2.4893"
"11.8600","0.5892","4.5154"
"11.8800","0.5902","2.6589"
"11.9000","0.5912","5.9528"
"11.9200","0.5922","2.2240"
"11.9400","0.5932","5.6327"
"11.9600","0.5941","2.7454"
"11.9800","0.5951","7.0276"
"12.0000","0.5961","3.0373"
"12.0200","0.5971","5.1742"
"12.0400","0.5981","3.3348"
"12.0600","0.5991","6.0254"
"12.0800","0.6001","4.5107"
"12.1000","0.6010","4.0656"
"12.1200","0.6020","4.8923"
"12.1400","0.6029","4.4091"
"12.1600","0.6038","5.7546"
"12.1800","0.6048","3.3530"
"12.2000","0.6059","6.7255"
"12.2200","0.6069","3.6692"
"12.2400","0.6080","6.6018"
"12.2600","0.6091","1.7684"
"12.2800","0.6101","6.4380"
"12.3000","0.6110","3.1238"
"12.3200","0.6120","7.2310"
"12.3400","0.6129","2.6674"
"12.3600","0.6138","5.9772"
"12.3800","0.6149","3.4821"
"12.4000","0.6161","6.3891"
"12.4200","0.6172","3.6887"
"12.4400","0.6182","4.2179"
"12.4600","0.6192","4.1815"
"12.4800","0.6202","5.0224"
"12.5000","0.6211","5.3452"
"12.5200","0.6221","3.1762"
"12.5400","0.6231","5.4468"
"12.5600","0.6242","3.1502"
"12.5800","0.6252","6.2026"
"12.6000","0.6262","2.5897"
"12.6200","0.6272","6.4105"
"12.6400","0.6282","3.7563"
"12.6600","0.6291","6.6889"
"12.6800","0.6301","2.5128"
"12.7000","0.6311","5.5941"
"12.7200","0.6322","3.4830"
"12.7400","0.6332","5.7872"
"12.7600","0.6342","3.1239"
"12.7800","0.6352","4.5713"
"12.8000","0.6361","4.7132"
"12.8200","0.6371","5.2010"
"12.8400","0.6380","5.1991"
"12.8600","0.6389","3.5170"
"12.8800","0.6399","5.7999"
"12.9000","0.6409","4.3367"
"12.9200","0.6420","6.5906"
"12.9400","0.6430","2.7376"
"12.9600","0.6441","5.8939"
"12.9800","0.6451","3.3976"
"13.0000","0.6460","7.7210"
"13.0200","0.6470","3.2428"
"13.0400","0.6479","6.0844"
"13.0600","0.6488","3.3685"
"13.0800","0.6499","6.2281"
"13.1000","0.6510","3.3631"
"13.1200","0.6522","5.3201"
"13.1400","0.6532","5.1844"
"13.1600","0.6543","6.4448"
"13.1800","0.6552","5.9352"
"13.2000","0.6561","4.4845"
"13.2200","0.6570","5.8361"
"13.2400","0.6580","4.2281"
"13.2600","0.6590","6.6168"
"13.2800","0.6601","2.7257"
"13.3000","0.6612","6.4513"
"13.3200","0.6622","3.7575"
"13.3400","0.6632","7.5600"
"13.3600","0.6642","2.9692"
"13.3800","0.6651","6.5895"
"13.4000","0.6661","3.4925"
"13.4200","0.6672","7.1468"
"13.4400","0.6683","3.6814"
"13.4600","0.6692","5.8238"
"13.4800","0.6701","4.4224"
"13.5000","0.6711","6.4925"
"13.5200","0.6721","4.9151"
"13.5400","0.6731","4.3382"
"13.5600","0.6741","5.8260"
"13.5800","0.6750","5.3125"
"13.6000","0.6759","6.8886"
"13.6200","0.6769","3.9330"
"13.6400","0.6780","6.9683"
"13.6600","0.6790","4.4683"
"13.6800","0.6801","6.9042"
"13.7000","0.6811","2.2529"
"13.7200","0.6820","5.9142"
"13.7400","0.6830","4.1847"
"13.7600","0.6838","7.2946"
"13.7800","0.6848","3.9441"
"13.8000","0.6859","5.9539"
"13.8200","0.6870","5.0746"
"13.8400","0.6882","6.5990"
"13.8600","0.6892","5.7350"
"13.8800","0.6902","4.7198"
"13.9000","0.6912","5.8303"
"13.9200","0.6921","4.7818"
"13.9400","0.6931","6.7517"
"13.9600","0.6941","3.5248"
"13.9800","0.6951","6.6226"
"14.0000","0.6962","3.6784"
"14.0200","0.6972","7.3569"
"14.0400","0.6982","3.0689"
"14.0600","0.6992","7.3487"
"14.0800","0.7002","4.5097"
"14.1000","0.7012","7.4252"
"14.1200","0.7022","3.5592"
"14.1400","0.7032","6.4265"
"14.1600","0.7042","5.0131"
"14.1800","0.7052","6.4583"
"14.2000","0.7062","4.8381"
"14.2200","0.7071","4.4977"
"14.2400","0.7081","5.6928"
"14.2600","0.7092","5.4721"
"14.2800","0.7101","7.0272"
"14.3000","0.7110","3.3271"
"14.3200","0.7119","6.7276"
"14.3400","0.7130","4.3837"
"14.3600","0.7140","7.9306"
"14.3800","0.7151","3.4826"
"14.4000","0.7162","7.2697"
"14.4200","0.7171","3.3616"
"14.4400","0.7181","7.2806"
"14.4600","0.7190","3.7759"
"14.4800","0.7199","6.9811"
"14.5000","0.7209","4.9305"
"14.5200","0.7220","7.6825"
"14.5400","0.7231","4.4301"
"14.5600","0.7242","4.7295"
"14.5800","0.7253","5.1305"
"14.6000","0.7262","6.0745"
"14.6200","0.7271","6.8401"
"14.6400","0.7280","4.0239"
"14.6600","0.7290","6.6668"
"14.6800","0.7301","5.6000"
"14.7000","0.7311","7.5313"
"14.7200","0.7321","3.4383"
"14.7400","0.7331","7.0898"
"14.7600","0.7342","4.3818"
"14.7800","0.7352","7.7935"
"14.8000","0.7362","3.9523"
"14.8200","0.7371","7.0085"
"14.8400","0.7381","5.4465"
"14.8600","0.7391","7.5845"
"14.8800","0.7402","4.7377"
"14.9000","0.7412","5.4039"
"14.9200","0.7422","5.6331"
"14.9400","0.7431","6.0623"
"14.9600","0.7441","6.3023"
"14.9800","0.7451","4.8221"
"15.0000","0.7461","6.7975"
"15.0200","0.7470","5.2028"
"15.0400","0.7480","6.9911"
"15.0600","0.7490","2.5358"
"15.0800","0.7500","6.3961"
"15.1000","0.7511","4.5895"
"15.1200","0.7521","8.5004"
"15.1400","0.7531","4.1907"
"15.1600","0.7540","6.3682"
"15.1800","0.7550","4.3430"
"15.2000","0.7560","7.5147"
"15.2200","0.7569","4.4179"
"15.2400","0.7581","5.6344"
"15.2600","0.7592","5.7712"
"15.2800","0.7602","6.9705"
"15.3000","0.7613","6.1329"
"15.3200","0.7622","4.6811"
"15.3400","0.7631","6.0902"
"15.3600","0.7641","5.1066"
"15.3800","0.7651","6.9070"
"15.4000","0.7661","3.9420"
"15.4200","0.7671","7.9807"
"15.4400","0.7682","5.0367"
"15.4600","0.7692","7.6464"
"15.4800","0.7702","3.9231"
"15.5000","0.7712","6.9348"
"15.5200","0.7721","4.9756"
"15.5400","0.7731","7.9583"
"15.5600","0.7741","4.9013"
"15.5800","0.7751","5.9395"
"15.6000","0.7761","6.0560"
"15.6200","0.7771","7.3403"
"15.6400","0.7781","6.2911"
"15.6600","0.7791","4.9745"
"15.6800","0.7801","7.0221"
"15.7000","0.7810","5.9023"
"15.7200","0.7820","7.5283"
"15.7400","0.7830","4.2410"
"15.7600","0.7840","7.1127"
"15.7800","0.7850","4.8961"
"15.8000","0.7861","8.4175"
"15.8200","0.7871","4.1025"
"15.8400","0.7881","7.3363"
"15.8600","0.7890","4.8202"
"15.8800","0.7901","8.2200"
"15.9000","0.7911","4.4796"
"15.9200","0.7920","6.4989"
"15.9400","0.7930","6.0992"
"15.9600","0.7940","6.7293"
"15.9800","0.7951","5.7747"
"16.0000","0.7962","5.1173"
"16.0200","0.7972","7.0802"
"16.0400","0.7982","6.0082"
"16.0600","0.7991","7.3068"
"16.0800","0.8001","4.0903"
"16.1000","0.8012","7.5694"
"16.1200","0.8022","5.2776"
"16.1400","0.8032","8.5734"
"16.1600","0.8042","3.9711"
"16.1800","0.8052","7.8309"
"16.2000","0.8061","5.8191"
"16.2200","0.8071","8.8397"
"16.2400","0.8081","4.7620"
"16.2600","0.8091","6.5504"
"16.2800","0.8101","5.8098"
"16.3000","0.8111","8.0667"
