Time,Displacement,Force
"2.7600","0.1361","6.9323"
"2.7800","0.1371","4.3553"
"2.8000","0.1382","6.0273"
"2.8200","0.1391","4.1372"
"2.8400","0.1401","5.7914"
"2.8600","0.1411","4.9700"
"2.8800","0.1421","5.6261"
"2.9000","0.1431","6.4776"
"2.9200","0.1440","5.8647"
"2.9400","0.1450","5.6170"
"2.9600","0.1460","3.1376"
"2.9800","0.1470","4.5224"
"3.0000","0.1480","4.5702"
"3.0200","0.1490","7.8790"
"3.0400","0.1500","4.7772"
"3.0600","0.1510","6.3745"
"3.0800","0.1519","4.9358"
"3.1000","0.1529","7.4635"
"3.1200","0.1538","3.3536"
"3.1400","0.1549","5.3070"
"3.1600","0.1560","5.8194"
"3.1800","0.1570","8.6009"
"3.2000","0.1581","5.6411"
"3.2200","0.1590","4.0879"
"3.2400","0.1600","5.5977"
"3.2600","0.1610","5.8931"
"3.2800","0.1620","6.6268"
"3.3000","0.1630","4.1560"
"3.3200","0.1639","6.4798"
"3.3400","0.1649","4.3140"
"3.3600","0.1660","7.8052"
"3.3800","0.1670","3.5613"
"3.4000","0.1681","6.3152"
"3.4200","0.1690","2.5842"
"3.4400","0.1700","9.9195"
"3.4600","0.1711","4.5234"
"3.4800","0.1721","7.4999"
"3.5000","0.1731","4.1955"
"3.5200","0.1741","6.9945"
"3.5400","0.1752","5.9110"
"3.5600","0.1762","4.8761"
"3.5800","0.1772","5.9505"
"3.6000","0.1782","5.9444"
"3.6200","0.1791","8.0085"
"3.6400","0.1800","3.2896"
"3.6600","0.1810","7.1543"
"3.6800","0.1820","4.3417"
"3.7000","0.1830","9.2736"
"3.7200","0.1840","3.2065"
"3.7400","0.1850","7.5096"
"3.7600","0.1861","3.4077"
"3.7800","0.1871","8.5220"
"3.8000","0.1880","3.4917"
"3.8200","0.1889","7.1584"
"3.8400","0.1898","4.5012"
"3.8600","0.1909","8.2069"
"3.8800","0.1919","5.5234"
"3.9000","0.1930","6.4649"
"3.9200","0.1940","5.7016"
"3.9400","0.1950","6.5584"
"3.9600","0.1960","6.2936"
"3.9800","0.1970","4.3225"
"4.0000","0.1980","6.4679"
"4.0200","0.1990","5.5856"
"4.0400","0.1999","7.9918"
"4.0600","0.2009","4.5177"
"4.0800","0.2020","6.1237"
"4.1000","0.2030","4.5051"
"4.1200","0.2041","6.9516"
"4.1400","0.2050","5.1622"
"4.1600","0.2060","6.0275"
"4.1800","0.2070","5.5380"
"4.2000","0.2080","7.2906"
"4.2200","0.2091","6.6812"
"4.2400","0.2101","4.1381"
"4.2600","0.2111","6.1373"
"4.2800","0.2121","5.3878"
"4.3000","0.2131","8.0503"
"4.3200","0.2141","4.5240"
"4.3400","0.2150","7.3304"
"4.3600","0.2160","5.1841"
"4.3800","0.2170","8.2050"
"4.4000","0.2181","3.5628"
"4.4200","0.2191","6.3965"
"4.4400","0.2201","4.8480"
"4.4600","0.2211","8.5719"
"4.4800","0.2221","5.7653"
"4.5000","0.2230","5.5895"
"4.5200","0.2240","5.2334"
"4.5400","0.2249","6.0619"
"4.5600","0.2259","6.8755"
"4.5800","0.2269","5.0090"
"4.6000","0.2280","7.5870"
"4.6200","0.2290","5.7893"
"4.6400","0.2300","8.6791"
"4.6600","0.2310","3.9712"
"4.6800","0.2320","6.3927"
"4.7000","0.2329","4.8588"
"4.7200","0.2339","8.4503"
"4.7400","0.2349","5.1368"
"4.7600","0.2359","6.1834"
"4.7800","0.2369","5.0952"
"4.8000","0.2379","7.4575"
"4.8200","0.2390","6.0519"
"4.8400","0.2400","5.3069"
"4.8600","0.2410","6.5655"
"4.8800","0.2420","6.5779"
"4.9000","0.2430","7.7227"
"4.9200","0.2440","4.7794"
"4.9400","0.2451","7.6872"
"4.9600","0.2461","5.0381"
"4.9800","0.2471","8.0451"
"5.0000","0.2482","4.3297"
"5.0200","0.2492","7.6873"
"5.0400","0.2501","5.3265"
"5.0600","0.2510","8.5364"
"5.0800","0.2520","5.1211"
"5.1000","0.2529","5.8831"
"5.1200","0.2540","5.1511"
"5.1400","0.2550","7.7033"
"5.1600","0.2561","6.8428"
"5.1800","0.2571","5.2966"
"5.2000","0.2581","6.5622"
"5.2200","0.2591","6.0302"
"5.2400","0.2600","8.1716"
"5.2600","0.2609","4.6482"
"5.2800","0.2619","7.6090"
"5.3000","0.2630","5.8320"
"5.3200","0.2640","8.9070"
"5.3400","0.2651","4.5331"
"5.3600","0.2661","7.0962"
"5.3800","0.2671","5.0465"
"5.4000","0.2681","9.0054"
"5.4200","0.2691","6.7327"
"5.4400","0.2701","6.9235"
"5.4600","0.2710","6.2264"
"5.4800","0.2719","6.7258"
"5.5000","0.2729","6.8918"
"5.5200","0.2740","5.1885"
"5.5400","0.2751","6.8076"
"5.5600","0.2761","5.1593"
"5.5800","0.2771","7.8115"
"5.6000","0.2780","4.7835"
"5.6200","0.2790","7.2311"
"5.6400","0.2800","5.8294"
"5.6600","0.2810","9.1962"
"5.6800","0.2821","5.5381"
"5.7000","0.2832","6.5411"
"5.7200","0.2842","5.6044"
"5.7400","0.2851","7.9764"
"5.7600","0.2860","6.6928"
"5.7800","0.2869","6.2582"
"5.8000","0.2879","6.6953"
"5.8200","0.2890","6.7404"
"5.8400","0.2900","7.7717"
"5.8600","0.2911","5.0145"
"5.8800","0.2921","7.2433"
"5.9000","0.2930","5.5808"
"5.9200","0.2940","8.5582"
"5.9400","0.2950","4.6207"
"5.9600","0.2960","7.3611"
"5.9800","0.2969","5.4379"
"6.0000","0.2979","8.7907"
"6.0200","0.2990","5.3931"
"6.0400","0.3000","7.2448"
"6.0600","0.3010","6.0475"
"6.0800","0.3020","7.4527"
"6.1000","0.3030","6.3322"
"6.1200","0.3040","5.9765"
"6.1400","0.3051","7.1737"
"6.1600","0.3061","6.9038"
"6.1800","0.3070","7.9256"
"6.2000","0.3080","4.5396"
"6.2200","0.3090","7.3852"
"6.2400","0.3101","6.0980"
"6.2600","0.3111","9.3043"
"6.2800","0.3122","4.8989"
"6.3000","0.3131","6.7924"
"6.3200","0.3141","4.7535"
"6.3400","0.3151","8.6857"
"6.3600","0.3161","5.7048"
"6.3800","0.3171","6.7345"
"6.4000","0.3181","5.6210"
"6.4200","0.3191","7.3318"
"6.4400","0.3201","6.9437"
"6.4600","0.3211","6.0707"
"6.4800","0.3220","7.1972"
"6.5000","0.3230","6.7127"
"6.5200","0.3240","7.9213"
"6.5400","0.3250","4.7919"
"6.5600","0.3261","7.6844"
"6.5800","0.3271","6.7018"
"6.6000","0.3281","9.5246"
"6.6200","0.3291","5.2002"
"6.6400","0.3300","7.4681"
"6.6600","0.3310","5.8293"
"6.6800","0.3319","8.5799"
"6.7000","0.3329","5.8081"
"6.7200","0.3339","7.3628"
"6.7400","0.3350","6.0766"
"6.7600","0.3360","7.5643"
"6.7800","0.3371","7.3840"
"6.8000","0.3381","6.6285"
"6.8200","0.3391","7.6109"
"6.8400","0.3401","6.7208"
"6.8600","0.3411","8.4334"
"6.8800","0.3421","5.7381"
"6.9000","0.3431","7.7255"
"6.9200","0.3440","5.6384"
"6.9400","0.3450","8.4461"
"6.9600","0.3461","5.2684"
"6.9800","0.3472","7.0241"
"7.0000","0.3482","6.6492"
"7.0200","0.3492","8.6185"
"7.0400","0.3501","6.2894"
"7.0600","0.3511","6.4912"
"7.0800","0.3520","5.9034"
"7.1000","0.3531","7.8415"
"7.1200","0.3541","7.7898"
"7.1400","0.3551","6.1066"
"7.1600","0.3561","7.3958"
"7.1800","0.3570","6.4500"
"7.2000","0.3579","8.4786"
"7.2200","0.3589","6.1010"
"7.2400","0.3599","8.3657"
"7.2600","0.3610","6.2171"
"7.2800","0.3620","9.0883"
"7.3000","0.3630","5.2925"
"7.3200","0.3640","7.6199"
"7.3400","0.3650","6.3420"
"7.3600","0.3660","8.7594"
"7.3800","0.3669","6.4467"
"7.4000","0.3678","6.7107"
"7.4200","0.3688","6.8299"
"7.4400","0.3698","7.5980"
"7.4600","0.3709","7.7167"
"7.4800","0.3720","5.6707"
"7.5000","0.3730","7.6154"
"7.5200","0.3741","6.8471"
"7.5400","0.3751","9.0487"
"7.5600","0.3761","5.4538"
"7.5800","0.3771","7.6614"
"7.6000","0.3781","6.1490"
"7.6200","0.3791","8.7779"
"7.6400","0.3800","5.5871"
"7.6600","0.3810","7.3924"
"7.6800","0.3821","6.3801"
"7.7000","0.3832","8.7091"
"7.7200","0.3842","6.6566"
"7.7400","0.3852","7.2652"
"7.7600","0.3861","7.0162"
"7.7800","0.3871","7.6590"
"7.8000","0.3880","8.4787"
"7.8200","0.3891","6.4803"
"7.8400","0.3901","8.1679"
"7.8600","0.3911","6.3558"
"7.8800","0.3921","8.5570"
"7.9000","0.3931","5.7092"
"7.9200","0.3940","8.1837"
"7.9400","0.3950","6.5380"
"7.9600","0.3960","9.2779"
"7.9800","0.3970","6.3866"
"8.0000","0.3980","8.0008"
"8.0200","0.3990","7.8096"
"8.0400","0.4000","8.7549"
"8.0600","0.4010","7.6181"
"8.0800","0.4020","6.6419"
"8.1000","0.4029","7.6774"
"8.1200","0.4038","7.3787"
"8.1400","0.4048","9.0219"
"8.1600","0.4058","6.1334"
"8.1800","0.4069","7.8380"
"8.2000","0.4080","7.0679"
"8.2200","0.4091","9.7240"
"8.2400","0.4101","6.0056"
"8.2600","0.4111","7.9025"
"8.2800","0.4120","6.7223"
"8.3000","0.4130","9.1017"
"8.3200","0.4140","7.4787"
"8.3400","0.4149","8.0683"
"8.3600","0.4159","8.1526"
"8.3800","0.4170","8.4090"
"8.4000","0.4181","8.1724"
"8.4200","0.4192","6.0765"
"8.4400","0.4202","7.9153"
"8.4600","0.4212","7.4804"
"8.4800","0.4221","9.1645"
"8.5000","0.4231","5.8811"
"8.5200","0.4241","8.7414"
"8.5400","0.4252","7.3492"
"8.5600","0.4262","9.1436"
"8.5800","0.4271","6.8169"
"8.6000","0.4281","8.5714"
"8.6200","0.4291","8.0261"
"8.6400","0.4300","8.7463"
"8.6600","0.4310","7.4743"
"8.6800","0.4321","6.8124"
"8.7000","0.4331","8.3401"
"8.7200","0.4340","8.0442"
"8.7400","0.4350","8.6725"
"8.7600","0.4360","6.0164"
"8.7800","0.4371","7.9268"
"8.8000","0.4381","7.5334"
"8.8200","0.4390","9.7509"
"8.8400","0.4399","6.1384"
"8.8600","0.4409","8.0871"
"8.8800","0.4419","7.6607"
"8.9000","0.4429","9.3617"
"8.9200","0.4440","7.3945"
"8.9400","0.4450","7.1286"
"8.9600","0.4460","7.9824"
"8.9800","0.4470","8.6573"
"9.0000","0.4480","8.8714"
"9.0200","0.4490","6.7393"
"9.0400","0.4499","8.7195"
"9.0600","0.4509","7.5033"
"9.0800","0.4519","9.0564"
"9.1000","0.4531","5.9936"
"9.1200","0.4542","8.9256"
"9.1400","0.4552","7.7102"
"9.1600","0.4562","9.6864"
"9.1800","0.4571","6.8089"
"9.2000","0.4581","8.2405"
"9.2200","0.4591","7.8109"
"9.2400","0.4601","8.8033"
"9.2600","0.4611","7.5855"
"9.2800","0.4621","6.7553"
"9.3000","0.4631","7.7316"
"9.3200","0.4641","7.8154"
"9.3400","0.4651","8.9849"
"9.3600","0.4660","6.4722"
"9.3800","0.4670","8.4247"
"9.4000","0.4680","7.5515"
"9.4200","0.4690","9.2770"
"9.4400","0.4700","6.5581"
"9.4600","0.4710","8.4177"
"9.4800","0.4720","8.0668"
"9.5000","0.4730","9.1533"
"9.5200","0.4739","7.0485"
"9.5400","0.4748","7.4745"
"9.5600","0.4758","8.4091"
"9.5800","0.4768","9.2368"
"9.6000","0.4779","8.6906"
"9.6200","0.4790","7.2211"
"9.6400","0.4800","8.0912"
"9.6600","0.4810","8.0882"
"9.6800","0.4820","9.7697"
"9.7000","0.4830","6.9439"
"9.7200","0.4840","8.6505"
"9.7400","0.4849","7.3728"
"9.7600","0.4858","9.2650"
"9.7800","0.4869","7.5649"
"9.8000","0.4880","7.8257"
"9.8200","0.4891","8.3268"
"9.8400","0.4902","8.7368"
"9.8600","0.4912","8.1182"
"9.8800","0.4921","5.8637"
"9.9000","0.4931","7.7471"
"9.9200","0.4941","7.9532"
"9.9400","0.4951","9.2747"
"9.9600","0.4961","6.7210"
"9.9800","0.4971","8.7251"
"10.0000","0.4981","8.1564"
"10.0200","0.4991","9.7911"
"10.0400","0.5001","6.9090"
"10.0600","0.5011","8.2911"
"10.0800","0.5021","8.1158"
"10.1000","0.5031","9.4000"
"10.1200","0.5041","7.7990"
"10.1400","0.5051","7.6176"
"10.1600","0.5061","8.4390"
"10.1800","0.5071","8.4696"
"10.2000","0.5081","8.9687"
"10.2200","0.5091","6.6265"
"10.2400","0.5100","8.3988"
"10.2600","0.5109","8.0168"
"10.2800","0.5119","9.9920"
"10.3000","0.5129","7.0746"
"10.3200","0.5140","8.5359"
"10.3400","0.5150","7.8471"
"10.3600","0.5160","9.2514"
"10.3800","0.5170","7.0408"
"10.4000","0.5181","7.6527"
"10.4200","0.5191","8.6280"
"10.4400","0.5200","9.5761"
"10.4600","0.5209","8.5309"
"10.4800","0.5218","6.9874"
"10.5000","0.5229","9.1992"
"10.5200","0.5240","9.0705"
"10.5400","0.5251","9.9070"
"10.5600","0.5262","6.9937"
"10.5800","0.5271","8.2200"
"10.6000","0.5281","8.1231"
"10.6200","0.5290","9.8549"
"10.6400","0.5300","7.9197"
"10.6600","0.5311","8.7375"
"10.6800","0.5321","8.4213"
"10.7000","0.5331","9.1586"
"10.7200","0.5341","8.6290"
"10.7400","0.5352","7.8748"
"10.7600","0.5362","8.8849"
"10.7800","0.5371","8.5763"
"10.8000","0.5380","9.2121"
"10.8200","0.5390","6.5490"
"10.8400","0.5401","9.2319"
"10.8600","0.5411","8.8150"
"10.8800","0.5421","10.2957"
"10.9000","0.5431","7.0868"
"10.9200","0.5441","9.1965"
"10.9400","0.5450","8.3115"
"10.9600","0.5459","9.3723"
"10.9800","0.5469","7.2370"
"11.0000","0.5479","8.1798"
"11.0200","0.5490","9.2968"
"11.0400","0.5500","9.7247"
"11.0600","0.5510","9.5989"
"11.0800","0.5521","7.7832"
"11.1000","0.5531","9.1700"
"11.1200","0.5541","8.5604"
"11.1400","0.5551","9.7274"
"11.1600","0.5561","7.4571"
"11.1800","0.5570","9.1989"
"11.2000","0.5580","8.4299"
"11.2200","0.5590","10.6899"
"11.2400","0.5601","7.6191"
"11.2600","0.5611","9.2093"
"11.2800","0.5622","8.4949"
"11.3000","0.5631","9.8527"
"11.3200","0.5641","8.5621"
"11.3400","0.5650","8.1636"
"11.3600","0.5661","8.9759"
"11.3800","0.5671","9.1695"
"11.4000","0.5681","9.5671"
"11.4200","0.5691","8.0990"
"11.4400","0.5702","9.8743"
"11.4600","0.5711","8.8135"
"11.4800","0.5721","10.2074"
"11.5000","0.5730","6.7234"
"11.5200","0.5740","8.9311"
"11.5400","0.5750","8.1596"
"11.5600","0.5761","10.2597"
"11.5800","0.5771","8.0306"
"11.6000","0.5781","9.0063"
"11.6200","0.5791","9.5221"
"11.6400","0.5801","9.4210"
"11.6600","0.5810","8.8446"
"11.6800","0.5819","7.4212"
"11.7000","0.5829","9.7130"
"11.7200","0.5839","9.0273"
"11.7400","0.5849","10.6205"
"11.7600","0.5860","7.7932"
"11.7800","0.5870","10.1282"
"11.8000","0.5880","8.7039"
"11.8200","0.5891","10.3817"
"11.8400","0.5900","8.0176"
"11.8600","0.5910","9.6996"
"11.8800","0.5919","9.2752"
"11.9000","0.5928","9.9541"
"11.9200","0.5939","9.5582"
"11.9400","0.5951","8.2850"
"11.9600","0.5962","10.2967"
"11.9800","0.5972","9.3973"
"12.0000","0.5982","9.8864"
"12.0200","0.5991","7.8175"
"12.0400","0.6001","9.8694"
"12.0600","0.6011","8.0524"
"12.0800","0.6021","10.6540"
"12.1000","0.6031","8.0713"
"12.1200","0.6041","9.8941"
"12.1400","0.6051","8.9084"
"12.1600","0.6061","10.4564"
"12.1800","0.6071","8.4750"
"12.2000","0.6081","8.5409"
"12.2200","0.6090","9.6139"
"12.2400","0.6099","10.0266"
"12.2600","0.6110","10.3529"
"12.2800","0.6120","7.8102"
"12.3000","0.6130","10.2566"
"12.3200","0.6140","8.4693"
"12.3400","0.6150","10.9421"
"12.3600","0.6160","7.9591"
"12.3800","0.6169","10.6688"
"12.4000","0.6179","9.0336"
"12.4200","0.6189","10.8765"
"12.4400","0.6199","8.3835"
"12.4600","0.6210","9.9747"
"12.4800","0.6221","9.6166"
"12.5000","0.6231","10.9398"
"12.5200","0.6241","9.6211"
"12.5400","0.6251","8.6075"
"12.5600","0.6261","9.5084"
"12.5800","0.6270","9.1672"
"12.6000","0.6279","10.0806"
"12.6200","0.6289","8.2034"
"12.6400","0.6300","10.2047"
"12.6600","0.6311","9.0588"
"12.6800","0.6322","11.0406"
"12.7000","0.6332","8.3067"
"12.7200","0.6342","10.0276"
"12.7400","0.6352","10.0346"
"12.7600","0.6361","11.5527"
"12.7800","0.6371","9.7224"
"12.8000","0.6381","9.0399"
"12.8200","0.6391","10.5086"
"12.8400","0.6401","10.1278"
"12.8600","0.6412","10.1958"
"12.8800","0.6421","7.4986"
"12.9000","0.6431","9.8926"
"12.9200","0.6440","8.9019"
"12.9400","0.6450","11.5581"
"12.9600","0.6460","9.0781"
"12.9800","0.6471","10.8639"
"13.0000","0.6481","10.0867"
"13.0200","0.6490","11.4163"
"13.0400","0.6500","9.4487"
"13.0600","0.6510","9.5632"
"13.0800","0.6520","9.5545"
"13.1000","0.6529","10.3566"
"13.1200","0.6538","10.5384"
"13.1400","0.6548","8.8162"
"13.1600","0.6559","10.7945"
"13.1800","0.6569","9.7940"
"13.2000","0.6580","11.0513"
"13.2200","0.6590","8.4110"
"13.2400","0.6600","10.8395"
"13.2600","0.6610","8.8760"
"13.2800","0.6619","11.5983"
"13.3000","0.6628","7.9051"
"13.3200","0.6638","9.9119"
"13.3400","0.6649","9.3113"
"13.3600","0.6660","11.5178"
"13.3800","0.6672","9.8493"
"13.4000","0.6682","10.0017"
"13.4200","0.6692","10.4219"
"13.4400","0.6702","10.5058"
"13.4600","0.6711","10.3956"
"13.4800","0.6721","8.7316"
"13.5000","0.6732","11.2535"
"13.5200","0.6742","10.3944"
"13.5400","0.6751","11.5070"
"13.5600","0.6761","9.8264"
"13.5800","0.6771","10.9424"
"13.6000","0.6781","10.0674"
"13.6200","0.6790","11.4141"
"13.6400","0.6800","9.4098"
"13.6600","0.6811","9.5500"
"13.6800","0.6821","10.6632"
"13.7000","0.6832","10.7718"
"13.7200","0.6842","10.4717"
"13.7400","0.6851","8.7962"
"13.7600","0.6860","11.1096"
"13.7800","0.6870","10.5228"
"13.8000","0.6879","11.2177"
"13.8200","0.6889","8.7305"
"13.8400","0.6899","10.8648"
"13.8600","0.6909","10.4324"
"13.8800","0.6920","11.6393"
"13.9000","0.6930","9.1144"
"13.9200","0.6940","10.1650"
"13.9400","0.6950","10.4930"
"13.9600","0.6960","11.3992"
"13.9800","0.6969","10.0744"
"14.0000","0.6978","9.4616"
"14.0200","0.6987","11.5899"
"14.0400","0.6998","11.0070"
"14.0600","0.7010","11.4084"
"14.0800","0.7022","8.8890"
"14.1000","0.7032","10.7769"
"14.1200","0.7042","10.1145"
"14.1400","0.7051","11.6944"
"14.1600","0.7061","8.8656"
"14.1800","0.7070","10.3318"
"14.2000","0.7081","10.2584"
"14.2200","0.7091","11.8820"
"14.2400","0.7102","10.4247"
"14.2600","0.7112","10.1387"
"14.2800","0.7122","10.4674"
"14.3000","0.7131","10.4470"
"14.3200","0.7141","11.0227"
"14.3400","0.7151","9.0099"
"14.3600","0.7160","11.2629"
"14.3800","0.7171","10.2995"
"14.4000","0.7182","11.9062"
"14.4200","0.7192","9.1081"
"14.4400","0.7202","11.6604"
"14.4600","0.7211","10.5137"
"14.4800","0.7221","11.9965"
"14.5000","0.7230","9.8056"
"14.5200","0.7240","10.4723"
"14.5400","0.7249","10.7017"
"14.5600","0.7259","12.0334"
"14.5800","0.7269","10.9214"
"14.6000","0.7279","9.9359"
"14.6200","0.7290","10.5513"
"14.6400","0.7300","10.5729"
"14.6600","0.7310","11.1755"
"14.6800","0.7320","9.2035"
"14.7000","0.7329","11.7192"
"14.7200","0.7338","10.4353"
"14.7400","0.7347","12.2714"
"14.7600","0.7358","9.7487"
"14.7800","0.7370","10.8860"
"14.8000","0.7382","10.2515"
"14.8200","0.7392","11.9927"
"14.8400","0.7402","10.2309"
"14.8600","0.7412","10.3816"
"14.8800","0.7420","11.2163"
"14.9000","0.7429","11.5626"
"14.9200","0.7440","11.7005"
"14.9400","0.7451","10.1124"
"14.9600","0.7461","11.5650"
"14.9800","0.7471","11.5961"
"15.0000","0.7481","12.8418"
"15.0200","0.7491","9.4514"
"15.0400","0.7501","11.8079"
"15.0600","0.7511","10.1275"
"15.0800","0.7520","11.8217"
"15.1000","0.7531","10.2223"
"15.1200","0.7541","11.6238"
"15.1400","0.7551","11.0408"
"15.1600","0.7561","11.6237"
"15.1800","0.7572","10.4534"
"15.2000","0.7581","10.4271"
"15.2200","0.7591","12.1225"
"15.2400","0.7601","12.2124"
"15.2600","0.7610","12.3572"
"15.2800","0.7620","9.8290"
"15.3000","0.7630","11.4109"
"15.3200","0.7640","11.1548"
"15.3400","0.7650","13.2256"
"15.3600","0.7660","10.1050"
"15.3800","0.7670","11.4337"
"15.4000","0.7680","11.4895"
"15.4200","0.7690","12.6569"
"15.4400","0.7698","11.7245"
"15.4600","0.7708","9.9055"
"15.4800","0.7719","12.0642"
"15.5000","0.7730","11.2217"
"15.5200","0.7741","12.4591"
"15.5400","0.7752","10.0875"
"15.5600","0.7761","12.9730"
"15.5800","0.7771","11.1923"
"15.6000","0.7780","13.3480"
"15.6200","0.7790","9.9772"
"15.6400","0.7800","12.4743"
"15.6600","0.7811","10.6656"
"15.6800","0.7821","12.5368"
"15.7000","0.7831","10.9375"
"15.7200","0.7841","11.6966"
"15.7400","0.7851","11.3664"
"15.7600","0.7861","12.1240"
"15.7800","0.7871","12.5556"
"15.8000","0.7881","10.9843"
"15.8200","0.7891","12.2583"
"15.8400","0.7902","11.9420"
"15.8600","0.7911","13.4040"
"15.8800","0.7921","9.7180"
"15.9000","0.7931","12.9510"
"15.9200","0.7941","10.9435"
"15.9400","0.7951","12.9496"
"15.9600","0.7960","9.8181"
"15.9800","0.7970","11.9848"
"16.0000","0.7980","12.3867"
"16.0200","0.7990","12.9868"
"16.0400","0.8000","10.9942"
"16.0600","0.8010","10.7723"
"16.0800","0.8020","13.2932"
"16.1000","0.8030","12.4506"
"16.1200","0.8040","12.4292"
"16.1400","0.8050","9.7350"
"16.1600","0.8058","12.7032"
"16.1800","0.8068","12.0262"
"16.2000","0.8080","14.2615"
"16.2200","0.8091","10.9854"
"16.2400","0.8101","12.5857"
"16.2600","0.8112","10.6550"
"16.2800","0.8121","12.5999"
"16.3000","0.8131","11.6442"
"16.3200","0.8140","11.6453"
"16.3400","0.8150","12.3092"
"16.3600","0.8160","12.0382"
"16.3800","0.8171","12.5739"
"16.4000","0.8181","10.8743"
