Time,Displacement,Force
"4.0800","0.2007","0.3164"
"4.1000","0.2017","0.2717"
"4.1200","0.2027","1.3239"
"4.1400","0.2037","2.1408"
"4.1600","0.2047","0.7144"
"4.1800","0.2057","0.3808"
"4.2000","0.2066","1.3094"
"4.2200","0.2076","1.4374"
"4.2400","0.2086","1.2594"
"4.2600","0.2097","0.5089"
"4.2800","0.2107","0.6424"
"4.3000","0.2117","0.3145"
"4.3200","0.2127","0.6877"
"4.3400","0.2137","0.2724"
"4.3600","0.2146","0.8863"
"4.3800","0.2155","0.7847"
"4.4000","0.2165","0.6918"
"4.4200","0.2175","1.0033"
"4.4400","0.2185","1.4065"
"4.4600","0.2195","0.1327"
"4.4800","0.2205","-0.0061"
"4.5000","0.2216","1.0035"
"4.5200","0.2226","1.5339"
"4.5400","0.2236","0.5322"
"4.5600","0.2246","0.5265"
"4.5800","0.2255","1.0661"
"4.6000","0.2264","1.3918"
"4.6200","0.2273","0.5948"
"4.6400","0.2284","0.9429"
"4.6600","0.2295","1.9552"
"4.6800","0.2307","1.6675"
"4.7000","0.2318","0.3551"
"4.7200","0.2327","0.7293"
"4.7400","0.2337","1.2217"
"4.7600","0.2346","1.0094"
"4.7800","0.2357","0.2586"
"4.8000","0.2367","0.6387"
"4.8200","0.2377","1.6584"
"4.8400","0.2387","1.0325"
"4.8600","0.2397","0.8894"
"4.8800","0.2407","0.7317"
"4.9000","0.2417","1.2712"
"4.9200","0.2427","0.4594"
"4.9400","0.2437","0.7980"
"4.9600","0.2447","1.5682"
"4.9800","0.2457","1.7923"
"5.0000","0.2467","0.6886"
"5.0200","0.2477","0.2660"
"5.0400","0.2487","0.4866"
"5.0600","0.2497","1.2044"
"5.0800","0.2506","0.2279"
"5.1000","0.2515","0.8058"
"5.1200","0.2524","1.1836"
"5.1400","0.2534","2.0744"
"5.1600","0.2545","1.2556"
"5.1800","0.2556","1.4707"
"5.2000","0.2566","0.8410"
"5.2200","0.2576","1.9283"
"5.2400","0.2587","1.0289"
"5.2600","0.2597","1.1490"
"5.2800","0.2607","0.8532"
"5.3000","0.2616","0.8118"
"5.3200","0.2625","-0.0642"
"5.3400","0.2635","0.6626"
"5.3600","0.2645","1.2546"
"5.3800","0.2656","0.7534"
"5.4000","0.2667","-0.2702"
"5.4200","0.2678","0.8056"
"5.4400","0.2687","1.1375"
"5.4600","0.2696","1.2492"
"5.4800","0.2705","0.4398"
"5.5000","0.2715","1.0724"
"5.5200","0.2726","1.7409"
"5.5400","0.2735","0.9196"
"5.5600","0.2745","0.7200"
"5.5800","0.2755","1.1254"
"5.6000","0.2766","2.0323"
"5.6200","0.2776","1.2799"
"5.6400","0.2786","0.9126"
"5.6600","0.2796","0.8720"
"5.6800","0.2806","2.1504"
"5.7000","0.2816","1.1818"
"5.7200","0.2826","0.8888"
"5.7400","0.2836","0.7562"
"5.7600","0.2846","1.9193"
"5.7800","0.2856","0.9661"
"5.8000","0.2865","1.0313"
"5.8200","0.2874","1.3041"
"5.8400","0.2884","2.2289"
"5.8600","0.2895","0.6830"
"5.8800","0.2906","1.2301"
"5.9000","0.2916","1.5243"
"5.9200","0.2927","2.2118"
"5.9400","0.2937","0.2531"
"5.9600","0.2947","1.1934"
"5.9800","0.2957","1.2718"
"6.0000","0.2967","1.5603"
"6.0200","0.2976","0.8651"
"6.0400","0.2984","1.9972"
"6.0600","0.2994","1.5101"
"6.0800","0.3006","1.4260"
"6.1000","0.3017","-0.0776"
"6.1200","0.3028","1.0085"
"6.1400","0.3038","1.8883"
"6.1600","0.3047","1.6059"
"6.1800","0.3056","0.8103"
"6.2000","0.3066","1.9554"
"6.2200","0.3076","1.8578"
"6.2400","0.3086","1.5920"
"6.2600","0.3096","0.4044"
"6.2800","0.3107","0.7078"
"6.3000","0.3117","1.5432"
"6.3200","0.3127","0.5667"
"6.3400","0.3137","0.0810"
"6.3600","0.3146","1.3359"
"6.3800","0.3156","1.7501"
"6.4000","0.3166","0.8256"
"6.4200","0.3177","1.0457"
"6.4400","0.3186","1.4369"
"6.4600","0.3196","1.7194"
"6.4800","0.3206","1.4722"
"6.5000","0.3216","0.8795"
"6.5200","0.3225","1.9332"
"6.5400","0.3234","1.7092"
"6.5600","0.3244","0.4973"
"6.5800","0.3255","0.8424"
"6.6000","0.3266","1.9225"
"6.6200","0.3276","2.2463"
"6.6400","0.3287","1.5742"
"6.6600","0.3297","1.4980"
"6.6800","0.3307","2.2563"
"6.7000","0.3317","1.7356"
"6.7200","0.3326","1.3861"
"6.7400","0.3335","1.4306"
"6.7600","0.3345","1.6477"
"6.7800","0.3356","0.9824"
"6.8000","0.3367","0.6572"
"6.8200","0.3378","0.6981"
"6.8400","0.3387","1.5625"
"6.8600","0.3397","1.2400"
"6.8800","0.3406","0.2609"
"6.9000","0.3416","0.8591"
"6.9200","0.3426","2.0237"
"6.9400","0.3437","1.6493"
"6.9600","0.3447","1.1973"
"6.9800","0.3457","1.4856"
"7.0000","0.3467","1.9811"
"7.0200","0.3477","1.1918"
"7.0400","0.3487","1.0175"
"7.0600","0.3496","1.7043"
"7.0800","0.3505","2.2311"
"7.1000","0.3515","1.2780"
"7.1200","0.3525","1.2583"
"7.1400","0.3535","2.1144"
"7.1600","0.3546","2.0079"
"7.1800","0.3555","0.4701"
"7.2000","0.3565","0.8053"
"7.2200","0.3575","1.2661"
"7.2400","0.3584","1.7594"
"7.2600","0.3594","0.2717"
"7.2800","0.3604","0.7318"
"7.3000","0.3614","0.9322"
"7.3200","0.3625","1.9587"
"7.3400","0.3636","1.2972"
"7.3600","0.3646","1.5520"
"7.3800","0.3657","1.5448"
"7.4000","0.3667","1.7669"
"7.4200","0.3676","0.5767"
"7.4400","0.3686","0.9831"
"7.4600","0.3695","1.4552"
"7.4800","0.3705","1.4554"
"7.5000","0.3716","0.6790"
"7.5200","0.3727","1.5545"
"7.5400","0.3738","1.7509"
"7.5600","0.3748","2.5841"
"7.5800","0.3758","-0.0587"
"7.6000","0.3767","2.2744"
"7.6200","0.3777","2.0094"
"7.6400","0.3787","1.6539"
"7.6600","0.3797","1.4753"
"7.6800","0.3807","1.1524"
"7.7000","0.3816","1.4146"
"7.7200","0.3826","1.3158"
"7.7400","0.3836","1.0485"
"7.7600","0.3846","1.6439"
"7.7800","0.3856","2.3583"
"7.8000","0.3866","0.6192"
"7.8200","0.3876","0.6226"
"7.8400","0.3886","1.4882"
"7.8600","0.3896","2.7182"
"7.8800","0.3906","0.9872"
"7.9000","0.3916","1.3544"
"7.9200","0.3925","1.1277"
"7.9400","0.3935","1.9309"
"7.9600","0.3944","0.5982"
"7.9800","0.3953","2.7851"
"8.0000","0.3964","1.8738"
"8.0200","0.3975","1.9628"
"8.0400","0.3985","0.1725"
"8.0600","0.3996","1.1347"
"8.0800","0.4007","1.1321"
"8.1000","0.4016","1.7144"
"8.1200","0.4026","2.2040"
"8.1400","0.4035","2.3249"
"8.1600","0.4044","1.4757"
"8.1800","0.4054","1.3031"
"8.2000","0.4065","1.7104"
"8.2200","0.4076","1.2959"
"8.2400","0.4087","2.1550"
"8.2600","0.4098","1.4348"
"8.2800","0.4108","1.2958"
"8.3000","0.4117","1.1070"
"8.3200","0.4126","2.2242"
"8.3400","0.4137","1.3239"
"8.3600","0.4147","1.7421"
"8.3800","0.4158","2.0997"
"8.4000","0.4168","2.7682"
"8.4200","0.4177","1.2702"
"8.4400","0.4187","1.0582"
"8.4600","0.4197","1.2703"
"8.4800","0.4206","2.4428"
"8.5000","0.4216","1.7728"
"8.5200","0.4226","1.5663"
"8.5400","0.4237","1.1120"
"8.5600","0.4247","2.3364"
"8.5800","0.4257","0.8332"
"8.6000","0.4267","0.9158"
"8.6200","0.4277","1.0754"
"8.6400","0.4286","2.5410"
"8.6600","0.4295","2.1023"
"8.6800","0.4304","2.2289"
"8.7000","0.4314","2.0849"
"8.7200","0.4324","1.7338"
"8.7400","0.4335","0.3032"
"8.7600","0.4345","1.6186"
"8.7800","0.4355","2.7319"
"8.8000","0.4365","2.6647"
"8.8200","0.4375","0.7790"
"8.8400","0.4384","1.6043"
"8.8600","0.4393","2.3272"
"8.8800","0.4403","1.8363"
"8.9000","0.4414","1.3094"
"8.9200","0.4426","1.8283"
"8.9400","0.4437","2.5222"
"8.9600","0.4448","1.6280"
"8.9800","0.4458","1.5040"
"9.0000","0.4467","1.9507"
"9.0200","0.4476","2.7173"
"9.0400","0.4486","1.4128"
"9.0600","0.4497","1.3822"
"9.0800","0.4507","1.7693"
"9.1000","0.4517","2.1932"
"9.1200","0.4528","1.2713"
"9.1400","0.4537","1.1384"
"9.1600","0.4547","2.1636"
"9.1800","0.4557","2.5041"
"9.2000","0.4566","1.1864"
"9.2200","0.4577","1.2013"
"9.2400","0.4587","1.8170"
"9.2600","0.4597","1.9394"
"9.2800","0.4607","1.4574"
"9.3000","0.4617","2.3508"
"9.3200","0.4626","2.7102"
"9.3400","0.4636","2.9219"
"9.3600","0.4646","1.1691"
"9.3800","0.4656","1.2533"
"9.4000","0.4665","2.0107"
"9.4200","0.4674","2.3339"
"9.4400","0.4685","1.1389"
"9.4600","0.4695","1.4908"
"9.4800","0.4705","2.7419"
"9.5000","0.4716","3.1891"
"9.5200","0.4726","1.4447"
"9.5400","0.4735","1.6465"
"9.5600","0.4744","1.9965"
"9.5800","0.4753","1.8293"
"9.6000","0.4763","1.3144"
"9.6200","0.4775","2.3421"
"9.6400","0.4786","3.1082"
"9.6600","0.4797","2.2815"
"9.6800","0.4808","1.9295"
"9.7000","0.4818","2.3636"
"9.7200","0.4827","2.5259"
"9.7400","0.4836","1.6562"
"9.7600","0.4846","1.5558"
"9.7800","0.4856","1.7115"
"9.8000","0.4867","2.7069"
"9.8200","0.4877","2.0625"
"9.8400","0.4887","1.6487"
"9.8600","0.4898","2.2875"
"9.8800","0.4907","2.0214"
"9.9000","0.4917","1.2604"
"9.9200","0.4926","1.2470"
"9.9400","0.4936","2.2413"
"9.9600","0.4946","2.4248"
"9.9800","0.4957","1.2510"
"10.0000","0.4967","1.8709"
"10.0200","0.4977","2.4375"
"10.0400","0.4987","2.0867"
"10.0600","0.4996","0.7963"
"10.0800","0.5006","1.6759"
"10.1000","0.5016","2.6019"
"10.1200","0.5025","2.2676"
"10.1400","0.5035","1.1681"
"10.1600","0.5045","1.9502"
"10.1800","0.5055","3.0539"
"10.2000","0.5066","2.1495"
"10.2200","0.5076","0.9453"
"10.2400","0.5086","2.1157"
"10.2600","0.5095","3.2881"
"10.2800","0.5105","2.6128"
"10.3000","0.5113","1.4741"
"10.3200","0.5123","2.3185"
"10.3400","0.5135","2.6688"
"10.3600","0.5146","2.4240"
"10.3800","0.5157","1.9534"
"10.4000","0.5167","2.4832"
"10.4200","0.5177","2.4502"
"10.4400","0.5186","1.9162"
"10.4600","0.5196","1.5450"
"10.4800","0.5206","3.0076"
"10.5000","0.5216","2.7734"
"10.5200","0.5226","1.2701"
"10.5400","0.5237","1.5674"
"10.5600","0.5248","3.0962"
"10.5800","0.5257","2.1001"
"10.6000","0.5266","1.9255"
"10.6200","0.5276","1.9986"
"10.6400","0.5286","2.6154"
"10.6600","0.5296","2.2460"
"10.6800","0.5307","2.1927"
"10.7000","0.5317","2.1228"
"10.7200","0.5327","2.8422"
"10.7400","0.5337","2.2679"
"10.7600","0.5347","1.1506"
"10.7800","0.5357","1.6280"
"10.8000","0.5367","2.9233"
"10.8200","0.5376","2.5659"
"10.8400","0.5386","1.9882"
"10.8600","0.5396","2.3073"
"10.8800","0.5406","2.9215"
"10.9000","0.5416","2.7330"
"10.9200","0.5426","1.9101"
"10.9400","0.5436","2.3737"
"10.9600","0.5446","3.0217"
"10.9800","0.5456","2.5138"
"11.0000","0.5465","2.1449"
"11.0200","0.5474","2.3507"
"11.0400","0.5485","3.0420"
"11.0600","0.5496","2.1403"
"11.0800","0.5507","2.1889"
"11.1000","0.5517","2.7439"
"11.1200","0.5527","3.1234"
"11.1400","0.5537","2.0882"
"11.1600","0.5546","1.8563"
"11.1800","0.5556","2.8172"
"11.2000","0.5566","3.0503"
"11.2200","0.5576","1.5635"
"11.2400","0.5586","1.4864"
"11.2600","0.5596","2.4578"
"11.2800","0.5606","2.7123"
"11.3000","0.5617","1.5809"
"11.3200","0.5627","2.1384"
"11.3400","0.5636","2.2593"
"11.3600","0.5645","1.8136"
"11.3800","0.5655","1.2618"
"11.4000","0.5665","1.7176"
"11.4200","0.5676","3.0259"
"11.4400","0.5686","2.7704"
"11.4600","0.5696","1.6613"
"11.4800","0.5706","1.8059"
"11.5000","0.5716","2.6141"
"11.5200","0.5725","2.0799"
"11.5400","0.5735","1.6492"
"11.5600","0.5745","2.1521"
"11.5800","0.5755","2.8802"
"11.6000","0.5765","2.4954"
"11.6200","0.5775","1.4883"
"11.6400","0.5786","2.3031"
"11.6600","0.5796","2.6737"
"11.6800","0.5806","1.9050"
"11.7000","0.5816","1.5714"
"11.7200","0.5826","2.7364"
"11.7400","0.5834","3.2402"
"11.7600","0.5845","2.3100"
"11.7800","0.5856","1.6492"
"11.8000","0.5867","2.7212"
"11.8200","0.5877","2.9885"
"11.8400","0.5887","1.4882"
"11.8600","0.5896","1.5916"
"11.8800","0.5906","3.2149"
"11.9000","0.5917","3.4584"
"11.9200","0.5927","1.7041"
"11.9400","0.5937","1.8524"
"11.9600","0.5947","2.4050"
"11.9800","0.5957","3.1409"
"12.0000","0.5967","1.8157"
"12.0200","0.5977","2.1600"
"12.0400","0.5987","2.9331"
"12.0600","0.5996","2.6840"
"12.0800","0.6006","1.8092"
"12.1000","0.6016","2.3794"
"12.1200","0.6026","2.7502"
"12.1400","0.6036","1.9938"
"12.1600","0.6046","2.1354"
"12.1800","0.6057","2.5624"
"12.2000","0.6066","3.5848"
"12.2200","0.6076","2.8984"
"12.2400","0.6085","1.9545"
"12.2600","0.6094","3.0332"
"12.2800","0.6105","3.2693"
"12.3000","0.6115","2.2330"
"12.3200","0.6125","2.5336"
"12.3400","0.6136","2.9845"
"12.3600","0.6145","2.8721"
"12.3800","0.6155","2.2305"
"12.4000","0.6165","1.7931"
"12.4200","0.6175","2.4284"
"12.4400","0.6185","2.8923"
"12.4600","0.6195","2.2635"
"12.4800","0.6205","2.4274"
"12.5000","0.6215","3.5521"
"12.5200","0.6226","3.1018"
"12.5400","0.6236","2.5264"
"12.5600","0.6247","2.3476"
"12.5800","0.6257","3.4300"
"12.6000","0.6267","2.4743"
"12.6200","0.6277","1.7326"
"12.6400","0.6287","1.9858"
"12.6600","0.6297","3.4755"
"12.6800","0.6307","2.7836"
"12.7000","0.6318","1.7566"
"12.7200","0.6327","2.6271"
"12.7400","0.6337","3.4974"
"12.7600","0.6346","2.7728"
"12.7800","0.6356","2.2848"
"12.8000","0.6366","2.3155"
"12.8200","0.6376","3.5601"
"12.8400","0.6386","3.3771"
"12.8600","0.6396","2.8972"
"12.8800","0.6406","2.8088"
"12.9000","0.6416","3.3669"
"12.9200","0.6425","2.0364"
"12.9400","0.6435","1.8665"
"12.9600","0.6444","2.2899"
"12.9800","0.6454","3.0412"
"13.0000","0.6464","2.2895"
"13.0200","0.6475","2.1369"
"13.0400","0.6486","2.5805"
"13.0600","0.6496","3.0130"
"13.0800","0.6506","2.0849"
"13.1000","0.6516","1.4820"
"13.1200","0.6526","2.2960"
"13.1400","0.6536","3.3943"
"13.1600","0.6546","2.3297"
"13.1800","0.6555","2.4931"
"13.2000","0.6565","3.0136"
"13.2200","0.6576","3.6258"
"13.2400","0.6587","2.1755"
"13.2600","0.6597","2.2520"
"13.2800","0.6607","2.7928"
"13.3000","0.6617","3.0980"
"13.3200","0.6626","2.1504"
"13.3400","0.6637","2.5653"
"13.3600","0.6647","3.4011"
"13.3800","0.6658","3.3468"
"13.4000","0.6668","1.9369"
"13.4200","0.6678","2.3579"
"13.4400","0.6687","2.8595"
"13.4600","0.6697","2.6924"
"13.4800","0.6706","1.8515"
"13.5000","0.6716","2.8491"
"13.5200","0.6726","3.7390"
"13.5400","0.6736","3.1017"
"13.5600","0.6746","2.4844"
"13.5800","0.6756","2.2920"
"13.6000","0.6766","3.4509"
"13.6200","0.6776","2.9401"
"13.6400","0.6786","2.5520"
"13.6600","0.6796","2.2656"
"13.6800","0.6805","3.4920"
"13.7000","0.6815","1.8608"
"13.7200","0.6824","2.4325"
"13.7400","0.6834","3.0752"
"13.7600","0.6845","4.1038"
"13.7800","0.6856","2.5035"
"13.8000","0.6866","3.2646"
"13.8200","0.6876","2.6042"
"13.8400","0.6885","4.1885"
"13.8600","0.6895","2.6454"
"13.8800","0.6905","3.1584"
"13.9000","0.6915","2.9732"
"13.9200","0.6925","4.0865"
"13.9400","0.6936","2.0102"
"13.9600","0.6947","2.5230"
"13.9800","0.6957","2.6589"
"14.0000","0.6967","3.4952"
"14.0200","0.6977","2.3104"
"14.0400","0.6986","2.7475"
"14.0600","0.6997","3.1464"
"14.0800","0.7008","3.4247"
"14.1000","0.7018","2.1936"
"14.1200","0.7028","2.8049"
"14.1400","0.7037","3.6138"
"14.1600","0.7047","3.9348"
"14.1800","0.7057","2.4470"
"14.2000","0.7066","2.4889"
"14.2200","0.7076","3.6163"
"14.2400","0.7086","4.0216"
"14.2600","0.7096","3.2900"
"14.2800","0.7106","2.6013"
"14.3000","0.7117","3.2433"
"14.3200","0.7126","3.4376"
"14.3400","0.7136","2.9407"
"14.3600","0.7146","3.4324"
"14.3800","0.7155","4.1045"
"14.4000","0.7165","3.6334"
"14.4200","0.7174","2.8653"
"14.4400","0.7185","3.0375"
"14.4600","0.7195","3.7029"
"14.4800","0.7206","3.4885"
"14.5000","0.7216","2.9567"
"14.5200","0.7226","3.2420"
"14.5400","0.7235","4.0621"
"14.5600","0.7245","2.9680"
"14.5800","0.7255","2.5479"
"14.6000","0.7265","3.5045"
"14.6200","0.7274","4.8566"
"14.6400","0.7284","3.8906"
"14.6600","0.7295","3.0746"
"14.6800","0.7306","3.1432"
"14.7000","0.7316","4.0909"
"14.7200","0.7326","3.5174"
"14.7400","0.7336","3.0218"
"14.7600","0.7346","3.4712"
"14.7800","0.7357","3.7911"
"14.8000","0.7367","2.7651"
"14.8200","0.7377","3.5063"
"14.8400","0.7387","4.0358"
"14.8600","0.7398","4.6279"
"14.8800","0.7408","2.7873"
"14.9000","0.7417","3.3077"
"14.9200","0.7427","3.6513"
"14.9400","0.7436","3.4666"
"14.9600","0.7447","2.1519"
"14.9800","0.7457","3.5451"
"15.0000","0.7467","4.1669"
"15.0200","0.7477","4.3014"
"15.0400","0.7486","3.3350"
"15.0600","0.7497","3.6702"
"15.0800","0.7506","3.8819"
"15.1000","0.7516","3.2839"
"15.1200","0.7525","2.5375"
"15.1400","0.7535","3.4763"
"15.1600","0.7546","4.1630"
"15.1800","0.7556","3.5006"
"15.2000","0.7566","2.8435"
"15.2200","0.7576","2.9643"
"15.2400","0.7586","3.6717"
"15.2600","0.7596","3.3843"
"15.2800","0.7606","2.9326"
"15.3000","0.7616","2.3334"
"15.3200","0.7625","4.2027"
"15.3400","0.7635","3.8688"
"15.3600","0.7645","3.8976"
"15.3800","0.7656","3.2597"
"15.4000","0.7666","4.0527"
"15.4200","0.7677","3.3745"
"15.4400","0.7686","3.4465"
"15.4600","0.7695","3.9161"
"15.4800","0.7705","3.8941"
"15.5000","0.7715","3.1818"
"15.5200","0.7726","3.2067"
"15.5400","0.7737","4.2423"
"15.5600","0.7747","4.2379"
"15.5800","0.7757","2.8826"
"15.6000","0.7767","2.7646"
"15.6200","0.7776","3.4996"
"15.6400","0.7786","3.8720"
"15.6600","0.7796","3.4116"
"15.6800","0.7806","3.3798"
"15.7000","0.7817","4.1566"
"15.7200","0.7827","3.5400"
"15.7400","0.7837","3.2406"
"15.7600","0.7847","3.0960"
"15.7800","0.7857","4.2830"
"15.8000","0.7866","4.0667"
"15.8200","0.7876","3.5551"
"15.8400","0.7886","3.3164"
"15.8600","0.7895","4.4159"
"15.8800","0.7906","3.6727"
"15.9000","0.7916","2.9035"
"15.9200","0.7926","3.0600"
"15.9400","0.7936","4.8566"
"15.9600","0.7946","4.2399"
"15.9800","0.7956","3.5756"
"16.0000","0.7966","3.8759"
"16.0200","0.7976","4.8832"
"16.0400","0.7985","3.6173"
"16.0600","0.7995","3.3133"
"16.0800","0.8006","3.5702"
"16.1000","0.8016","4.4076"
"16.1200","0.8026","4.0840"
"16.1400","0.8036","3.9883"
"16.1600","0.8046","3.7288"
"16.1800","0.8056","4.3146"
"16.2000","0.8066","2.9833"
"16.2200","0.8076","2.7639"
"16.2400","0.8086","4.0544"
"16.2600","0.8096","4.6126"
"16.2800","0.8106","4.1513"
"16.3000","0.8116","3.5109"
"16.3200","0.8126","4.1827"
"16.3400","0.8135","4.5041"
