Time,Displacement,Force
"7.0600","0.3502","1.1544"
"7.0800","0.3511","1.1116"
"7.1000","0.3521","1.6172"
"7.1200","0.3531","1.3440"
"7.1400","0.3542","1.2351"
"7.1600","0.3552","1.4346"
"7.1800","0.3562","1.5705"
"7.2000","0.3572","1.4820"
"7.2200","0.3582","1.4755"
"7.2400","0.3592","1.5088"
"7.2600","0.3601","2.1554"
"7.2800","0.3610","1.3953"
"7.3000","0.3620","1.4149"
"7.3200","0.3630","0.7995"
"7.3400","0.3641","1.4740"
"7.3600","0.3651","0.9630"
"7.3800","0.3661","1.4945"
"7.4000","0.3671","1.7803"
"7.4200","0.3681","2.0288"
"7.4400","0.3691","2.0660"
"7.4600","0.3701","1.9760"
"7.4800","0.3711","1.9629"
"7.5000","0.3720","2.3287"
"7.5200","0.3729","1.9360"
"7.5400","0.3740","1.7995"
"7.5600","0.3751","1.5238"
"7.5800","0.3761","1.2267"
"7.6000","0.3771","1.2134"
"7.6200","0.3781","0.9872"
"7.6400","0.3791","1.3321"
"7.6600","0.3801","1.3505"
"7.6800","0.3811","1.5733"
"7.7000","0.3821","1.2652"
"7.7200","0.3832","1.8577"
"7.7400","0.3842","1.6052"
"7.7600","0.3852","1.5094"
"7.7800","0.3862","1.4095"
"7.8000","0.3871","2.0159"
"7.8200","0.3881","2.1096"
"7.8400","0.3891","2.0413"
"7.8600","0.3901","1.4577"
"7.8800","0.3911","1.9307"
"7.9000","0.3922","2.2291"
"7.9200","0.3932","1.9140"
"7.9400","0.3942","1.8761"
"7.9600","0.3952","2.3910"
"7.9800","0.3962","2.0122"
"8.0000","0.3971","1.7173"
"8.0200","0.3980","1.6255"
"8.0400","0.3990","1.7542"
"8.0600","0.4001","1.3347"
"8.0800","0.4011","1.1273"
"8.1000","0.4022","1.4761"
"8.1200","0.4032","1.5484"
"8.1400","0.4042","2.6764"
"8.1600","0.4051","1.6465"
"8.1800","0.4061","1.5371"
"8.2000","0.4071","1.1809"
"8.2200","0.4080","1.8224"
"8.2400","0.4091","1.8438"
"8.2600","0.4101","2.3236"
"8.2800","0.4112","1.9131"
"8.3000","0.4123","1.7701"
"8.3200","0.4132","1.6598"
"8.3400","0.4142","1.8250"
"8.3600","0.4152","1.8086"
"8.3800","0.4162","1.3939"
"8.4000","0.4172","1.3256"
"8.4200","0.4182","1.7597"
"8.4400","0.4192","2.8386"
"8.4600","0.4202","2.7312"
"8.4800","0.4212","2.4933"
"8.5000","0.4222","1.2216"
"8.5200","0.4231","1.7201"
"8.5400","0.4241","2.5202"
"8.5600","0.4251","1.6130"
"8.5800","0.4262","2.3243"
"8.6000","0.4272","1.3637"
"8.6200","0.4282","1.5780"
"8.6400","0.4292","1.1556"
"8.6600","0.4302","2.0551"
"8.6800","0.4311","1.6092"
"8.7000","0.4321","1.9467"
"8.7200","0.4330","1.6179"
"8.7400","0.4340","2.6187"
"8.7600","0.4350","2.1563"
"8.7800","0.4361","2.2771"
"8.8000","0.4372","0.9606"
"8.8200","0.4382","1.7915"
"8.8400","0.4392","1.9766"
"8.8600","0.4402","2.5112"
"8.8800","0.4412","1.4942"
"8.9000","0.4422","1.9658"
"8.9200","0.4432","1.9912"
"8.9400","0.4441","2.1787"
"8.9600","0.4451","2.3459"
"8.9800","0.4462","1.9579"
"9.0000","0.4473","2.4249"
"9.0200","0.4483","2.7010"
"9.0400","0.4492","3.0146"
"9.0600","0.4502","2.9521"
"9.0800","0.4512","2.7599"
"9.1000","0.4521","1.1199"
"9.1200","0.4531","1.4663"
"9.1400","0.4542","1.6729"
"9.1600","0.4552","2.1519"
"9.1800","0.4562","1.7364"
"9.2000","0.4572","1.8496"
"9.2200","0.4580","1.9709"
"9.2400","0.4590","2.6102"
"9.2600","0.4600","1.4842"
"9.2800","0.4611","2.0399"
"9.3000","0.4621","1.5934"
"9.3200","0.4631","2.2091"
"9.3400","0.4641","1.2664"
"9.3600","0.4652","2.1473"
"9.3800","0.4662","2.3544"
"9.4000","0.4672","2.5633"
"9.4200","0.4681","1.2221"
"9.4400","0.4690","1.7738"
"9.4600","0.4699","2.2507"
"9.4800","0.4710","2.2829"
"9.5000","0.4721","2.3882"
"9.5200","0.4732","2.0815"
"9.5400","0.4742","2.2040"
"9.5600","0.4753","2.4908"
"9.5800","0.4762","2.7839"
"9.6000","0.4772","1.9175"
"9.6200","0.4782","2.2642"
"9.6400","0.4792","2.7220"
"9.6600","0.4801","2.8262"
"9.6800","0.4811","2.3005"
"9.7000","0.4821","2.0716"
"9.7200","0.4832","2.1959"
"9.7400","0.4843","3.2154"
"9.7600","0.4853","2.7204"
"9.7800","0.4862","2.5440"
"9.8000","0.4872","1.8581"
"9.8200","0.4882","2.4777"
"9.8400","0.4892","1.6941"
"9.8600","0.4902","2.6511"
"9.8800","0.4912","1.9695"
"9.9000","0.4922","1.8558"
"9.9200","0.4932","2.1131"
"9.9400","0.4941","2.5250"
"9.9600","0.4951","2.1365"
"9.9800","0.4961","1.8598"
"10.0000","0.4971","1.7848"
"10.0200","0.4981","2.0646"
"10.0400","0.4991","2.8899"
"10.0600","0.5001","1.5435"
"10.0800","0.5011","2.2409"
"10.1000","0.5021","1.8389"
"10.1200","0.5030","2.3837"
"10.1400","0.5039","2.2971"
"10.1600","0.5049","3.3501"
"10.1800","0.5059","2.2412"
"10.2000","0.5070","2.4957"
"10.2200","0.5081","2.3167"
"10.2400","0.5091","2.8034"
"10.2600","0.5102","1.9683"
"10.2800","0.5112","3.2164"
"10.3000","0.5122","2.3354"
"10.3200","0.5131","2.8095"
"10.3400","0.5141","1.7267"
"10.3600","0.5151","2.3919"
"10.3800","0.5160","2.1427"
"10.4000","0.5171","2.1047"
"10.4200","0.5182","2.6237"
"10.4400","0.5193","2.5655"
"10.4600","0.5203","2.6097"
"10.4800","0.5213","2.1192"
"10.5000","0.5222","1.9478"
"10.5200","0.5232","1.9455"
"10.5400","0.5242","2.8018"
"10.5600","0.5252","3.1501"
"10.5800","0.5263","2.6445"
"10.6000","0.5273","2.7710"
"10.6200","0.5282","2.0667"
"10.6400","0.5292","2.4265"
"10.6600","0.5301","1.7855"
"10.6800","0.5311","2.4641"
"10.7000","0.5321","1.8447"
"10.7200","0.5332","1.8599"
"10.7400","0.5342","2.8939"
"10.7600","0.5352","2.3039"
"10.7800","0.5362","2.2436"
"10.8000","0.5372","1.5999"
"10.8200","0.5382","2.9939"
"10.8400","0.5391","2.9918"
"10.8600","0.5400","3.2201"
"10.8800","0.5410","2.1011"
"10.9000","0.5420","2.3286"
"10.9200","0.5430","2.4993"
"10.9400","0.5440","2.4949"
"10.9600","0.5450","2.1304"
"10.9800","0.5461","2.7549"
"11.0000","0.5472","3.1825"
"11.0200","0.5482","2.6194"
"11.0400","0.5492","2.7237"
"11.0600","0.5501","1.8953"
"11.0800","0.5510","2.3320"
"11.1000","0.5520","2.5302"
"11.1200","0.5531","3.0041"
"11.1400","0.5542","2.5500"
"11.1600","0.5553","2.2171"
"11.1800","0.5563","3.0756"
"11.2000","0.5572","3.5375"
"11.2200","0.5582","3.3524"
"11.2400","0.5591","3.1684"
"11.2600","0.5602","2.7602"
"11.2800","0.5612","3.1378"
"11.3000","0.5623","2.9479"
"11.3200","0.5633","2.4363"
"11.3400","0.5642","2.9039"
"11.3600","0.5652","2.4677"
"11.3800","0.5661","2.7164"
"11.4000","0.5671","2.6795"
"11.4200","0.5681","2.7277"
"11.4400","0.5691","2.6560"
"11.4600","0.5702","3.2112"
"11.4800","0.5712","2.8989"
"11.5000","0.5722","3.3269"
"11.5200","0.5732","2.4961"
"11.5400","0.5741","2.6390"
"11.5600","0.5750","3.0384"
"11.5800","0.5759","3.6887"
"11.6000","0.5769","2.8186"
"11.6200","0.5780","2.2443"
"11.6400","0.5791","2.7999"
"11.6600","0.5801","3.1315"
"11.6800","0.5811","2.6907"
"11.7000","0.5821","2.1307"
"11.7200","0.5831","2.7299"
"11.7400","0.5841","2.8441"
"11.7600","0.5851","3.1286"
"11.7800","0.5860","2.4367"
"11.8000","0.5869","2.5983"
"11.8200","0.5879","2.3784"
"11.8400","0.5891","3.2731"
"11.8600","0.5902","2.8297"
"11.8800","0.5913","2.8492"
"11.9000","0.5923","2.3624"
"11.9200","0.5932","3.4531"
"11.9400","0.5941","3.2295"
"11.9600","0.5952","3.7611"
"11.9800","0.5962","2.6320"
"12.0000","0.5972","3.3495"
"12.0200","0.5983","2.6091"
"12.0400","0.5993","2.8456"
"12.0600","0.6003","3.0040"
"12.0800","0.6012","3.1272"
"12.1000","0.6022","2.6297"
"12.1200","0.6031","3.0963"
"12.1400","0.6041","3.1978"
"12.1600","0.6052","3.5139"
"12.1800","0.6062","3.0714"
"12.2000","0.6073","3.1269"
"12.2200","0.6082","2.7542"
"12.2400","0.6092","2.7553"
"12.2600","0.6101","2.5134"
"12.2800","0.6110","3.6954"
"12.3000","0.6120","2.9439"
"12.3200","0.6130","2.7565"
"12.3400","0.6141","2.4133"
"12.3600","0.6151","2.7644"
"12.3800","0.6161","2.9022"
"12.4000","0.6172","3.0171"
"12.4200","0.6182","2.7665"
"12.4400","0.6192","2.6536"
"12.4600","0.6202","3.2694"
"12.4800","0.6211","3.5308"
"12.5000","0.6220","3.1101"
"12.5200","0.6230","2.6709"
"12.5400","0.6240","3.2879"
"12.5600","0.6251","3.4302"
"12.5800","0.6262","3.2820"
"12.6000","0.6273","2.3986"
"12.6200","0.6282","2.6289"
"12.6400","0.6291","3.4022"
"12.6600","0.6301","4.3971"
"12.6800","0.6311","3.2866"
"12.7000","0.6322","3.3489"
"12.7200","0.6332","2.9016"
"12.7400","0.6342","3.7785"
"12.7600","0.6352","2.5056"
"12.7800","0.6361","3.1317"
"12.8000","0.6372","2.6473"
"12.8200","0.6382","3.4027"
"12.8400","0.6392","3.1629"
"12.8600","0.6402","3.9545"
"12.8800","0.6412","3.0124"
"12.9000","0.6422","3.5742"
"12.9200","0.6432","2.6387"
"12.9400","0.6442","3.4597"
"12.9600","0.6452","3.1060"
"12.9800","0.6461","3.0034"
"13.0000","0.6470","2.0787"
"13.0200","0.6480","3.4179"
"13.0400","0.6491","3.8590"
"13.0600","0.6501","3.1541"
"13.0800","0.6511","2.7271"
"13.1000","0.6521","2.2894"
"13.1200","0.6532","3.6774"
"13.1400","0.6542","3.4731"
"13.1600","0.6552","3.7146"
"13.1800","0.6562","3.3124"
"13.2000","0.6571","3.6396"
"13.2200","0.6580","3.0941"
"13.2400","0.6590","3.6193"
"13.2600","0.6601","2.9788"
"13.2800","0.6612","3.2170"
"13.3000","0.6623","3.3444"
"13.3200","0.6633","2.8465"
"13.3400","0.6642","2.9560"
"13.3600","0.6652","3.1075"
"13.3800","0.6661","3.4067"
"13.4000","0.6671","4.0407"
"13.4200","0.6681","3.8111"
"13.4400","0.6692","3.5841"
"13.4600","0.6702","3.9355"
"13.4800","0.6712","4.0154"
"13.5000","0.6722","3.8827"
"13.5200","0.6732","3.2975"
"13.5400","0.6742","3.5109"
"13.5600","0.6751","3.2840"
"13.5800","0.6761","3.6764"
"13.6000","0.6772","3.4538"
"13.6200","0.6781","3.6903"
"13.6400","0.6791","3.5176"
"13.6600","0.6802","3.1245"
"13.6800","0.6811","3.3064"
"13.7000","0.6821","3.5167"
"13.7200","0.6830","2.9105"
"13.7400","0.6840","3.1371"
"13.7600","0.6850","3.5784"
"13.7800","0.6861","3.3215"
"13.8000","0.6871","3.2373"
"13.8200","0.6882","3.7818"
"13.8400","0.6892","4.5173"
"13.8600","0.6902","3.0751"
"13.8800","0.6912","4.1778"
"13.9000","0.6921","3.5235"
"13.9200","0.6930","3.4010"
"13.9400","0.6940","3.7971"
"13.9600","0.6951","3.8801"
"13.9800","0.6962","3.2529"
"14.0000","0.6973","3.8432"
"14.0200","0.6983","3.7833"
"14.0400","0.6992","3.7054"
"14.0600","0.7001","2.5803"
"14.0800","0.7011","3.5201"
"14.1000","0.7021","3.4785"
"14.1200","0.7032","4.0487"
"14.1400","0.7042","3.7624"
"14.1600","0.7052","3.7240"
"14.1800","0.7062","3.3978"
"14.2000","0.7072","3.5229"
"14.2200","0.7082","3.8379"
"14.2400","0.7091","3.4872"
"14.2600","0.7101","3.6695"
"14.2800","0.7110","3.6702"
"14.3000","0.7120","4.0049"
"14.3200","0.7130","3.2990"
"14.3400","0.7141","3.2762"
"14.3600","0.7151","3.3872"
"14.3800","0.7161","4.2492"
"14.4000","0.7170","2.9960"
"14.4200","0.7179","4.0284"
"14.4400","0.7189","3.2448"
"14.4600","0.7200","3.4558"
"14.4800","0.7211","3.6021"
"14.5000","0.7221","4.4875"
"14.5200","0.7232","3.7084"
"14.5400","0.7242","4.3053"
"14.5600","0.7252","4.0771"
"14.5800","0.7262","4.2973"
"14.6000","0.7272","3.5840"
"14.6200","0.7281","3.7229"
"14.6400","0.7290","3.4282"
"14.6600","0.7301","3.5062"
"14.6800","0.7312","3.8464"
"14.7000","0.7323","3.7894"
"14.7200","0.7333","4.1423"
"14.7400","0.7343","3.5504"
"14.7600","0.7352","4.1586"
"14.7800","0.7362","3.5540"
"14.8000","0.7372","3.9774"
"14.8200","0.7382","3.8729"
"14.8400","0.7392","4.0642"
"14.8600","0.7402","3.7889"
"14.8800","0.7412","3.7810"
"14.9000","0.7422","4.3212"
"14.9200","0.7432","4.3441"
"14.9400","0.7442","3.9714"
"14.9600","0.7451","4.6971"
"14.9800","0.7462","3.9788"
"15.0000","0.7472","4.1177"
"15.0200","0.7482","3.8101"
"15.0400","0.7492","4.2648"
"15.0600","0.7502","3.8234"
"15.0800","0.7511","4.2644"
"15.1000","0.7521","4.1320"
"15.1200","0.7530","3.9518"
"15.1400","0.7539","3.6498"
"15.1600","0.7549","3.7582"
"15.1800","0.7559","4.3763"
"15.2000","0.7570","3.8778"
"15.2200","0.7581","4.1872"
"15.2400","0.7592","3.8194"
"15.2600","0.7602","4.1619"
"15.2800","0.7612","4.0978"
"15.3000","0.7621","4.4123"
"15.3200","0.7630","3.7682"
"15.3400","0.7640","4.0192"
"15.3600","0.7650","3.8726"
"15.3800","0.7661","4.2116"
"15.4000","0.7672","4.1505"
"15.4200","0.7683","4.4216"
"15.4400","0.7693","5.2462"
"15.4600","0.7702","4.6502"
"15.4800","0.7712","4.2766"
"15.5000","0.7722","4.0863"
"15.5200","0.7732","4.0836"
"15.5400","0.7743","3.9063"
"15.5600","0.7753","4.1027"
"15.5800","0.7763","4.1354"
"15.6000","0.7773","4.7774"
"15.6200","0.7782","3.8702"
"15.6400","0.7792","3.4120"
"15.6600","0.7801","4.2142"
"15.6800","0.7812","4.3578"
"15.7000","0.7823","3.7632"
"15.7200","0.7833","4.0069"
"15.7400","0.7842","4.4155"
"15.7600","0.7852","4.7735"
"15.7800","0.7862","3.7896"
"15.8000","0.7872","3.9720"
"15.8200","0.7882","4.1509"
"15.8400","0.7891","4.5122"
"15.8600","0.7900","4.5280"
"15.8800","0.7909","4.2806"
"15.9000","0.7919","3.7974"
"15.9200","0.7930","4.1290"
"15.9400","0.7941","3.7251"
"15.9600","0.7951","4.2973"
"15.9800","0.7961","4.5273"
"16.0000","0.7970","4.2738"
"16.0200","0.7980","3.9614"
"16.0400","0.7989","4.3847"
"16.0600","0.7999","4.2986"
"16.0800","0.8010","4.5455"
"16.1000","0.8021","4.4461"
"16.1200","0.8033","3.9959"
"16.1400","0.8043","4.1526"
"16.1600","0.8053","4.3629"
"16.1800","0.8062","4.6044"
"16.2000","0.8072","4.2737"
"16.2200","0.8082","4.4027"
"16.2400","0.8092","3.9383"
"16.2600","0.8103","4.4571"
"16.2800","0.8113","4.3206"
"16.3000","0.8122","4.8308"
"16.3200","0.8132","3.8665"
